state,county,race,cand,mean,sd,ci_95_lower,ci_95_upper
AK,110,vap_oth_b,pre_24_dem_har,0.472013081373427,0.18661200875010353,0.13660944970804081,0.8411003736725918
AK,110,vap_oth_b,pre_24_rep_tru,0.5279869186265732,0.18661200875010353,0.15889962632740817,0.8633905502919592
AK,122,vap_white,pre_24_dem_har,0.33051583242964944,0.023926003004457762,0.2853794827130383,0.37783195257438873
AK,122,vap_white,pre_24_rep_tru,0.6694841675703503,0.023926003004457762,0.6221680474256113,0.7146205172869616
AK,122,vap_black,pre_24_dem_har,0.49451509212742606,0.19387147299225432,0.13661996215007188,0.8558462346978883
AK,122,vap_black,pre_24_rep_tru,0.5054849078725737,0.19387147299225432,0.14415376530211169,0.863380037849928
AK,122,vap_hisp,pre_24_dem_har,0.5150752280403971,0.17142699183838417,0.1825994373396364,0.8319478676213509
AK,122,vap_hisp,pre_24_rep_tru,0.4849247719596032,0.17142699183838417,0.16805213237864922,0.8174005626603638
AK,122,vap_asian,pre_24_dem_har,0.49518040434255134,0.17652563810746724,0.158154356479857,0.8285195966181691
AK,122,vap_asian,pre_24_rep_tru,0.5048195956574486,0.17652563810746724,0.17148040338183104,0.8418456435201432
AK,122,vap_aian,pre_24_dem_har,0.7311631934725357,0.11313957858549968,0.48955737787104536,0.9159730355364692
AK,122,vap_aian,pre_24_rep_tru,0.26883680652746433,0.11313957858549968,0.08402696446353078,0.5104426221289546
AK,122,vap_oth_b,pre_24_dem_har,0.5215115535467741,0.18252209723417132,0.17138873492812046,0.8744218103742967
AK,122,vap_oth_b,pre_24_rep_tru,0.4784884464532258,0.18252209723417132,0.12557818962570338,0.8286112650718794
AK,130,vap_white,pre_24_dem_har,0.3384811820903962,0.052188110130593095,0.2363177723344427,0.4375722407761143
AK,130,vap_white,pre_24_rep_tru,0.6615188179096038,0.052188110130593095,0.5624277592238859,0.7636822276655575
AK,130,vap_black,pre_24_dem_har,0.4990828677953169,0.20982292410748488,0.10846176403529154,0.8941725465398488
AK,130,vap_black,pre_24_rep_tru,0.5009171322046834,0.20982292410748488,0.10582745346015121,0.8915382359647085
AK,130,vap_hisp,pre_24_dem_har,0.5082195516004681,0.19872555862482838,0.1314027989898515,0.8729910909742034
AK,130,vap_hisp,pre_24_rep_tru,0.491780448399532,0.19872555862482838,0.1270089090257967,0.8685972010101486
AK,130,vap_asian,pre_24_dem_har,0.5162356992021794,0.21200218897327774,0.12565743723816727,0.9029403262851787
AK,130,vap_asian,pre_24_rep_tru,0.4837643007978207,0.21200218897327774,0.09705967371482126,0.8743425627618324
AK,130,vap_aian,pre_24_dem_har,0.5154749138755209,0.2036877749205784,0.12982470544201047,0.8891668999279626
AK,130,vap_aian,pre_24_rep_tru,0.4845250861244792,0.2036877749205784,0.11083310007203699,0.8701752945579897
AK,130,vap_oth_b,pre_24_dem_har,0.5161033231212546,0.1901498094015096,0.15543221542463315,0.8785697977864667
AK,130,vap_oth_b,pre_24_rep_tru,0.4838966768787452,0.1901498094015096,0.12143020221353316,0.8445677845753665
AK,150,vap_white,pre_24_dem_har,0.33516469541542526,0.0908369046473124,0.1706413846732846,0.5171499208035742
AK,150,vap_white,pre_24_rep_tru,0.6648353045845747,0.0908369046473124,0.4828500791964258,0.8293586153267153
AK,150,vap_black,pre_24_dem_har,0.5027528770631557,0.23090906630266572,0.08599832703573898,0.9208444965311277
AK,150,vap_black,pre_24_rep_tru,0.4972471229368442,0.23090906630266572,0.07915550346887242,0.9140016729642609
AK,150,vap_hisp,pre_24_dem_har,0.4993652710137142,0.19499398704827242,0.13820321309411515,0.8699332804726291
AK,150,vap_hisp,pre_24_rep_tru,0.5006347289862857,0.19499398704827242,0.13006671952737095,0.861796786905885
AK,150,vap_asian,pre_24_dem_har,0.47141878671797954,0.13622096881712015,0.2077497201968088,0.7248355183804752
AK,150,vap_asian,pre_24_rep_tru,0.5285812132820207,0.13622096881712015,0.2751644816195248,0.7922502798031914
AK,150,vap_aian,pre_24_dem_har,0.5054273697086193,0.2131354387964909,0.10158892524287425,0.8814616216267052
AK,150,vap_aian,pre_24_rep_tru,0.4945726302913805,0.2131354387964909,0.11853837837329473,0.8984110747571257
AK,150,vap_oth_b,pre_24_dem_har,0.4870349257471701,0.18965278841547883,0.13355116274663892,0.8410846397817666
AK,150,vap_oth_b,pre_24_rep_tru,0.5129650742528299,0.18965278841547883,0.15891536021823313,0.8664488372533611
AK,170,vap_white,pre_24_dem_har,0.16895285219116327,0.027440975763286506,0.12282433872659855,0.2315639332349537
AK,170,vap_white,pre_24_rep_tru,0.8310471478088368,0.027440975763286506,0.7684360667650462,0.8771756612734017
AK,170,vap_black,pre_24_dem_har,0.5368774451586997,0.1874897109939653,0.19988047776780302,0.8955826060679238
AK,170,vap_black,pre_24_rep_tru,0.4631225548413002,0.1874897109939653,0.1044173939320761,0.8001195222321971
AK,170,vap_hisp,pre_24_dem_har,0.5707014651553436,0.16713049639747746,0.25766897964113056,0.8768675166783968
AK,170,vap_hisp,pre_24_rep_tru,0.4292985348446565,0.16713049639747746,0.12313248332160352,0.742331020358869
AK,170,vap_asian,pre_24_dem_har,0.5096076416897762,0.17445024875829448,0.17287916779626983,0.8242336841866796
