county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_duc,vap_white.uss_16_rep_kir,vap_black.uss_16_dem_duc,vap_black.uss_16_rep_kir,vap_hisp.uss_16_dem_duc,vap_hisp.uss_16_rep_kir,vap_oth.uss_16_dem_duc,vap_oth.uss_16_rep_kir,vap_white.gov_18_dem_pri,vap_white.gov_18_rep_rau,vap_black.gov_18_dem_pri,vap_black.gov_18_rep_rau,vap_hisp.gov_18_dem_pri,vap_hisp.gov_18_rep_rau,vap_oth.gov_18_dem_pri,vap_oth.gov_18_rep_rau,vap_white.atg_18_dem_rao,vap_white.atg_18_rep_har,vap_black.atg_18_dem_rao,vap_black.atg_18_rep_har,vap_hisp.atg_18_dem_rao,vap_hisp.atg_18_rep_har,vap_oth.atg_18_dem_rao,vap_oth.atg_18_rep_har,vap_white.sos_18_dem_whi,vap_white.sos_18_rep_hel,vap_black.sos_18_dem_whi,vap_black.sos_18_rep_hel,vap_hisp.sos_18_dem_whi,vap_hisp.sos_18_rep_hel,vap_oth.sos_18_dem_whi,vap_oth.sos_18_rep_hel,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_dur,vap_white.uss_20_rep_cur,vap_black.uss_20_dem_dur,vap_black.uss_20_rep_cur,vap_hisp.uss_20_dem_dur,vap_hisp.uss_20_rep_cur,vap_oth.uss_20_dem_dur,vap_oth.uss_20_rep_cur
Cook County,17031028012,0.5703972721839402,0.4296027278160598,0.9970767374772528,0.00292326252274716,0.929914718725624,0.07008528127437591,0.8721283383456342,0.1278716616543658,0.5223564073833977,0.4776435926166023,0.979139039052739,0.02086096094726092,0.8988132850996308,0.1011867149003692,0.8530204852223451,0.1469795147776549,0.5413725025700505,0.45862749742994946,0.9888414124387964,0.01115858756120354,0.9218367874008424,0.0781632125991575,0.8697751012029012,0.1302248987970988,0.5433806219984679,0.456619378001532,0.9835701725164652,0.01642982748353496,0.8811534030816528,0.1188465969183472,0.8813632442643842,0.11863675573561588,0.70137522476412,0.2986247752358801,0.9954226648632412,0.00457733513675883,0.9448969120912292,0.05510308790877079,0.9056043979202162,0.0943956020797838,0.5884519756029193,0.4115480243970807,0.9760588023469768,0.02394119765302315,0.8529749691488064,0.1470250308511936,0.8245487875564117,0.17545121244358833,0.5805201688129901,0.4194798311870099,0.9884855952638052,0.01151440473619478,0.8916856712767344,0.10831432872326564,0.8389816897848087,0.16101831021519128
Cook County,17031028013,0.521813645393687,0.478186354606313,0.9939756306153268,0.00602436938467321,0.9255735515446368,0.07442644845536302,0.8625847515328376,0.13741524846716235,0.4926148531871776,0.5073851468128224,0.973629970607336,0.02637002939266404,0.8983769914446471,0.10162300855535283,0.8431599145727011,0.15684008542729885,0.5049243511595768,0.4950756488404232,0.9816400991495366,0.01835990085046334,0.91817444201096,0.08182555798904018,0.8597218672659809,0.14027813273401893,0.5104832008717157,0.4895167991282843,0.964613351915862,0.03538664808413805,0.8702827843565591,0.12971721564344085,0.8654907997442998,0.13450920025570004,0.6821150723113236,0.3178849276886764,0.9954061590942044,0.00459384090579565,0.9469710850586454,0.05302891494135468,0.9047954750963418,0.09520452490365816,0.5492131370000224,0.45078686299997767,0.968065280768416,0.03193471923158381,0.8518414394132662,0.14815856058673385,0.8165081408699778,0.18349185913002225,0.5294496266241503,0.4705503733758497,0.988047347358612,0.01195265264138808,0.8955667891016603,0.10443321089833972,0.8291581668286154,0.17084183317138432
Cook County,17031028014,0.7188221234490432,0.28117787655095683,0.9987242184748448,0.00127578152515514,0.9591921562052248,0.04080784379477505,0.9293130032695548,0.07068699673044496,0.5236879842323959,0.476312015767604,0.9862226419361227,0.01377735806387728,0.9037163080701331,0.09628369192986676,0.8653208256394551,0.13467917436054472,0.560350890791292,0.4396491092087081,0.9926906250428094,0.00730937495719064,0.932960490867088,0.06703950913291197,0.9003048253777568,0.09969517462224294,0.5428466799523852,0.4571533200476148,0.9781312945085432,0.02186870549145692,0.8785955663303288,0.1214044336696712,0.8819396939876684,0.11806030601233138,0.7135826392311276,0.28641736076887236,0.9971579184913534,0.00284208150864656,0.9556506265192964,0.04434937348070358,0.9265004332978852,0.07349956670211467,0.6125652108488103,0.3874347891511896,0.9852138186370348,0.01478618136296501,0.8614043570113058,0.13859564298869417,0.8383646243962253,0.16163537560377453,0.5913484033847535,0.40865159661524647,0.9944555704635818,0.00554442953641817,0.899444010871858,0.10055598912814195,0.8473524510296124,0.1526475489703874
Cook County,17031028015,0.5809089140576038,0.41909108594239614,0.9961758604263296,0.00382413957367032,0.9315520739261736,0.06844792607382641,0.8767798577811573,0.12322014221884275,0.5283362535258767,0.47166374647412335,0.980169870663374,0.01983012933662575,0.8991834645524751,0.10081653544752488,0.8559514985564278,0.14404850144357215,0.5427500834055399,0.4572499165944601,0.9810159247382192,0.01898407526178067,0.9181351308283184,0.08186486917168163,0.8676932702941483,0.13230672970585167,0.5423128174416315,0.4576871825583684,0.9535937104507496,0.04640628954925024,0.8678324106457549,0.13216758935424516,0.8700948111313057,0.12990518886869432,0.7106937304481298,0.28930626955187017,0.9783968665291144,0.02160313347088553,0.9422051785613796,0.05779482143862047,0.9005173334038405,0.0994826665961594,0.5964955886471186,0.4035044113528814,0.984086205901008,0.01591379409899173,0.8620625047789013,0.1379374952210986,0.8371778577320788,0.16282214226792127,0.595539322978572,0.4044606770214279,0.9912570484716112,0.00874295152838876,0.8982421627596421,0.10175783724035786,0.8458593473480713,0.1541406526519286
Cook County,17031028016,0.5704448023728469,0.4295551976271531,0.9953687545559728,0.00463124544402729,0.9286342514124012,0.07136574858759893,0.8690557777646694,0.13094422223533062,0.5250639048948347,0.47493609510516527,0.9876373341791586,0.0123626658208415,0.9069443525676965,0.0930556474323036,0.8661610940881672,0.13383890591183273,0.5364564517094519,0.4635435482905481,0.9857204038757108,0.01427959612428906,0.9203799143862044,0.07962008561379566,0.8655606245562504,0.13443937544374965,0.5385516802200131,0.4614483197799869,0.9728722055472186,0.0271277944527814,0.8742440033405909,0.12575599665940912,0.8720840555073532,0.12791594449264673,0.7068724161986274,0.2931275838013726,0.9963680807998974,0.0036319192001026,0.9524013329869416,0.04759866701305847,0.9155418563696224,0.08445814363037774,0.5925865144774451,0.40741348552255485,0.9772599001644288,0.02274009983557116,0.8527559531566316,0.14724404684336845,0.8296089554237853,0.17039104457621468,0.5894033428777914,0.41059665712220866,0.9939077754578044,0.00609222454219566,0.8985223548198479,0.1014776451801521,0.8432740955683277,0.15672590443167234
Cook County,17031028017,0.5661345126951057,0.4338654873048942,0.9959027912355904,0.00409720876440958,0.9292999690141684,0.07070003098583151,0.8747225097241731,0.1252774902758269,0.5552876033376482,0.4447123966623519,0.9919972354349916,0.00800276456500841,0.90963464123399,0.09036535876600987,0.8862896027767629,0.11371039722323704,0.5537194938644652,0.4462805061355348,0.992023508499077,0.00797649150092308,0.927248116965913,0.07275188303408701,0.8876630465169361,0.11233695348306394,0.5471116659688491,0.4528883340311509,0.9788779341043832,0.02112206589561691,0.8774020165833846,0.1225979834166154,0.880851118232421,0.11914888176757892,0.7164230435142447,0.2835769564857553,0.997276453902576,0.00272354609742393,0.9531583049959708,0.04684169500402934,0.926936927069876,0.0730630729301239,0.5793995321788135,0.4206004678211866,0.9760773525055992,0.02392264749440061,0.8537134522195381,0.14628654778046185,0.8230911473807024,0.17690885261929754,0.5694290583562936,0.4305709416437063,0.993392055186186,0.00660794481381406,0.8986635652660099,0.10133643473399016,0.8416773314555218,0.15832266854447818
Cook County,17031028018,0.7590900803332827,0.2409099196667173,0.9953261355094732,0.00467386449052674,0.9309439742939002,0.06905602570609976,0.9504815581874446,0.04951844181255533,0.6227870353020514,0.3772129646979486,0.9863615843892336,0.01363841561076624,0.9045576504122,0.09544234958779994,0.9489835041952448,0.05101649580475512,0.8302618867620442,0.16973811323795585,0.9942664652300506,0.0057335347699493,0.9263754012737786,0.07362459872622124,0.9835400600624796,0.01645993993752052,0.7099946538565867,0.2900053461434133,0.9818256579396496,0.0181743420603502,0.8780642026093601,0.12193579739063982,0.9600718723043188,0.03992812769568132,0.8491276345007762,0.1508723654992238,0.9979838412975406,0.00201615870245931,0.9523771189986686,0.04762288100133129,0.9830530503798858,0.01694694962011424,0.7158790752442181,0.2841209247557818,0.981825623219453,0.01817437678054694,0.8573229636754779,0.14267703632452194,0.9228287820756144,0.07717121792438553,0.6755968747329612,0.32440312526703885,0.9940709183781072,0.00592908162189273,0.903092540852784,0.09690745914721571,0.9215833183243016,0.07841668167569837
Cook County,17031028019,0.7919112688603178,0.20808873113968215,0.9909393268087786,0.00906067319122135,0.9337312867085206,0.06626871329147944,0.9065760716087184,0.0934239283912816,0.6935751525218945,0.3064248474781055,0.9801101058316988,0.01988989416830102,0.9120124664768146,0.08798753352318545,0.9214309391195028,0.07856906088049721,0.7761592321386408,0.22384076786135923,0.9837177140770532,0.01628228592294662,0.9353383304653834,0.06466166953461655,0.9452741668710084,0.05472583312899144,0.7459358810856999,0.25406411891430014,0.969800877580703,0.03019912241929696,0.8887278128754946,0.11127218712450536,0.928874440686974,0.07112555931302593,0.8340623160099422,0.16593768399005776,0.9932747319152396,0.00672526808476027,0.958907941550762,0.04109205844923806,0.9571169010121496,0.04288309898785052,0.7972616612646048,0.2027383387353952,0.9758409075790212,0.02415909242097846,0.8649389896218248,0.13506101037817514,0.8845511494621996,0.11544885053780014,0.8126572513865636,0.18734274861343633,0.9911345344644322,0.00886546553556773,0.9129500338371386,0.08704996616286148,0.9127661291130204,0.08723387088697968
Cook County,17031028020,0.577589790993806,0.4224102090061939,0.9941307663826168,0.00586923361738324,0.9286706075989324,0.0713293924010677,0.8723886819483819,0.12761131805161785,0.5363662233532245,0.4636337766467755,0.9850732537867002,0.01492674621329976,0.9036992031092014,0.09630079689079855,0.8647142924881421,0.13528570751185764,0.6077958167794751,0.39220418322052486,0.9897609176282112,0.01023908237178889,0.9276567603661602,0.07234323963383982,0.8861408306935126,0.11385916930648726,0.5373396078915714,0.4626603921084286,0.9732722631938496,0.02672773680615024,0.8760062648536906,0.12399373514630942,0.8776826081499305,0.12231739185006923,0.8002088097069224,0.19979119029307751,0.9979624131286386,0.00203758687136137,0.9584232105810104,0.04157678941898959,0.9330038110498776,0.06699618895012242,0.6088475105751945,0.3911524894248055,0.9800533205328829,0.01994667946711725,0.85708547235917,0.14291452764083004,0.8376194537759857,0.16238054622401413,0.576195581401295,0.423804418598705,0.9927236926399848,0.00727630736001519,0.901742986242449,0.09825701375755104,0.8472791243543527,0.15272087564564704
Cook County,17031028021,0.5779396229216299,0.42206037707837,0.9912110757568114,0.0087889242431886,0.9133242780533612,0.08667572194663886,0.8594909321283872,0.14050906787161271,0.524493291976207,0.475506708023793,0.9752734348353888,0.02472656516461121,0.8949549327605303,0.10504506723946969,0.8481056459722136,0.15189435402778634,0.5446646598528858,0.4553353401471142,0.9868657844377516,0.0131342155622483,0.9199483989779378,0.0800516010220622,0.8702707126637939,0.12972928733620614,0.5399066788118809,0.4600933211881191,0.9658889499919684,0.03411105000803169,0.8688138448920966,0.1311861551079034,0.8719591859556454,0.1280408140443546,0.7117049506591484,0.2882950493408516,0.9947716556690446,0.00522834433095544,0.9436771339053296,0.05632286609467028,0.9073950622600307,0.0926049377399691,0.5986136646878006,0.4013863353121994,0.9813385740858872,0.01866142591411293,0.8562842851469943,0.14371571485300574,0.8339267331256929,0.16607326687430715,0.5977636592484792,0.4022363407515208,0.9852503782078624,0.01474962179213754,0.8852023749990833,0.11479762500091675,0.8342676193527006,0.1657323806472994
Cook County,17031028022,0.84174409951092,0.15825590048908,0.9953028408618252,0.00469715913817482,0.938649717681142,0.06135028231885801,0.895711929432047,0.10428807056795296,0.8135013642334142,0.1864986357665855,0.9901378888260156,0.00986211117398422,0.9244920155178707,0.07550798448212921,0.9165508091733844,0.08344919082661562,0.8204515427622188,0.1795484572377812,0.9911487744625777,0.00885122553742247,0.9399172218465792,0.06008277815342065,0.9211415898120702,0.07885841018792981,0.6840358708106605,0.31596412918933947,0.9761505589604405,0.02384944103955954,0.8838015361451597,0.11619846385484028,0.8905380218898026,0.10946197811019744,0.8164134713192147,0.18358652868078523,0.9958826638624728,0.00411733613752702,0.9576161405368776,0.04238385946312226,0.932626146201789,0.06737385379821109,0.8586631312544794,0.14133686874552054,0.98445939287541,0.01554060712458988,0.87434998944257325,0.12565001055742678,0.871906529328522,0.12809347067147803,0.8355526455930053,0.16444735440699443,0.9954357847093256,0.00456421529067448,0.9161709340919272,0.08382906590807297,0.8825852756054223,0.11741472439457767
Cook County,17031028023,0.5726786830704584,0.4273213169295416,0.9955191567804262,0.00448084321957381,0.9297650879177132,0.07023491208228669,0.8726891149352325,0.1273108850647677,0.516783196488924,0.483216803511076,0.9842654751618236,0.01573452483817651,0.8991241806920282,0.10087581930797183,0.8579067940494776,0.14209320595052263,0.5092473857099606,0.49075261429003936,0.970486830372556,0.02951316962744407,0.9085798558791568,0.09142014412084327,0.8533885369091098,0.14661146309089051,0.5203266168012055,0.4796733831987945,0.9608643040343888,0.0391356959656113,0.864750681409721,0.135249318590279,0.8657767813905497,0.13422321860945052,0.6924918815924849,0.30750811840751513,0.9948637482065544,0.00513625179344546,0.944914639574578,0.05508536042542206,0.9061983655882452,0.09380163441175494,0.5743620110560396,0.4256379889439604,0.9739365830303528,0.02606341696964718,0.8459172721020173,0.15408272789798275,0.8276235026102837,0.1723764973897165,0.5736823487427661,0.42631765125723387,0.9937898285384044,0.00621017146159565,0.895883872448349,0.10411612755165098,0.8426692036508254,0.1573307963491748
Cook County,17031028024,0.49792982029482374,0.5020701797051763,0.991091395852254,0.00890860414774594,0.918655880023907,0.08134411997609299,0.8566833140649981,0.14331668593500194,0.5194375779255551,0.4805624220744449,0.9849729826019984,0.01502701739800149,0.9034445923557356,0.09655540764426455,0.8588414798984517,0.14115852010154825,0.49780942581126647,0.5021905741887336,0.9765057649352664,0.02349423506473355,0.9137627320013356,0.08623726799866425,0.8493568761440347,0.15064312385596534,0.5151998085759856,0.4848001914240144,0.965690969375424,0.03430903062457603,0.8685870705607245,0.13141292943927546,0.8672939064362739,0.13270609356372604,0.6911580686611668,0.30884193133883325,0.9947592314160792,0.00524076858392079,0.9473370324200427,0.05266296757995713,0.9074747051167036,0.09252529488329628,0.5261570655959735,0.4738429344040265,0.9406011920204208,0.05939880797957928,0.8410111021225171,0.15898889787748294,0.8079035119730399,0.19209648802696017,0.5325643531989883,0.4674356468010117,0.9665691261123336,0.033430873887666523,0.8875886152406186,0.11241138475938142,0.8240912895734687,0.1759087104265313
Cook County,17031028025,0.653905710577173,0.346094289422827,0.9960659136384472,0.00393408636155291,0.9345913380659596,0.06540866193404052,0.8853154370046183,0.1146845629953817,0.5730984771172442,0.4269015228827558,0.988516931873092,0.01148306812690813,0.9104669957664332,0.08953300423356685,0.8788485722100767,0.12115142778992331,0.5367659879089413,0.4632340120910587,0.9873881790128044,0.01261182098719558,0.923011925267149,0.07698807473285094,0.8758038972303827,0.1241961027696173,0.5369847111775404,0.4630152888224595,0.9741365204605772,0.02586347953942283,0.875448834369136,0.12455116563086396,0.8779499579011154,0.12205004209888458,0.7421079103909187,0.2578920896090813,0.9971155810633268,0.00288441893667314,0.9568438088121606,0.04315619118783945,0.9260105817477688,0.07398941825223117,0.5739313646143567,0.4260686353856433,0.977098926200968,0.02290107379903196,0.8538783219626623,0.1461216780373377,0.832718143561081,0.16728185643891902,0.5753825048082565,0.42461749519174347,0.9938878134446538,0.00611218655534615,0.8997767845354019,0.10022321546459809,0.8477231104504358,0.15227688954956425
Cook County,17031028026,0.7868754793430053,0.21312452065699475,0.9982411525587326,0.00175884744126743,0.9499868364309516,0.05001316356904841,0.9336515523815384,0.06634844761846165,0.6680458514357763,0.33195414856422373,0.9939565167193296,0.00604348328067039,0.9260929020168694,0.07390709798313054,0.9358214529062386,0.06417854709376135,0.5406020781135424,0.4593979218864576,0.98772807528072315,0.01227192471927682,0.9245927497442866,0.07540725025571335,0.887341776676357,0.11265822332364296,0.5355877649437926,0.4644122350562075,0.972457624999408,0.02754237500059201,0.8743023125097115,0.1256976874902885,0.8803754884842476,0.11962451151575236,0.7525823579185953,0.24741764208140468,0.9979108341539424,0.00208916584605761,0.9584353800606238,0.04156461993937618,0.9465141936479768,0.05348580635202329,0.6616763851392363,0.3383236148607637,0.9857486453247852,0.01425135467521465,0.8665231503554383,0.1334768496445617,0.8651144474955778,0.13488555250442225,0.7806451489857308,0.2193548510142692,0.9981569790311048,0.00184302096889521,0.9289736100301564,0.07102638996984356,0.9266609737729692,0.07333902622703074
Cook County,17031028027,0.7051017346561175,0.2948982653438825,0.9904570572061432,0.00954294279385685,0.9284213448015644,0.07157865519843547,0.8829249369141426,0.1170750630858574,0.5797896479860843,0.4202103520139157,0.9796142016222744,0.02038579837772548,0.903097544358803,0.09690245564119689,0.8829285120138594,0.11707148798614044,0.5041346495597726,0.4958653504402274,0.9826677482625822,0.01733225173741785,0.922599912403627,0.07740008759637279,0.8738637230211116,0.1261362769788882,0.4945883253597363,0.5054116746402637,0.968971057162222,0.03102894283777791,0.8750322079900217,0.12496779200997812,0.8803179725408142,0.1196820274591858,0.6922398898373184,0.30776011016268157,0.9932617419895396,0.00673825801046034,0.9509999776332873,0.04900002236671266,0.9141102425470532,0.08588975745294664,0.6188862869352102,0.3811137130647898,0.97464763400532,0.02535236599468003,0.8565083684431859,0.14349163155681405,0.8369369851529067,0.16306301484709326,0.6298542897041379,0.3701457102958621,0.9904077348606506,0.00959226513934935,0.902763481059415,0.09723651894058503,0.8546070129733632,0.14539298702663686
Cook County,17031028028,0.6758758677460914,0.32412413225390857,0.9908046498628472,0.00919535013715285,0.9273670863968168,0.07263291360318326,0.8722237507993734,0.1277762492006266,0.5777973020997087,0.4222026979002913,0.979453612417586,0.02054638758241405,0.9041699446075546,0.0958300553924454,0.8751280912432323,0.12487190875676772,0.630533602345455,0.369466397654545,0.9827379017676884,0.01726209823231171,0.9241086211871914,0.07589137881280858,0.8977329384422494,0.10226706155775056,0.5625118419431342,0.4374881580568658,0.9688794939816748,0.03112050601832512,0.8765707758446023,0.12342922415539774,0.8816864602477612,0.1183135397522388,0.7908783949415242,0.20912160505847577,0.9933439125005424,0.00665608749945769,0.952014993243117,0.04798500675688305,0.9371336585018012,0.06286634149819882,0.6874016830680046,0.3125983169319954,0.9752430469115664,0.0247569530884337,0.8565715089793576,0.14342849102064234,0.8388618574710544,0.16113814252894543,0.6990738296838938,0.30092617031610625,0.9901125540771089,0.00988744592289118,0.9025687277826354,0.09743127221736456,0.8607506203822857,0.13924937961771408
Cook County,17031028029,0.8442460988998484,0.15575390110015144,0.9957321678461748,0.00426783215382511,0.9393023970191604,0.06069760298083968,0.8867177910288341,0.11328220897116596,0.5804188899246662,0.4195811100753336,0.983190223519394,0.01680977648060585,0.9056519175289328,0.09434808247106712,0.8694290721638631,0.13057092783613689,0.6996741276312037,0.30032587236879627,0.9884807640744744,0.01151923592552562,0.930610561560666,0.069389438439334,0.8860245633197055,0.11397543668029456,0.5728596398877205,0.4271403601122795,0.971983410646149,0.02801658935385097,0.8761041326350302,0.1238958673649698,0.8787733789687312,0.12122662103126884,0.7981893801704675,0.20181061982953233,0.995665240625066,0.00433475937493383,0.9560069981436522,0.04399300185634777,0.9245759693756448,0.07542403062435532,0.6213087873130114,0.3786912126869883,0.9765614997385887,0.02343850026141122,0.8576582634980163,0.1423417365019837,0.833383764432024,0.16661623556797597,0.6969553632028759,0.3030446367971239,0.993218152402078,0.00678184759792206,0.905651349065454,0.09434865093454609,0.8564925988510989,0.14350740114890112
Cook County,17031028030,0.7370288070499968,0.26297119295000315,0.99589147278676,0.00410852721323993,0.9424176296417685,0.05758237035823158,0.9028549356262644,0.09714506437373575,0.6034885475904385,0.3965114524095615,0.9871947930142916,0.01280520698570837,0.9124366862251148,0.08756331377488524,0.8916171542186435,0.10838284578135653,0.5939351850582504,0.4060648149417496,0.9876769507205,0.01232304927950005,0.9286446169830432,0.07135538301695665,0.8914528322551273,0.10854716774487276,0.6073138465616446,0.3926861534383554,0.9777477761288252,0.02225222387117472,0.8847444302317374,0.11525556976826258,0.8946980041239392,0.10530199587606084,0.7203130365255015,0.27968696347449845,0.994319921115073,0.00568007888492701,0.9526819959093358,0.04731800409066424,0.9182042823339828,0.08179571766601736,0.6482717324991766,0.35172826750082337,0.9798439063722592,0.02015609362774073,0.8615889767956024,0.13841102320439755,0.8451853277735798,0.15481467222642015,0.6749361800399183,0.32506381996008166,0.9948124590408868,0.00518754095911318,0.9118731953995646,0.08812680460043543,0.8758528250412224,0.1241471749587776
Cook County,17031028031,0.6262222450462406,0.3737777549537594,0.997105449645277,0.00289455035472302,0.9538460257834578,0.04615397421654216,0.8870388812834884,0.11296111871651154,0.5394926813022907,0.4605073186977094,0.9877805535463076,0.01221944645369238,0.9182165492996632,0.0817834507003367,0.8719190232525226,0.12808097674747743,0.533732434551708,0.4662675654482919,0.9863269659603128,0.01367303403968738,0.9233630627367212,0.07663693726327868,0.8704398535128239,0.12956014648717604,0.5217243641493807,0.4782756358506193,0.9676800716404056,0.03231992835959428,0.8644337824576256,0.13556621754237438,0.8705952254241937,0.1294047745758064,0.6951205960138945,0.30487940398610547,0.9941581708687772,0.00584182913122267,0.9454938750958832,0.05450612490411661,0.9061905846984146,0.09380941530158536,0.598959851162839,0.40104014883716105,0.9802321764921686,0.01976782350783133,0.8605435021060335,0.13945649789396652,0.8306291497208036,0.16937085027919643,0.5701287792523341,0.4298712207476658,0.9916322645181452,0.00836773548185464,0.8906129831760302,0.10938701682396974,0.8400507840558505,0.1599492159441494
Cook County,17031028032,0.679219813247742,0.32078018675225795,0.9968858101685172,0.00311418983148278,0.9382342556799498,0.06176574432005018,0.8870484981102109,0.11295150188978914,0.522352205468882,0.47764779453111805,0.9855579185706158,0.01444208142938423,0.9042051689425904,0.09579483105740966,0.8611927925640457,0.13880720743595434,0.5921652002025943,0.4078347997974056,0.9917568062018294,0.00824319379817058,0.9311132895620828,0.06888671043791725,0.8883260588411022,0.11167394115889784,0.55499655586471075,0.4450034441352893,0.977605231621434,0.02239476837856603,0.8792278658896219,0.12077213411037814,0.8808475205242722,0.11915247947572784,0.687686226633746,0.312313773366254,0.9949569733553092,0.00504302664469086,0.9472202382787712,0.05277976172122879,0.9115555386412404,0.08844446135875972,0.6344520109275622,0.3655479890724378,0.9841916018475892,0.0158083981524108,0.860627992569165,0.13937200743083497,0.8394666270412217,0.16053337295877831,0.610720774896119,0.38927922510388097,0.9949004722479928,0.00509952775200717,0.9039810044992136,0.0960189955007864,0.8505295674080304,0.14947043259196954
Cook County,17031028033,0.6097725794373973,0.3902274205626025,0.9985411555372729,0.0014588444627273,0.9486879025897113,0.05131209741028875,0.9235114266383612,0.07648857336163882,0.5272092519308776,0.4727907480691223,0.9883948965760097,0.01160510342399044,0.9037768364827496,0.09622316351725052,0.8675065536263056,0.1324934463736944,0.535756998772435,0.464243001227565,0.9868486160504586,0.0131513839495414,0.9197973870903206,0.08020261290967945,0.8669651788529033,0.13303482114709672,0.538253973376563,0.4617460266234368,0.9562076292260367,0.04379237077396309,0.8684108765095209,0.13158912349047916,0.8598813885398222,0.14011861146017784,0.7006538342228391,0.29934616577716094,0.9950537708646896,0.00494622913531054,0.9454387318488686,0.05456126815113143,0.8974366699062588,0.10256333009374122,0.5907056280045626,0.40929437199543733,0.9730030967982533,0.02699690320174683,0.8509121633607891,0.14908783663921085,0.8190734694166155,0.18092653058338448,0.5848867400036948,0.4151132599963052,0.9933340861059048,0.0066659138940952,0.8950170799570116,0.10498292004298834,0.8339547487070769,0.1660452512929231
Cook County,17031028034,0.9009455480425902,0.0990544519574098,0.9972143250351662,0.0027856749648338,0.9635189406974172,0.03648105930258306,0.914579152364692,0.08542084763530786,0.7954820234011721,0.20451797659882787,0.9912790153307854,0.0087209846692146,0.9408784397299692,0.05912156027003099,0.9103467164724433,0.08965328352755673,0.7161568037153756,0.2838431962846244,0.98994678303304,0.01005321696695991,0.943083960249137,0.05691603975086326,0.8999541882170399,0.10004581178296015,0.6978818346789084,0.30211816532109154,0.979269369726108,0.02073063027389201,0.8999118753210283,0.10008812467897188,0.8960537245739195,0.10394627542608048,0.845125370057693,0.15487462994230708,0.9973236049456587,0.00267639505434128,0.9703484395394882,0.02965156046051194,0.9384881912780916,0.06151180872190838,0.7576022294703274,0.2423977705296726,0.9819337062140624,0.01806629378593767,0.8734571545056666,0.12654284549433362,0.8464117275992737,0.15358827240072623,0.8188667638411498,0.18113323615885024,0.996131304111812,0.00386869588818794,0.9316510759046436,0.06834892409535671,0.8816270809807631,0.11837291901923688
Cook County,17031028035,0.5739393693583585,0.42606063064164146,0.9962391380946102,0.00376086190538958,0.9298662971667216,0.07013370283327838,0.8713687897182982,0.1286312102817017,0.5476742708064086,0.4523257291935914,0.9905941245548372,0.00940587544516267,0.9080821099013826,0.09191789009861738,0.8793588504026341,0.12064114959736588,0.6108578728954439,0.389142127104556,0.9944332788049092,0.00556672119509081,0.9347279228162992,0.06527207718370093,0.9058873541094096,0.09411264589059054,0.5755785446667195,0.42442145533328046,0.9844298625113268,0.01557013748867328,0.8838319060330617,0.11616809396693824,0.8898688589697625,0.11013114103023752,0.7778282931503798,0.22217170684962012,0.9986470174671442,0.00135298253285578,0.9628397744354242,0.03716022556457579,0.9452180800064076,0.05478191999359238,0.5594418244999296,0.4405581755000704,0.9679471773350826,0.03205282266491711,0.8493974873074768,0.15060251269252323,0.8171065121597152,0.18289348784028475,0.5525193270634087,0.4474806729365914,0.9917521130341974,0.00824788696580258,0.8951993433464206,0.10480065665357936,0.8358438294452823,0.16415617055471765
Cook County,17031028036,0.6457774245799374,0.3542225754200627,0.9963794524853774,0.0036205475146226,0.9336349018577854,0.06636509814221458,0.8962487932141164,0.1037512067858836,0.5173530942903655,0.48264690570963453,0.982472319377386,0.01752768062261402,0.9015337599176608,0.09846624008233902,0.8558605419020415,0.14413945809795844,0.6883706877199413,0.3116293122800587,0.995153954949049,0.00484604505095102,0.9392223859865144,0.06077761401348554,0.9393763934760538,0.0606236065239461,0.6159616899559867,0.38403831004401334,0.9854439387811512,0.0145560612188489,0.888722210035388,0.11127778996461202,0.9088994287679748,0.09110057123202513,0.7805467228991091,0.21945327710089088,0.9981593136774476,0.00184068632255253,0.9604088765565396,0.03959112344346029,0.9521656124095016,0.04783438759049847,0.589773979439102,0.4102260205608979,0.9788501803703104,0.02114981962968967,0.8567681987653865,0.14323180123461354,0.8300942774238782,0.16990572257612177,0.6184098820863806,0.3815901179136194,0.9950833449371564,0.00491665506284358,0.9056775716915468,0.0943224283084532,0.8641859929166028,0.13581400708339716
