county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_dem_rin,vap_white.uss_18_rep_bra,vap_black.uss_18_dem_rin,vap_black.uss_18_rep_bra,vap_hisp.uss_18_dem_rin,vap_hisp.uss_18_rep_bra,vap_oth.uss_18_dem_rin,vap_oth.uss_18_rep_bra,vap_white.gov_18_dem_mil,vap_white.gov_18_rep_moo,vap_black.gov_18_dem_mil,vap_black.gov_18_rep_moo,vap_hisp.gov_18_dem_mil,vap_hisp.gov_18_rep_moo,vap_oth.gov_18_dem_mil,vap_oth.gov_18_rep_moo,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_gid,vap_white.uss_20_rep_col,vap_black.uss_20_dem_gid,vap_black.uss_20_rep_col,vap_hisp.uss_20_dem_gid,vap_hisp.uss_20_rep_col,vap_oth.uss_20_dem_gid,vap_oth.uss_20_rep_col
Androscoggin County,23001040770,0.42178122562797854,0.5782187743720214,0.6253344171620158,0.37466558283798423,0.5553695753603136,0.44463042463968644,0.5551086218299424,0.4448913781700576,0.18564866212788522,0.8143513378721148,0.6696672579286655,0.33033274207133445,0.5479991152606188,0.4520008847393811,0.6603366965003021,0.33966330349969787,0.5118004331397649,0.4881995668602351,0.6555944208029906,0.3444055791970094,0.5075436719966562,0.4924563280033439,0.5332660261883743,0.4667339738116258,0.3940853091681273,0.6059146908318727,0.6123884829274769,0.3876115170725231,0.5325318996580685,0.46746810034193154,0.5068675373281398,0.49313246267186017,0.3401682419068078,0.6598317580931922,0.6009225456187061,0.39907745438129394,0.5184084371427832,0.4815915628572169,0.54428553016479575,0.4557144698352042
Androscoggin County,23001044585,0.36014613509531507,0.639853864904685,0.6270914414615054,0.3729085585384946,0.5608156926067545,0.4391843073932456,0.5453208167297928,0.4546791832702072,0.06627658370740906,0.9337234162925909,0.6646267176837084,0.3353732823162916,0.5420921829564015,0.45790781704359845,0.6605166183630741,0.339483381636926,0.39126988371843635,0.6087301162815637,0.6565423795757568,0.3434576204242432,0.5056231855975429,0.49437681440245707,0.5353163806867507,0.4646836193132493,0.3895939259289618,0.6104060740710382,0.6164302638362602,0.38356973616373974,0.5227091964470355,0.4772908035529645,0.5242422265753809,0.4757577734246191,0.3105156754765768,0.6894843245234232,0.6055780202398765,0.39442197976012344,0.5159044415776032,0.48409555842239677,0.5357748929069992,0.4642251070930008
Androscoggin County,23001046160,0.3496762778942913,0.6503237221057088,0.6280725720010145,0.37192742799898526,0.5649823702964001,0.43501762970359986,0.5402760779782779,0.4597239220217221,0.050561084996710755,0.9494389150032893,0.6648211651548797,0.3351788348451203,0.5358761998784326,0.4641238001215674,0.6509187944487814,0.34908120555121863,0.34570645200084343,0.6542935479991566,0.6561010656306853,0.3438989343693145,0.5063073035974647,0.4936926964025354,0.5243418559721779,0.4756581440278222,0.39128433462949,0.6087156653705099,0.6120102579561251,0.3879897420438747,0.5304866420130808,0.4695133579869192,0.5167444806026806,0.48325551939731937,0.29686719163390757,0.7031328083660924,0.6066111908976718,0.393388809102328,0.5152132542606622,0.4847867457393377,0.5375472210775032,0.46245277892249675
Androscoggin County,23001060020,0.417027675959048,0.582972324040952,0.6328200916721746,0.36717990832782543,0.5577352357562417,0.44226476424375843,0.5443456216614829,0.45565437833851713,0.11161435922108201,0.888385640778918,0.6726555075877878,0.32734449241221225,0.5440311675545769,0.4559688324454233,0.651789563711449,0.348210436288551,0.42419430514549694,0.5758056948545031,0.6621010196363154,0.3378989803636846,0.50463916501356,0.4953608349864402,0.5194051954229003,0.4805948045770997,0.4381444439198123,0.5618555560801877,0.6163425946094183,0.3836574053905817,0.5295509825830609,0.4704490174169393,0.5249767701704634,0.47502322982953654,0.3381974128660267,0.6618025871339733,0.6026807677870758,0.39731923221292414,0.5101905241379026,0.4898094758620976,0.5348528418541127,0.46514715814588725
Androscoggin County,23001064570,0.32348023539721255,0.6765197646027875,0.6249499239012244,0.3750500760987756,0.5610523894350821,0.4389476105649179,0.5603784268929168,0.4396215731070832,0.0882878498009246,0.9117121501990754,0.6614376539974486,0.3385623460025514,0.5430059658432924,0.45699403415670764,0.6551163171649534,0.34488368283504656,0.36947004378277803,0.630529956217222,0.6568869880637536,0.3431130119362465,0.5078248019614907,0.49217519803850923,0.5252714218913377,0.4747285781086623,0.36217921580249024,0.6378207841975098,0.6121474961891294,0.38785250381087055,0.5213380878325649,0.4786619121674351,0.503884701201541,0.496115298798459,0.29327831556403033,0.7067216844359696,0.6065735808904302,0.3934264191095697,0.5085465366791846,0.4914534633208154,0.5430404852587228,0.45695951474127716
Androscoggin County,23001077800,0.3389674402032302,0.6610325597967698,0.6245062971794313,0.37549370282056865,0.5588706756375285,0.4411293243624715,0.5411879105679496,0.4588120894320505,0.060901675850096225,0.9390983241499038,0.6685534049209959,0.3314465950790041,0.5433105815073063,0.45668941849269373,0.6621950058071356,0.33780499419286436,0.3603592113342292,0.6396407886657708,0.6596872229351762,0.34031277706482377,0.5080134445595207,0.4919865554404793,0.5158191690319792,0.4841808309680208,0.3795088567536312,0.6204911432463688,0.6067313854038974,0.39326861459610263,0.524205843790946,0.47579415620905396,0.5094976725963047,0.4905023274036953,0.2966746402327378,0.7033253597672622,0.6070731889622856,0.3929268110377144,0.5081067683728918,0.4918932316271082,0.5259719387353822,0.47402806126461783
Androscoggin County,23001079585,0.26448383852907725,0.7355161614709228,0.6297834016230272,0.3702165983769729,0.5582277724582243,0.44177222754177564,0.5338889896366739,0.4661110103633261,0.030144980125212377,0.9698550198747876,0.6685725182512625,0.33142748174873743,0.5294858070446968,0.47051419295530295,0.6416644855020783,0.3583355144979216,0.2885566411368414,0.7114433588631586,0.6567189160274909,0.34328108397250917,0.5095396501571132,0.49046034984288683,0.5272365366198816,0.4727634633801185,0.3019991538386403,0.6980008461613597,0.613514032430913,0.386485967569087,0.5268412464874243,0.47315875351257575,0.5052565832972991,0.49474341670270094,0.20823543714135975,0.7917645628586403,0.6067434644084003,0.3932565355915997,0.5162216947727093,0.48377830522729043,0.5238651611421818,0.4761348388578182
Androscoggin County,23001387401,0.6604243183118861,0.33957568168811386,0.662900013000468,0.33709998699953203,0.5687867545735307,0.4312132454264693,0.5607271595643176,0.4392728404356821,0.43190830155993915,0.5680916984400608,0.7127078249485101,0.2872921750514899,0.5519634122645217,0.44803658773547833,0.6709846186534776,0.3290153813465222,0.7278472314822584,0.27215276851774156,0.6822497432633464,0.31775025673665364,0.5121659679289123,0.48783403207108766,0.5518823949102971,0.44811760508970266,0.6976238038599512,0.3023761961400488,0.6636072570989132,0.33639274290108684,0.5353049134307116,0.4646950865692884,0.5415869541650471,0.4584130458349527,0.6203454846052412,0.37965451539475875,0.6453891701656609,0.3546108298343391,0.5259823280820426,0.47401767191795746,0.5573967527692402,0.44260324723075956
Androscoggin County,23001387402,0.4561755258683279,0.5438244741316721,0.6275414469014508,0.3724585530985493,0.5642328790730889,0.4357671209269111,0.551994778137514,0.44800522186248604,0.11597573481543189,0.8840242651845681,0.6659872530846537,0.3340127469153464,0.5463590806506105,0.4536409193493896,0.6523247486645518,0.3476752513354482,0.449395064957729,0.550604935042271,0.6512626693646109,0.3487373306353891,0.5071298076996441,0.49287019230035584,0.5309758101806258,0.4690241898193742,0.49601489636408924,0.5039851036359108,0.6073123955131504,0.3926876044868496,0.5252774885822521,0.4747225114177479,0.5308274767757072,0.4691725232242928,0.3845818791902069,0.6154181208097931,0.600636169538006,0.399363830461994,0.5157854428165005,0.4842145571834995,0.5383397214544556,0.46166027854554437
Androscoggin County,23001387403,0.7477992520315846,0.25220074796841546,0.7148012836085826,0.28519871639141736,0.5775382755100287,0.4224617244899713,0.6008216976373085,0.3991783023626914,0.5982014733532295,0.40179852664677046,0.748605453451864,0.251394546548136,0.5507913848664854,0.4492086151335146,0.6925248977671362,0.30747510223286384,0.8322184424862904,0.1677815575137096,0.7830947493093008,0.21690525069069921,0.5378876833378872,0.4621123166621129,0.5978309646561274,0.4021690353438726,0.7077310404274002,0.29226895957259974,0.6536838426791687,0.3463161573208313,0.5350430509350355,0.46495694906496454,0.5598579951415452,0.4401420048584547,0.620935868386208,0.3790641316137921,0.6687161887554894,0.3312838112445106,0.5202289517068609,0.47977104829313905,0.5680251607141128,0.43197483928588715
Androscoggin County,23001387404,0.4583323822142921,0.5416676177857079,0.630094598396505,0.3699054016034951,0.5579823929261383,0.44201760707386173,0.5501803839723332,0.44981961602766685,0.12208202328876765,0.8779179767112324,0.6777801241356476,0.3222198758643524,0.5502569045876118,0.44974309541238827,0.6567963475098274,0.3432036524901726,0.48654267969514947,0.5134573203048506,0.6599762849780789,0.34002371502192114,0.5050292132276477,0.4949707867723523,0.5295934152552657,0.4704065847447343,0.5442334294571689,0.4557665705428311,0.6146178913858196,0.38538210861418043,0.5317483471946618,0.46825165280533815,0.5233332464266346,0.47666675357336535,0.43602261294037076,0.5639773870596293,0.6097194275077764,0.3902805724922236,0.5171461386972926,0.48285386130270735,0.5448629477881144,0.45513705221188555
Androscoggin County,23001387405,0.5582917093205445,0.44170829067945544,0.6887225938537328,0.3112774061462672,0.5607856912897278,0.43921430871027217,0.5610850372245372,0.4389149627754628,0.4054791710773802,0.5945208289226198,0.7755068805892965,0.22449311941070352,0.5584372521319013,0.4415627478680987,0.6719422121037565,0.3280577878962435,0.6989609245455524,0.3010390754544477,0.7926104005972694,0.20738959940273066,0.5190693361028459,0.4809306638971541,0.5556242309101158,0.4443757690898842,0.5908747205665801,0.4091252794334199,0.6851423615651482,0.3148576384348518,0.5331859356435543,0.4668140643564457,0.5348441588650493,0.4651558411349506,0.47995306874694404,0.520046931253056,0.6813346294354024,0.3186653705645977,0.5207102725658771,0.4792897274341229,0.5474372391370241,0.45256276086297587
