county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_16_dem_sch,vap_white.uss_16_rep_car,vap_black.uss_16_dem_sch,vap_black.uss_16_rep_car,vap_hisp.uss_16_dem_sch,vap_hisp.uss_16_rep_car,vap_oth.uss_16_dem_sch,vap_oth.uss_16_rep_car,vap_white.uss_18_dem_hir,vap_white.uss_18_rep_cur,vap_black.uss_18_dem_hir,vap_black.uss_18_rep_cur,vap_hisp.uss_18_dem_hir,vap_hisp.uss_18_rep_cur,vap_oth.uss_18_dem_hir,vap_oth.uss_18_rep_cur,vap_white.gov_18_dem_ige,vap_white.gov_18_rep_tup,vap_black.gov_18_dem_ige,vap_black.gov_18_rep_tup,vap_hisp.gov_18_dem_ige,vap_hisp.gov_18_rep_tup,vap_oth.gov_18_dem_ige,vap_oth.gov_18_rep_tup,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Hawaii County,15001020900,0.5013620596092521,0.498637940390748,0.5170861104375408,0.4829138895624591,0.4089624610310706,0.5910375389689294,0.8354585769933037,0.16454142300669627,0.6333037429491692,0.36669625705083075,0.4753516658890235,0.5246483341109764,0.3477553256232178,0.6522446743767822,0.9656254442502215,0.034374555749778525,0.5435837818408537,0.4564162181591463,0.4525505824739059,0.5474494175260941,0.31675725046424885,0.6832427495357511,0.924096518933699,0.075903481066301,0.5596407916605807,0.4403592083394193,0.48308383136881494,0.5169161686311851,0.41520361832300257,0.5847963816769974,0.7880740342218167,0.2119259657781833,0.5330991629436236,0.4669008370563764,0.49678356556137954,0.5032164344386205,0.407561004624959,0.5924389953750411,0.8053309280299602,0.1946690719700398
Hawaii County,15001021003,0.5692501274579341,0.4307498725420658,0.5162296784067218,0.4837703215932781,0.4417657457155168,0.5582342542844833,0.8902930893594049,0.10970691064059515,0.7469431490491117,0.2530568509508883,0.47517636827540555,0.5248236317245945,0.4071055345935759,0.5928944654064241,0.9645703957353563,0.0354296042646437,0.6256255620618729,0.374374437938127,0.4550641477071275,0.5449358522928726,0.3648758369079984,0.6351241630920016,0.9472681726455713,0.05273182735442877,0.5709883156340053,0.42901168436599463,0.48435677163142193,0.5156432283685781,0.4318833376813588,0.5681166623186412,0.8078142908150718,0.19218570918492817,0.5543039010560362,0.44569609894396384,0.49665206879172985,0.5033479312082701,0.42156582903167283,0.5784341709683272,0.8341558929950936,0.16584410700490637
Hawaii County,15001021011,0.5297272373297973,0.4702727626702026,0.5150643891745839,0.48493561082541586,0.4396993284326832,0.5603006715673168,0.8753161218828784,0.12468387811712159,0.687667419301207,0.31233258069879305,0.4720211068936912,0.5279788931063086,0.3789460890865507,0.6210539109134493,0.9570194710514781,0.042980528948521925,0.6213811230610728,0.37861887693892715,0.46070934804976094,0.5392906519502388,0.3548271972815784,0.6451728027184216,0.923827416464013,0.07617258353598695,0.5599351872005005,0.4400648127994995,0.4853685145617061,0.5146314854382937,0.41992660492893064,0.5800733950710694,0.794786799105794,0.20521320089420597,0.5662135546383078,0.4337864453616922,0.4970776771205449,0.5029223228794548,0.4195781115660604,0.5804218884339396,0.8240873922739552,0.1759126077260448
Hawaii County,15001021013,0.4947042598038965,0.5052957401961036,0.510628445536759,0.489371554463241,0.3998518987367809,0.6001481012632193,0.7857141895744175,0.2142858104255825,0.5464390199565825,0.4535609800434175,0.4663001835815167,0.5336998164184833,0.29119367657263295,0.7088063234273673,0.923663470651425,0.07633652934857509,0.5408866501826103,0.45911334981738966,0.45565574874783665,0.5443442512521633,0.31193900916625994,0.6880609908337403,0.8445011207084083,0.15549887929159165,0.540211406452364,0.45978859354763607,0.47461210476033516,0.5253878952396648,0.3851681337273509,0.6148318662726493,0.7332668059683638,0.26673319403163626,0.5411655887436422,0.4588344112563578,0.49298507320979146,0.5070149267902085,0.38542582884349247,0.6145741711565077,0.7507717394081406,0.24922826059185937
Hawaii County,15001021014,0.4829847148696156,0.5170152851303844,0.5141956022267484,0.4858043977732516,0.4141405296939209,0.5858594703060791,0.8300771195181333,0.16992288048186666,0.6335809698407507,0.3664190301592492,0.4696691689675007,0.5303308310324993,0.3505315466836778,0.6494684533163222,0.9472881423417754,0.05271185765822463,0.539340278539516,0.4606597214604839,0.45082997341374614,0.5491700265862539,0.33348835383121717,0.6665116461687828,0.8950819742437849,0.10491802575621513,0.5292336876085857,0.4707663123914143,0.4799765956655751,0.520023404334425,0.4074997136586222,0.5925002863413777,0.759574145974277,0.24042585402572303,0.517994030524175,0.482005969475825,0.4978544258316492,0.5021455741683508,0.4027655218459198,0.5972344781540803,0.8010441291263443,0.1989558708736557
Hawaii County,15001021015,0.5075218052968451,0.49247819470315485,0.5158088255669682,0.4841911744330318,0.43068926001981056,0.5693107399801894,0.8456304731028241,0.1543695268971759,0.6751087843129019,0.32489121568709817,0.4713786775596519,0.5286213224403481,0.3652200280930411,0.6347799719069589,0.9489450196158465,0.05105498038415348,0.5702001077381048,0.4297998922618952,0.44560565883131936,0.5543943411686807,0.35617157933194,0.64382842066806,0.9071993471030264,0.09280065289697359,0.5393630626717719,0.4606369373282281,0.4822370380212156,0.5177629619787845,0.41507801148597434,0.5849219885140257,0.7753170734606056,0.2246829265393944,0.5616906201779697,0.4383093798220303,0.49000617714078204,0.5099938228592179,0.41061069776673753,0.5893893022332625,0.7972579043582433,0.20274209564175674
Hawaii County,15001021016,0.641691411830521,0.358308588169479,0.51850687657147565,0.4814931234285244,0.45764316295557,0.5423568370444299,0.885280140500182,0.11471985949981803,0.7659475760842452,0.23405242391575476,0.46900839478575884,0.5309916052142412,0.3885658733612963,0.6114341266387036,0.9542565390632777,0.04574346093672232,0.699025324070288,0.30097467592971205,0.46150531589167654,0.5384946841083235,0.3657663656161245,0.6342336343838755,0.9154972908397194,0.0845027091602806,0.626080602275159,0.37391939772484095,0.4796834362604856,0.5203165637395144,0.4346757759054592,0.5653242240945409,0.7868919851297752,0.2131080148702248,0.6267659431625795,0.3732340568374205,0.5017046878886149,0.49829531211138506,0.42882757038536545,0.5711724296146345,0.8295914801451566,0.17040851985484334
Hawaii County,15001021017,0.6495427988058914,0.35045720119410856,0.5160355377241203,0.48396446227587975,0.46378748117066654,0.5362125188293335,0.8712310077341496,0.12876899226585017,0.7673425035396763,0.23265749646032374,0.4746288180937832,0.5253711819062168,0.3766291130645854,0.6233708869354146,0.9507699844344628,0.049230015565536946,0.70866736693619925,0.29133263306380075,0.4549123569985844,0.5450876430014157,0.38385226514664583,0.6161477348533542,0.9222219000208922,0.07777809997910777,0.6380616199664719,0.3619383800335281,0.4848217447833981,0.5151782552166019,0.4310672428528294,0.5689327571471706,0.7961759403097922,0.20382405969020762,0.6515693556100267,0.34843064438997334,0.5042628497787245,0.4957371502212755,0.44562824289365566,0.5543717571063443,0.8387505753574143,0.16124942464258574
Hawaii County,15001021101,0.7226996518588605,0.27730034814113946,0.5210218328863481,0.4789781671136519,0.4600646096280862,0.5399353903719138,0.8700688492847847,0.12993115071521533,0.8277348780279808,0.17226512197201915,0.47650841082650364,0.5234915891734964,0.38683450487371185,0.6131654951262882,0.9451817750145487,0.054818224985451316,0.7991250603264264,0.20087493967357367,0.45854740745125766,0.5414525925487423,0.38485920283658964,0.6151407971634103,0.9185623220633149,0.08143767793668505,0.7271560802381246,0.27284391976187533,0.4901137019370951,0.509886298062905,0.44220716745040883,0.5577928325495911,0.8056579098210369,0.19434209017896312,0.7012248826024,0.29877511739759993,0.49649712893799064,0.5035028710620093,0.43945231827733094,0.560547681722669,0.8170327512034908,0.18296724879650914
Hawaii County,15001021107,0.6618378771376066,0.3381621228623935,0.5166354164393598,0.48336458356064016,0.46088639543055426,0.5391136045694458,0.8895363724103134,0.1104636275896866,0.796398920702541,0.20360107929745894,0.47429707278525757,0.5257029272147424,0.3980337768768164,0.6019662231231836,0.9593755669267906,0.04062443307320936,0.7374950615684078,0.2625049384315921,0.44598670836321663,0.5540132916367834,0.37684183549674644,0.6231581645032536,0.9354725552658403,0.0645274447341597,0.6362085832135045,0.3637914167864955,0.4874404373510178,0.5125595626489822,0.43303053299205363,0.5669694670079464,0.8133295209855118,0.18667047901448822,0.6381152207602451,0.36188477923975493,0.4910928681255081,0.5089071318744919,0.44864695628827256,0.5513530437117274,0.8378220983238464,0.1621779016761537
Hawaii County,15001021108,0.5994682744671644,0.40053172553283556,0.5137390722860512,0.48626092771394874,0.45036853327999726,0.5496314667200027,0.8848709924974654,0.11512900750253462,0.7650603037192403,0.2349396962807597,0.47014504421582154,0.5298549557841785,0.3955448619605772,0.6044551380394229,0.956700381933147,0.04329961806685305,0.6934313505831926,0.3065686494168074,0.45485054857807333,0.5451494514219266,0.39660455761330976,0.6033954423866903,0.9342895010550497,0.06571049894495026,0.6315330445553857,0.3684669554446143,0.4858295458755894,0.5141704541244105,0.4393852586853055,0.5606147413146945,0.8286042666626078,0.17139573333739228,0.5828573049787746,0.41714269502122536,0.5018612956062669,0.49813870439373314,0.42770042153930204,0.572299578460698,0.8257729297600209,0.17422707023997902
Hawaii County,15001021203,0.5828578241878152,0.4171421758121848,0.5165314614637274,0.4834685385362726,0.4416756188087154,0.5583243811912846,0.8631695250820084,0.13683047491799158,0.6873535811767727,0.31264641882322736,0.47413332425904886,0.5258666757409511,0.38085634117125106,0.6191436588287489,0.9456708283406735,0.05432917165932649,0.6451893141989749,0.3548106858010251,0.4494993398817111,0.5505006601182889,0.36239548454383935,0.6376045154561607,0.9212491687341025,0.07875083126589752,0.6443667638552312,0.3556332361447689,0.48900364216700076,0.5109963578329992,0.43977460212202685,0.5602253978779731,0.826459263789624,0.17354073621037597,0.5869874656487064,0.4130125343512936,0.49760120771103117,0.5023987922889688,0.42432592375731465,0.5756740762426854,0.8101080189920796,0.18989198100792037
