county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_pau,vap_white.uss_16_dem_gra,vap_black.uss_16_rep_pau,vap_black.uss_16_dem_gra,vap_hisp.uss_16_rep_pau,vap_hisp.uss_16_dem_gra,vap_oth.uss_16_rep_pau,vap_oth.uss_16_dem_gra,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_mcc,vap_white.uss_20_dem_mcg,vap_black.uss_20_rep_mcc,vap_black.uss_20_dem_mcg,vap_hisp.uss_20_rep_mcc,vap_hisp.uss_20_dem_mcg,vap_oth.uss_20_rep_mcc,vap_oth.uss_20_dem_mcg
Warren County,2122700E102,0.8122211063611511,0.18777889363884892,0.15859570802142461,0.8414042919785754,0.21899024377012552,0.7810097562298745,0.271449161726392,0.728550838273608,0.6523687140315454,0.34763128596845455,0.15731473797487797,0.8426852620251221,0.2798671330577311,0.7201328669422689,0.33707300591029626,0.6629269940897038,0.5907819549419596,0.40921804505804027,0.5697981366238102,0.43020186337618976,0.5605496883723252,0.4394503116276748,0.5369262040613587,0.46307379593864134,0.560432404774379,0.43956759522562106,0.553850701692615,0.4461492983073851,0.5441722126026785,0.45582778739732155,0.5665898274002417,0.4334101725997584
Warren County,2122700E103,0.7654388998449017,0.23456110015509837,0.1741649060376321,0.8258350939623679,0.22418905802494424,0.7758109419750557,0.2658712561816433,0.7341287438183567,0.6525768898318699,0.3474231101681301,0.1544014874779857,0.8455985125220142,0.26935019017450906,0.7306498098254908,0.34256708581724143,0.6574329141827585,0.5868150816504885,0.41318491834951154,0.5671950921108653,0.4328049078891347,0.5647559517425449,0.4352440482574549,0.5453918667169568,0.4546081332830432,0.5596230501211037,0.4403769498788963,0.5558823831025,0.4441176168975,0.5426947764693743,0.4573052235306258,0.5703570172422767,0.42964298275772334
Warren County,2122700E104,0.7922538397761059,0.20774616022389417,0.17062627746361594,0.8293737225363841,0.22835006417106776,0.7716499358289323,0.2715649189554228,0.7284350810445772,0.7084632181122787,0.2915367818877212,0.1637169387563438,0.8362830612436561,0.2775191823722447,0.7224808176277553,0.34224323317556554,0.6577567668244344,0.5863927556595131,0.41360724434048696,0.5605194413207771,0.43948055867922287,0.5620591039370736,0.43794089606292624,0.5394431424603149,0.4605568575396851,0.559293264824679,0.440706735175321,0.5535312015706231,0.446468798429377,0.5380419666801088,0.4619580333198911,0.5612533979239024,0.43874660207609767
Warren County,2122700E105,0.7708393766648062,0.22916062333519377,0.16813003981713134,0.8318699601828686,0.22412833408477983,0.7758716659152202,0.2647386159178972,0.7352613840821026,0.6370403544303727,0.3629596455696273,0.16232283021758115,0.8376771697824189,0.2777707990410578,0.7222292009589422,0.34034158391764086,0.6596584160823591,0.586922137213137,0.413077862786863,0.5637784248407386,0.4362215751592614,0.5633803071314261,0.4366196928685739,0.5372572869838821,0.46274271301611797,0.5599902149810659,0.4400097850189341,0.5556176884603201,0.44438231153967983,0.5474394464348771,0.4525605535651229,0.5664914998788784,0.4335085001211216
Warren County,2122700E106,0.7890661112818531,0.21093388871814692,0.17947669646849976,0.8205233035315003,0.2199909565233597,0.7800090434766404,0.26475021962558387,0.7352497803744161,0.7131431843149425,0.2868568156850575,0.16113799006681806,0.8388620099331819,0.2734790873067301,0.7265209126932699,0.34293555063492875,0.6570644493650712,0.588014064438131,0.411985935561869,0.5617519065384063,0.43824809346159366,0.5593191167248469,0.44068088327515303,0.5432594534884362,0.45674054651156365,0.5595701816654823,0.44042981833451766,0.5543625655356843,0.4456374344643157,0.5420660536476073,0.45793394635239265,0.5680947562293365,0.4319052437706636
Warren County,2122700E107,0.7791975055268162,0.22080249447318384,0.17768986965826974,0.8223101303417303,0.21785072482722237,0.7821492751727777,0.2647902318578456,0.7352097681421544,0.7182966082519928,0.2817033917480072,0.16143529695483017,0.8385647030451698,0.2927731391280584,0.7072268608719415,0.35069178265154044,0.6493082173484596,0.5989382223639701,0.4010617776360299,0.573672524221079,0.426327475778921,0.5696835709871066,0.4303164290128933,0.5421477863769619,0.45785221362303813,0.5653213566345908,0.4346786433654092,0.5554057018533755,0.4445942981466246,0.5444759921729004,0.45552400782709956,0.5674705856903187,0.43252941430968134
Warren County,2122700E108,0.8129273482319012,0.18707265176809887,0.17930390477674335,0.8206960952232566,0.22732727477992054,0.7726727252200795,0.2727465667464461,0.7272534332535538,0.7073513153366381,0.2926486846633619,0.16732647191508124,0.8326735280849186,0.2822349095198729,0.7177650904801272,0.3440550706785162,0.6559449293214837,0.5875354193180059,0.41246458068199404,0.5628729522010828,0.4371270477989172,0.5610091524554208,0.4389908475445792,0.5423458651808426,0.4576541348191574,0.5579857032139419,0.4420142967860581,0.5528712088961893,0.4471287911038106,0.538545558785828,0.46145444121417206,0.5673889675850846,0.4326110324149154
Warren County,2122700E109,0.759932634460996,0.24006736553900404,0.17356438126059195,0.8264356187394079,0.22238348165285693,0.7776165183471431,0.25866425136527155,0.7413357486347284,0.680357194389507,0.31964280561049296,0.1752785869489854,0.8247214130510144,0.2753925188963169,0.7246074811036831,0.339681757114382,0.660318242885618,0.5891975639833706,0.41080243601662936,0.5626741122673355,0.4373258877326642,0.5560560175204631,0.4439439824795369,0.5428826209169406,0.45711737908305944,0.5611619379984647,0.4388380620015353,0.5500528879853014,0.44994711201469845,0.5432648959312526,0.45673510406874734,0.5683332814746452,0.43166671852535476
Warren County,2122700E110,0.6322046080018171,0.3677953919981829,0.14788643319082237,0.8521135668091776,0.19264700612514515,0.8073529938748548,0.2227845436178414,0.7772154563821586,0.6282596424163762,0.3717403575836238,0.12001491254876319,0.8799850874512368,0.2324285537474175,0.7675714462525824,0.2915410910289658,0.7084589089710341,0.6031761975493819,0.3968238024506181,0.5686037735774313,0.43139622642256853,0.5708114952549745,0.42918850474502546,0.5537089136235407,0.4462910863764593,0.560101510503439,0.43989848949656096,0.5521080247300458,0.44789197526995417,0.5529164951476253,0.4470835048523747,0.56244868176519,0.43755131823481
Warren County,2122700E111,0.659978042217667,0.3400219577823331,0.11570528045440384,0.8842947195455961,0.2116087749134044,0.7883912250865956,0.2089501253008661,0.7910498746991339,0.6489479009878367,0.35105209901216333,0.11963471258031642,0.8803652874196836,0.2614919792985989,0.7385080207014011,0.2878421398902754,0.7121578601097246,0.5951590811035149,0.4048409188964851,0.5794050775171483,0.42059492248285163,0.5626017447377623,0.43739825526223775,0.553728944518334,0.446271055481666,0.5529203964105048,0.44707960358949517,0.5487549370954444,0.4512450629045555,0.5376419559900358,0.46235804400996416,0.561026393273922,0.438973606726078
Warren County,2122700E112,0.6622075139160348,0.3377924860839652,0.1367779807291632,0.8632220192708369,0.19587830554343053,0.8041216944565694,0.19086072037080382,0.8091392796291962,0.6519207929279704,0.3480792070720295,0.11667749277693912,0.8833225072230609,0.24709539548324702,0.752904604516753,0.27255179037454175,0.7274482096254582,0.5957729849006521,0.40422701509934783,0.5795242779584541,0.4204757220415459,0.5715315180348159,0.42846848196518406,0.5691289590472107,0.43087104095278933,0.5588698175780651,0.4411301824219349,0.5558520371721649,0.44414796282783514,0.5436629447653357,0.4563370552346643,0.5777102891460627,0.42228971085393735
Warren County,2122700F101,0.8626058428093656,0.13739415719063447,0.17177970114609212,0.8282202988539079,0.22921217301402247,0.7707878269859776,0.2783509219803994,0.7216490780196007,0.7688536536837477,0.23114634631625225,0.17694224377844853,0.8230577562215512,0.2696677200109971,0.730332279989003,0.35526505718711165,0.6447349428128883,0.591008208588121,0.40899179141187897,0.5629754478091605,0.43702455219083947,0.5593387972447168,0.4406612027552832,0.5392428398526323,0.4607571601473677,0.5608847891044643,0.4391152108955358,0.5534207997767259,0.44657920022327413,0.543943070797173,0.45605692920282703,0.5572571825503628,0.4427428174496371
Warren County,2122700F102,0.8134638930341211,0.1865361069658787,0.17899557234100277,0.8210044276589973,0.22990954434989394,0.770090455650106,0.2775276167007981,0.7224723832992016,0.7687046500761808,0.23129534992381912,0.17303234525623998,0.82696765474376,0.27245873161890105,0.727541268381099,0.35125809999948804,0.6487419000005117,0.5883636608174417,0.4116363391825582,0.5650127707330691,0.4349872292669309,0.5628174831603364,0.43718251683966364,0.5454257883348769,0.45457421166512313,0.5593094839724498,0.44069051602755016,0.5524218641522978,0.44757813584770206,0.5443933043404178,0.45560669565958223,0.5691374153720699,0.43086258462793015
Warren County,2122700F103,0.8283377670036575,0.1716622329963426,0.17859598513670247,0.8214040148632975,0.22494288933849899,0.7750571106615011,0.26964084027796725,0.7303591597220328,0.7721975906339198,0.2278024093660802,0.16625487279133033,0.8337451272086697,0.27817726722633407,0.7218227327736659,0.3477517214908053,0.6522482785091948,0.5897885169254236,0.4102114830745763,0.5625574402359996,0.43744255976400037,0.5587903147414937,0.44120968525850635,0.5401853234511286,0.45981467654887126,0.5602446754713217,0.4397553245286781,0.5528034805816944,0.4471965194183056,0.5410476428562964,0.4589523571437037,0.5613960208214204,0.4386039791785796
Warren County,2122700F104,0.7904842650468044,0.20951573495319567,0.1903102966157656,0.8096897033842344,0.21141843198279453,0.7885815680172055,0.2717620944103067,0.7282379055896934,0.7414513072269918,0.2585486927730082,0.16508992033275804,0.834910079667242,0.28327445946145285,0.7167255405385472,0.3474849191599815,0.6525150808400185,0.5923188328200141,0.407681167179986,0.5627223766537595,0.43727762334624054,0.5628390391062078,0.4371609608937922,0.540833942662206,0.4591660573377941,0.5599258810801256,0.4400741189198744,0.5497057753696566,0.45029422463034335,0.5396420909414391,0.4603579090585609,0.5708176473206767,0.4291823526793233
Warren County,2122700F105,0.8195808509117196,0.1804191490882804,0.16720063058865497,0.832799369411345,0.22360882815506047,0.7763911718449396,0.2734230590302133,0.7265769409697864,0.7516727878505902,0.24832721214940975,0.17035829511262182,0.8296417048873782,0.2686673905042625,0.7313326094957375,0.345588080191778,0.654411919808222,0.5871049002247407,0.41289509977525934,0.5618818059918866,0.4381181940081133,0.5636706465208229,0.4363293534791771,0.5361424732150142,0.4638575267849859,0.5570736904813006,0.4429263095186994,0.5482417431100531,0.45175825688994686,0.5468928906457954,0.4531071093542047,0.5614691846961595,0.4385308153038406
Warren County,2122700F106,0.8100465690592347,0.1899534309407653,0.171030493273008,0.8289695067269918,0.22842927945693864,0.7715707205430613,0.26215142759671217,0.7378485724032878,0.7196136803814367,0.2803863196185633,0.1799570384544343,0.8200429615455654,0.27165149732292015,0.7283485026770798,0.33905291452737357,0.6609470854726264,0.5837083337149334,0.41629166628506664,0.562731747012275,0.4372682529877249,0.5573256210662587,0.44267437893374134,0.5416378967113532,0.4583621032886466,0.5617024951707004,0.43829750482929963,0.5541823122516536,0.4458176877483464,0.5445446310828245,0.45545536891717553,0.5646656806823858,0.43533431931761407
Warren County,2122700F107,0.7928504077447363,0.20714959225526372,0.1707264696143577,0.8292735303856421,0.22987285365890409,0.7701271463410959,0.2621729959683112,0.7378270040316889,0.7061525303975751,0.29384746960242497,0.16577695207094933,0.8342230479290507,0.2714018872467938,0.7285981127532062,0.3394432170091742,0.6605567829908259,0.604297105539636,0.39570289446036405,0.5638542322719486,0.4361457677280512,0.5623909579008604,0.43760904209913964,0.5388502504709385,0.46114974952906157,0.5746976624999541,0.42530233750004587,0.5542678403259829,0.44573215967401714,0.5448209844852152,0.4551790155147848,0.5678964878925291,0.43210351210747083
Warren County,2122700F108,0.8313685320817634,0.16863146791823655,0.17548148121563364,0.8245185187843663,0.2283681421714128,0.7716318578285872,0.2717854803497941,0.7282145196502059,0.7580357811205145,0.24196421887948547,0.16813682965249294,0.8318631703475071,0.27365036009996063,0.7263496399000393,0.34989184110159116,0.6501081588984089,0.5876905687539753,0.41230943124602465,0.5642642217421783,0.43573577825782156,0.5614254744768689,0.4385745255231312,0.544591297266624,0.45540870273337597,0.5594782197411846,0.4405217802588154,0.5479548789024289,0.4520451210975711,0.5428521469622871,0.45714785303771294,0.5607936996869255,0.43920630031307456
Warren County,2122700F109,0.8222426891551661,0.17775731084483398,0.1822869415741008,0.8177130584258993,0.22899778348222719,0.7710022165177728,0.27111898094776044,0.7288810190522396,0.7668929423191733,0.2331070576808268,0.1792391805175644,0.8207608194824356,0.27161955567161716,0.7283804443283828,0.352160282210957,0.647839717789043,0.5866491742774381,0.4133508257225618,0.5640589280426287,0.4359410719573713,0.5609839156531015,0.4390160843468985,0.5422861154271792,0.45771388457282075,0.5621356418038537,0.4378643581961463,0.5536987693545915,0.4463012306454085,0.5471202945733752,0.4528797054266248,0.567911112086735,0.4320888879132651
