county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_isa,vap_white.uss_16_dem_bar,vap_black.uss_16_rep_isa,vap_black.uss_16_dem_bar,vap_hisp.uss_16_rep_isa,vap_hisp.uss_16_dem_bar,vap_oth.uss_16_rep_isa,vap_oth.uss_16_dem_bar,vap_white.gov_18_rep_kem,vap_white.gov_18_dem_abr,vap_black.gov_18_rep_kem,vap_black.gov_18_dem_abr,vap_hisp.gov_18_rep_kem,vap_hisp.gov_18_dem_abr,vap_oth.gov_18_rep_kem,vap_oth.gov_18_dem_abr,vap_white.atg_18_rep_car,vap_white.atg_18_dem_bai,vap_black.atg_18_rep_car,vap_black.atg_18_dem_bai,vap_hisp.atg_18_rep_car,vap_hisp.atg_18_dem_bai,vap_oth.atg_18_rep_car,vap_oth.atg_18_dem_bai,vap_white.sos_18_rep_raf,vap_white.sos_18_dem_bar,vap_black.sos_18_rep_raf,vap_black.sos_18_dem_bar,vap_hisp.sos_18_rep_raf,vap_hisp.sos_18_dem_bar,vap_oth.sos_18_rep_raf,vap_oth.sos_18_dem_bar,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_per,vap_white.uss_20_dem_oss,vap_black.uss_20_rep_per,vap_black.uss_20_dem_oss,vap_hisp.uss_20_rep_per,vap_hisp.uss_20_dem_oss,vap_oth.uss_20_rep_per,vap_oth.uss_20_dem_oss
Coweta County,13077000019,0.9667391660109027,0.03326083398909732,0.08941907961580002,0.9105809203842,0.22466053571329497,0.7753394642867051,0.239745443627753,0.7602545563722468,0.9814905205262139,0.018509479473786145,0.18057792896576463,0.8194220710342354,0.3442497589279411,0.6557502410720589,0.30406556698435905,0.695934433015641,0.9371001810135464,0.0628998189864536,0.0872732569396053,0.9127267430603947,0.19666499452315403,0.803335005476846,0.22326447790100187,0.7767355220989979,0.9355367675355463,0.06446323246445369,0.09155939522726424,0.9084406047727358,0.2162379497063204,0.7837620502936796,0.24539286660948034,0.7546071333905194,0.939989321972033,0.06001067802796696,0.0780741821264153,0.9219258178735847,0.22143889989325904,0.778561100106741,0.26373740341248114,0.7362625965875186,0.8770271744332926,0.1229728255667074,0.10900906020488954,0.8909909397951105,0.23151042571685546,0.7684895742831446,0.3063265838631623,0.6936734161368374,0.8900762043949052,0.10992379560509484,0.11233861239445285,0.8876613876055471,0.3057091849922016,0.6942908150077984,0.34590293074573564,0.6540970692542644
Coweta County,13077000020,0.9416459168076,0.05835408319240002,0.07943233077085583,0.9205676692291441,0.16790852333279296,0.8320914766672071,0.1959844523965322,0.8040155476034678,0.9848031209986025,0.01519687900139753,0.12057660197154738,0.8794233980284526,0.2665550056072823,0.7334449943927177,0.28406381031203626,0.7159361896879637,0.9305785274428755,0.06942147255712448,0.10830945619877566,0.8916905438012244,0.20318518746729,0.79681481253271,0.2303231351763802,0.7696768648236199,0.9314723491964378,0.0685276508035621,0.11082407637598496,0.8891759236240151,0.21474141185001713,0.7852585881499828,0.23189733238405805,0.7681026676159419,0.9212436597201678,0.07875634027983225,0.09385064859688769,0.9061493514031124,0.2157429644657105,0.7842570355342895,0.2588104200329546,0.7411895799670454,0.8377353249546317,0.16226467504536832,0.13609129785951654,0.8639087021404834,0.255426520857008,0.744573479142992,0.3196317402744576,0.6803682597255424,0.8698786759129915,0.13012132408700855,0.12476689875821377,0.8752331012417862,0.3122496194368837,0.6877503805631163,0.34859134774601724,0.6514086522539827
Coweta County,13077000021,0.9515086869091656,0.04849131309083442,0.07665500048100606,0.923344999518994,0.15568816189771592,0.844311838102284,0.1925088492120573,0.8074911507879428,0.9772385011316397,0.02276149886836027,0.08500098994122395,0.914999010058776,0.2119965526961547,0.7880034473038453,0.24769388630340677,0.7523061136965933,0.8935332693700778,0.10646673062992221,0.12320535256851187,0.8767946474314882,0.19885264723543764,0.8011473527645624,0.22991385367830863,0.7700861463216914,0.9040321404334398,0.09596785956656023,0.10037578286773843,0.8996242171322616,0.20593903946578965,0.7940609605342104,0.23308289600523333,0.7669171039947666,0.8972680727847547,0.10273192721524532,0.09875264075337523,0.9012473592466248,0.2075278506708403,0.7924721493291597,0.24792177147167005,0.75207822852833,0.8456019743459998,0.1543980256540002,0.14274864327802808,0.857251356721972,0.24822890596139915,0.7517710940386009,0.3072339078446673,0.6927660921553327,0.8496251000255385,0.15037489997446157,0.1472923595997039,0.8527076404002961,0.3120701650961931,0.6879298349038069,0.3554908986764507,0.6445091013235493
Coweta County,13077000022,0.9355601222377189,0.06443987776228113,0.07937082477228725,0.9206291752277127,0.18023277852660186,0.8197672214733981,0.1893126223011625,0.8106873776988375,0.9763399043101214,0.023660095689878598,0.08555582905586613,0.9144441709441339,0.2215437930388005,0.7784562069611995,0.23531614285451372,0.7646838571454863,0.8942562624137537,0.10574373758624635,0.09893322733644037,0.9010667726635596,0.21262919357513935,0.7873708064248607,0.21874109720626647,0.7812589027937336,0.8979745764257381,0.10202542357426188,0.09667474834380027,0.9033252516561997,0.21534807976749315,0.7846519202325068,0.23071081683399378,0.7692891831660063,0.8981700306699226,0.10182996933007737,0.09378566220537798,0.906214337794622,0.21690422924376623,0.7830957707562338,0.252596052863779,0.747403947136221,0.8281628725014131,0.17183712749858696,0.12247407411587401,0.877525925884126,0.2557671185550223,0.7442328814449777,0.30535266769829433,0.6946473323017057,0.8433849452771458,0.1566150547228542,0.12428341022043332,0.8757165897795667,0.3204057083023728,0.6795942916976272,0.3487676714341238,0.6512323285658762
Coweta County,13077000023,0.9518341402250133,0.04816585977498662,0.09741465909683056,0.9025853409031694,0.16749764205444928,0.8325023579455507,0.19254739631029996,0.8074526036897001,0.9804110399810279,0.01958896001897215,0.1109258417418971,0.8890741582581029,0.19103389033795312,0.8089661096620469,0.2139796302152736,0.7860203697847263,0.9352039468498233,0.06479605315017668,0.11848007236497797,0.8815199276350221,0.20440613275186859,0.7955938672481314,0.22268079743574665,0.7773192025642534,0.922568192210914,0.07743180778908604,0.1223856546396495,0.8776143453603505,0.22055241227006397,0.779447587729936,0.23239310604191615,0.7676068939580839,0.9183620696859921,0.08163793031400784,0.10927712293899317,0.8907228770610068,0.2202405572344731,0.7797594427655269,0.25324595951301637,0.7467540404869837,0.8646178196445875,0.13538218035541247,0.15058264257832613,0.8494173574216739,0.24713913155101186,0.7528608684489881,0.30898716118849756,0.6910128388115024,0.8773910952912491,0.12260890470875084,0.15104728775590906,0.848952712244091,0.3136042145080599,0.68639578549194,0.35493313471704835,0.6450668652829517
Coweta County,13077000024,0.7044656077988297,0.29553439220117034,0.034765260374189144,0.9652347396258109,0.17118501297322364,0.8288149870267764,0.19778359318656086,0.8022164068134392,0.8601652593921694,0.13983474060783066,0.039874602024147485,0.9601253979758525,0.2001352706515672,0.7998647293484328,0.22341964418526966,0.7765803558147304,0.6761800579967236,0.32381994200327635,0.04244842103340584,0.9575515789665942,0.18314291747762954,0.8168570825223704,0.21251814752156387,0.7874818524784362,0.6630422964607624,0.3369577035392376,0.03598839192170901,0.964011608078291,0.1944331016710846,0.8055668983289154,0.196623471412012,0.803376528587988,0.6703343129005912,0.32966568709940874,0.031574239688231566,0.9684257603117684,0.185919353114616,0.814080646885384,0.23644337098474366,0.7635566290152563,0.7444744789843463,0.2555255210156537,0.05400829627608654,0.9459917037239135,0.22590547839904165,0.7740945216009584,0.2953576683376308,0.7046423316623692,0.7096265257848664,0.29037347421513354,0.051414215923494315,0.9485857840765057,0.2778621530028556,0.7221378469971445,0.325458562428884,0.6745414375711161
Coweta County,13077000025,0.9355130191673426,0.06448698083265735,0.07808419321204586,0.9219158067879542,0.1712337918903336,0.8287662081096664,0.19839558865808085,0.8016044113419192,0.9796284864294996,0.020371513570500398,0.07900865793922575,0.9209913420607743,0.23292893365377898,0.767071066346221,0.2645324824686635,0.7354675175313364,0.9133483510118645,0.08665164898813554,0.10493465588353798,0.895065344116462,0.19910840886955294,0.8008915911304471,0.22167374150163321,0.7783262584983668,0.9329555723927714,0.06704442760722866,0.0940523106639553,0.9059476893360447,0.2173557018270537,0.7826442981729463,0.22389563989728553,0.7761043601027144,0.9245913485911356,0.07540865140886444,0.0786574037445795,0.9213425962554205,0.20754929758331903,0.7924507024166809,0.25279047908843294,0.747209520911567,0.8549935328180877,0.1450064671819124,0.1245985231156567,0.8754014768843433,0.25182120407640024,0.7481787959235998,0.3153603879505999,0.6846396120494002,0.8711845040135658,0.12881549598643416,0.11495674186993113,0.8850432581300689,0.3104645373244533,0.6895354626755468,0.3473142818781101,0.6526857181218899
Coweta County,13077000026,0.9446784431934226,0.05532155680657738,0.09566206187008082,0.9043379381299191,0.17655012678857215,0.8234498732114278,0.18723467936736143,0.8127653206326385,0.9746335551580071,0.025366444841992932,0.09529414577806891,0.9047058542219311,0.20336775883042627,0.7966322411695738,0.20678184622652,0.79321815377348,0.9270732864423841,0.07292671355761587,0.11194240650047321,0.8880575934995267,0.2207736869311464,0.7792263130688536,0.22680005024322364,0.7731999497567764,0.9148088295750321,0.0851911704249679,0.11166015553283966,0.8883398444671603,0.22803965526862813,0.7719603447313719,0.23305625683834044,0.7669437431616596,0.9247437845376844,0.07525621546231563,0.10143624780693894,0.8985637521930611,0.21450618126777676,0.7854938187322232,0.24958699478518306,0.7504130052148169,0.880680958653537,0.11931904134646297,0.15048162835729667,0.8495183716427033,0.25331844616245486,0.7466815538375451,0.3150433995919763,0.6849566004080236,0.8867992573222825,0.11320074267771749,0.13590660782391553,0.8640933921760845,0.3180132824665585,0.6819867175334415,0.3468465770328032,0.6531534229671968
Coweta County,13077000027,0.9772057439189984,0.022794256081001562,0.11912856587085827,0.8808714341291417,0.22243071598894293,0.7775692840110571,0.24365641477702069,0.7563435852229793,0.9847528913933925,0.015247108606607492,0.13212414559172547,0.8678758544082745,0.2546461513339643,0.7453538486660357,0.28345124390875304,0.716548756091247,0.9680847806382441,0.031915219361755925,0.13495358475715916,0.8650464152428409,0.23756521428944788,0.7624347857105521,0.27212462941165905,0.727875370588341,0.9651577347310907,0.034842265268909316,0.13444186146151638,0.8655581385384836,0.24802776099241075,0.7519722390075892,0.2586539868945796,0.7413460131054204,0.967632325033372,0.03236767496662791,0.1458758733010409,0.8541241266989591,0.26506103780994006,0.7349389621900599,0.30036351984827264,0.6996364801517273,0.9056153002883561,0.0943846997116439,0.15046504555053603,0.8495349544494638,0.26338324004559655,0.7366167599544035,0.3168769759621376,0.6831230240378624,0.913160108844637,0.08683989115536299,0.132568598261485,0.8674314017385147,0.30754355713980186,0.6924564428601981,0.33354939669511213,0.6664506033048878
Coweta County,13077000028,0.9074545104382524,0.09254548956174732,0.04530906460295418,0.9546909353970459,0.1428865668764455,0.8571134331235545,0.15804143141164104,0.8419585685883589,0.9514110060140262,0.048588993985973786,0.06009660723001467,0.9399033927699854,0.20103408794894087,0.7989659120510592,0.21888317164655474,0.7811168283534452,0.7963287498240796,0.20367125017592017,0.06996439792387861,0.9300356020761213,0.1820821003781595,0.8179178996218405,0.19031879791773437,0.8096812020822657,0.8161316458168796,0.1838683541831204,0.057667770959000005,0.942332229041,0.19497456101823313,0.8050254389817668,0.1972650494622957,0.8027349505377043,0.8045017822843368,0.19549821771566303,0.052320208924903085,0.9476797910750969,0.18539297926097426,0.8146070207390258,0.2325728641561559,0.7674271358438441,0.9046088780865259,0.095391121913474,0.16890722558127022,0.8310927744187298,0.31495045205490707,0.685049547945093,0.36836104191958935,0.6316389580804106,0.8936810567909818,0.10631894320901807,0.19862147340593395,0.801378526594066,0.37287699980889716,0.6271230001911029,0.40755426814902984,0.5924457318509702
Crawford County,13079000002,0.7039522485566602,0.2960477514433399,0.26643545940556634,0.7335645405944337,0.47402173837132416,0.5259782616286758,0.46520964887992317,0.5347903511200769,0.861109870315855,0.1388901296841451,0.1880628869057208,0.8119371130942792,0.4677912870611131,0.5322087129388869,0.455764239080215,0.544235760919785,0.7807779186423485,0.2192220813576515,0.25129091370925044,0.7487090862907496,0.4616709580396687,0.5383290419603314,0.4484630562118256,0.5515369437881744,0.7511619473252444,0.2488380526747555,0.27123468524119226,0.7287653147588078,0.46814597221072607,0.5318540277892739,0.45048035525615004,0.54951964474385,0.723759738595569,0.276240261404431,0.2781046148264886,0.7218953851735114,0.4669343751067132,0.5330656248932868,0.4681530813657145,0.5318469186342855,0.7977601297024906,0.2022398702975094,0.24441221947295128,0.7555877805270487,0.47775167146691483,0.5222483285330851,0.4670588579384942,0.5329411420615058,0.8002568775280474,0.19974312247195256,0.26558354531209394,0.7344164546879061,0.46811432147612053,0.5318856785238795,0.46456838918546406,0.5354316108145359
Crawford County,13079000003,0.9424124119892794,0.05758758801072066,0.3231355537374103,0.6768644462625897,0.4705994046666925,0.5294005953333075,0.472672341231534,0.527327658768466,0.9581857516350898,0.04181424836491017,0.25673281575025303,0.7432671842497469,0.45799155524013857,0.5420084447598614,0.4431996583927753,0.5568003416072247,0.94853104330079685,0.05146895669920315,0.30554545443247666,0.6944545455675233,0.45459582448208147,0.5454041755179185,0.4482061468544591,0.551793853145541,0.9151104317118985,0.0848895682881015,0.3274794709114902,0.6725205290885098,0.46625668437108314,0.5337433156289169,0.4542010863505864,0.5457989136494136,0.9015925957313514,0.0984074042686486,0.3338556812259838,0.6661443187740161,0.47328345049088905,0.526716549509111,0.4668593057155433,0.5331406942844568,0.9434561209706813,0.0565438790293187,0.3107965344805349,0.6892034655194651,0.4729681201432286,0.5270318798567715,0.46675509157430306,0.5332449084256969,0.9421972755890468,0.05780272441095327,0.3190941485944635,0.6809058514055365,0.4735702623521758,0.5264297376478242,0.4615299918126747,0.5384700081873253
Crawford County,13079000004,0.9442132716595283,0.05578672834047174,0.32906256519646815,0.6709374348035319,0.46970448685932875,0.5302955131406712,0.4737871072922972,0.5262128927077028,0.9586254705478144,0.041374529452185616,0.24811988602534107,0.7518801139746589,0.4538897176992253,0.5461102823007746,0.44141704878028293,0.5585829512197171,0.9680223647274986,0.031977635272501394,0.3234589090434048,0.6765410909565952,0.4589598574714197,0.5410401425285803,0.458155336711136,0.541844663288864,0.9522331623264494,0.04776683767355056,0.31990012011786323,0.6800998798821367,0.4646221912752243,0.5353778087247757,0.46151994887775927,0.5384800511222407,0.9277618199542593,0.07223818004574063,0.33664117471119404,0.663358825288806,0.46999840434450796,0.5300015956554921,0.475927636298844,0.5240723637011561,0.9436732533626087,0.056326746637391324,0.3055471223387251,0.694452877661275,0.4739192047404712,0.5260807952595288,0.4584091508109354,0.5415908491890646,0.9387055522737371,0.061294447726262864,0.3018357383243114,0.6981642616756887,0.4730844330391922,0.5269155669608078,0.4586395371712931,0.5413604628287069
Crawford County,13079000005,0.9591635811112479,0.04083641888875211,0.3408133990237737,0.6591866009762263,0.4831815211675797,0.5168184788324203,0.4791045665437785,0.5208954334562216,0.9719914305089357,0.028008569491064287,0.25395276288322194,0.746047237116778,0.47047496795857213,0.5295250320414279,0.46753841712915767,0.5324615828708423,0.9635910286313807,0.03640897136861936,0.3189934032965296,0.6810065967034704,0.4535161094690185,0.5464838905309816,0.4465078386855443,0.5534921613144557,0.9251287847443627,0.07487121525563735,0.3319380626348394,0.6680619373651606,0.4623222556041998,0.5376777443958002,0.4596534945005425,0.5403465054994575,0.9151367623592176,0.08486323764078238,0.3447751410140857,0.6552248589859143,0.4764680356895683,0.5235319643104317,0.47632026562762614,0.5236797343723739,0.915034745640429,0.08496525435957099,0.3170281995542448,0.6829718004457551,0.4714472546225952,0.5285527453774048,0.46210677261771166,0.5378932273822884,0.9200505891755456,0.07994941082445443,0.3160964698937986,0.6839035301062014,0.4710604083533295,0.5289395916466705,0.45302233606829745,0.5469776639317026
Crawford County,1307900001A,0.6959178947146963,0.3040821052853037,0.27768192089776667,0.7223180791022333,0.4488167173682442,0.5511832826317558,0.45811252486609944,0.5418874751339006,0.8134035553186861,0.1865964446813139,0.2227940929014935,0.7772059070985066,0.4325246699569564,0.5674753300430436,0.4419382885316107,0.5580617114683892,0.7596443330441919,0.24035566695580807,0.26856738081382353,0.7314326191861764,0.4343314845232322,0.5656685154767678,0.4426552733438648,0.5573447266561352,0.7468764480584441,0.25312355194155595,0.2839369717578395,0.7160630282421605,0.44880849252671984,0.5511915074732802,0.4406626662785214,0.5593373337214786,0.7041302559946137,0.29586974400538635,0.2988441660218376,0.7011558339781624,0.4482580841656312,0.5517419158343688,0.46295431776140317,0.5370456822385968,0.7854157229160494,0.2145842770839504,0.2602814652620399,0.7397185347379601,0.45763403573262224,0.5423659642673777,0.45072235847404674,0.5492776415259533,0.7918335643905807,0.2081664356094191,0.27505760076248925,0.7249423992375108,0.4556340334032132,0.5443659665967868,0.44913669321669253,0.5508633067833074
Crawford County,1307900001B,0.5268064771838498,0.4731935228161503,0.21434432057439745,0.7856556794256025,0.4718169561071774,0.5281830438928227,0.4699536758888173,0.5300463241111827,0.7019105440668998,0.29808945593310016,0.16082678176876278,0.8391732182312373,0.46199295911832494,0.5380070408816751,0.453193493714697,0.546806506285303,0.6078286828589126,0.3921713171410874,0.2085105535999302,0.7914894464000698,0.4541608972075465,0.5458391027924535,0.4584283566988563,0.5415716433011437,0.6477076625743392,0.3522923374256608,0.2074829974030351,0.7925170025969649,0.4621685204729143,0.5378314795270857,0.4564483788278912,0.5435516211721089,0.5879955155268662,0.41200448447313376,0.2239679882430002,0.7760320117569998,0.4653194537612179,0.534680546238782,0.4726807124095826,0.5273192875904175,0.6662128656025127,0.33378713439748736,0.19559276909471274,0.8044072309052872,0.47817921539820507,0.5218207846017949,0.46853174039872514,0.5314682596012749,0.6610622571453814,0.3389377428546186,0.20193060952719577,0.7980693904728042,0.4700802500244736,0.5299197499755264,0.4625354251213556,0.5374645748786444
Crisp County,130810ARABI,0.9522123921947492,0.04778760780525084,0.37979348384754796,0.620206516152452,0.5442585214683228,0.45574147853167724,0.5258499853477593,0.4741500146522407,0.9562054104790004,0.04379458952099954,0.44686938034664603,0.553130619653354,0.5186495253317012,0.4813504746682989,0.5083992241004557,0.4916007758995444,0.9497152733090354,0.05028472669096467,0.3840304773813643,0.6159695226186357,0.6033750355238573,0.39662496447614265,0.5396130463727893,0.46038695362721077,0.9515363429126396,0.04846365708736047,0.3801467464866545,0.6198532535133455,0.5500369744723393,0.44996302552766065,0.5038808581338352,0.49611914186616485,0.9299582147131817,0.070041785286818245,0.3847257892703812,0.6152742107296189,0.546163493449454,0.45383650655054597,0.5313602463757696,0.46863975362423044,0.9239544312913525,0.07604556870864751,0.36902399140175596,0.630976008598244,0.5665537830537343,0.43344621694626573,0.5367782334521239,0.463221766547876,0.9322325186789144,0.06776748132108558,0.3934556932309198,0.6065443067690802,0.5702830302558402,0.42971696974415985,0.5311463937976012,0.46885360620239885
Crisp County,130810CONEY,0.9452875050742344,0.05471249492576557,0.3717564187664773,0.6282435812335228,0.5369552752253128,0.46304472477468717,0.49674681374509805,0.5032531862549019,0.9579819379799798,0.042018062020020244,0.3999562707911957,0.6000437292088042,0.5156139879759967,0.4843860120240034,0.4922499799212637,0.5077500200787364,0.960907367962943,0.03909263203705707,0.38351420669488423,0.6164857933051158,0.5838176145950336,0.41618238540496644,0.5012798781848168,0.4987201218151832,0.9672771929327875,0.03272280706721257,0.3627196644145501,0.6372803355854499,0.537256728246563,0.462743271753437,0.46558304210708695,0.5344169578929131,0.9172243120633817,0.08277568793661828,0.41352888499172546,0.5864711150082745,0.5482686831598205,0.45173131684017953,0.5277671169075139,0.4722328830924862,0.9112210512035155,0.08877894879648457,0.4133783915307147,0.5866216084692852,0.5681953061913193,0.43180469380868064,0.5272245068927952,0.4727754931072048,0.9214710773213186,0.07852892267868143,0.4135106387537235,0.5864893612462765,0.5653195878944468,0.43468041210555314,0.5164459042986951,0.4835540957013049
Crisp County,130810CORDE,0.8241797712771352,0.17582022872286487,0.21255062491040466,0.7874493750895953,0.5326295856522724,0.46737041434772764,0.5084428999934203,0.4915571000065797,0.8299358509897716,0.1700641490102284,0.3366449345400456,0.6633550654599544,0.521790095478064,0.478209904521936,0.5010597479430352,0.4989402520569648,0.8037079915268052,0.1962920084731949,0.24884462541348215,0.7511553745865178,0.5861922180618067,0.41380778193819334,0.5152159292300827,0.48478407076991725,0.8309981464236389,0.16900185357636108,0.27193988755341225,0.7280601124465877,0.5381203863456373,0.4618796136543627,0.49484474774603654,0.5051552522539634,0.8105615046246986,0.18943849537530147,0.24174248884642965,0.7582575111535703,0.545782924701354,0.45421707529864597,0.5376238717734946,0.4623761282265054,0.7900545782594282,0.20994542174057182,0.2502456576558285,0.7497543423441715,0.5646653250958439,0.4353346749041561,0.5329316899121178,0.46706831008788213,0.8240446508976573,0.1759553491023427,0.26545835807813917,0.7345416419218609,0.57561852769193,0.42438147230807,0.5320851726331834,0.4679148273668165
Crisp County,130810JAMES,0.948646123899198,0.05135387610080195,0.3537220016467028,0.6462779983532971,0.5363431181281662,0.46365688187183385,0.49853301752604695,0.501466982473953,0.9586314194667784,0.04136858053322156,0.3998138438858553,0.6001861561141447,0.5111074902712519,0.4888925097287481,0.4842425343502917,0.5157574656497083,0.9673465875862952,0.032653412413704785,0.3750746772341396,0.6249253227658604,0.5879026788853432,0.4120973211146568,0.5119490603341436,0.48805093966585644,0.953910573370807,0.046089426629193,0.3643668674072637,0.6356331325927362,0.5277339815398392,0.47226601846016086,0.47881837379073533,0.5211816262092647,0.9302943973463459,0.06970560265365411,0.4104377123156595,0.5895622876843405,0.5553830036374092,0.4446169963625907,0.5249857783612364,0.47501422163876356,0.9250095647127335,0.07499043528726644,0.3970865719835677,0.6029134280164323,0.5649166173503886,0.4350833826496115,0.5259261114416713,0.47407388855832866,0.9351156493427139,0.06488435065728612,0.41432998975080415,0.5856700102491958,0.5615884729686824,0.4384115270313175,0.5264422471904219,0.4735577528095781
