county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_cra,vap_white.uss_16_dem_stu,vap_black.uss_16_rep_cra,vap_black.uss_16_dem_stu,vap_hisp.uss_16_rep_cra,vap_hisp.uss_16_dem_stu,vap_asian.uss_16_rep_cra,vap_asian.uss_16_dem_stu,vap_aian.uss_16_rep_cra,vap_aian.uss_16_dem_stu,vap_oth_b.uss_16_rep_cra,vap_oth_b.uss_16_dem_stu,vap_white.gov_18_rep_lit,vap_white.gov_18_dem_jor,vap_black.gov_18_rep_lit,vap_black.gov_18_dem_jor,vap_hisp.gov_18_rep_lit,vap_hisp.gov_18_dem_jor,vap_asian.gov_18_rep_lit,vap_asian.gov_18_dem_jor,vap_aian.gov_18_rep_lit,vap_aian.gov_18_dem_jor,vap_oth_b.gov_18_rep_lit,vap_oth_b.gov_18_dem_jor,vap_white.atg_18_rep_was,vap_white.atg_18_dem_bis,vap_black.atg_18_rep_was,vap_black.atg_18_dem_bis,vap_hisp.atg_18_rep_was,vap_hisp.atg_18_dem_bis,vap_asian.atg_18_rep_was,vap_asian.atg_18_dem_bis,vap_aian.atg_18_rep_was,vap_aian.atg_18_dem_bis,vap_oth_b.atg_18_rep_was,vap_oth_b.atg_18_dem_bis,vap_white.sos_18_rep_den,vap_white.sos_18_dem_hum,vap_black.sos_18_rep_den,vap_black.sos_18_dem_hum,vap_hisp.sos_18_rep_den,vap_hisp.sos_18_dem_hum,vap_asian.sos_18_rep_den,vap_asian.sos_18_dem_hum,vap_aian.sos_18_rep_den,vap_aian.sos_18_dem_hum,vap_oth_b.sos_18_rep_den,vap_oth_b.sos_18_dem_hum,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_ris,vap_white.uss_20_dem_jor,vap_black.uss_20_rep_ris,vap_black.uss_20_dem_jor,vap_hisp.uss_20_rep_ris,vap_hisp.uss_20_dem_jor,vap_asian.uss_20_rep_ris,vap_asian.uss_20_dem_jor,vap_aian.uss_20_rep_ris,vap_aian.uss_20_dem_jor,vap_oth_b.uss_20_rep_ris,vap_oth_b.uss_20_dem_jor
Ada County,16001011607,0.5444875824141469,0.45551241758585287,0.475031947842403,0.524968052157597,0.5380459847459997,0.46195401525400026,0.40318178438894864,0.5968182156110514,0.5025316295712883,0.4974683704287115,0.40724440098885234,0.5927555990111477,0.5769394033004186,0.4230605966995814,0.43866584355585,0.56133415644415,0.5492567649955311,0.45074323500446883,0.4351799282645555,0.5648200717354445,0.5195067784254329,0.48049322157456714,0.3690329451447339,0.630967054855266,0.45763166174515874,0.5423683382548412,0.28370778535755264,0.7162922146424473,0.47984056109398093,0.520159438906019,0.46868483136893085,0.5313151686310692,0.45705099201830357,0.5429490079816962,0.3395182160615978,0.6604817839384022,0.5323524701486014,0.4676475298513985,0.43698362290971837,0.5630163770902816,0.457225531034888,0.5427744689651121,0.39419489969428356,0.6058051003057164,0.4865554654854173,0.5134445345145825,0.4269400299443063,0.5730599700556938,0.47077323327882,0.5292267667211797,0.3899778471307186,0.6100221528692814,0.5064107325517379,0.4935892674482622,0.4154969285735685,0.5845030714264315,0.5183835593469353,0.4816164406530647,0.40849787473881966,0.5915021252611804,0.4634146598050211,0.5365853401949787,0.16677550861302615,0.8332244913869739,0.5851639531087259,0.4148360468912741,0.40100035360856945,0.5989996463914306,0.4896753609482602,0.5103246390517395,0.39730828848950794,0.6026917115104921,0.4413992201408269,0.5586007798591731,0.43249705898046237,0.5675029410195376,0.46762123698225855,0.5323787630177415,0.4171685271997296,0.5828314728002705,0.4914180768315364,0.5085819231684634,0.3955813130687639,0.6044186869312361
Ada County,16001011608,0.5143400080235764,0.48565999197642357,0.46989669902667136,0.5301033009733286,0.5419642486409997,0.45803575135900026,0.40232822339327734,0.5976717766067227,0.4937915711359988,0.5062084288640012,0.40542241898199727,0.5945775810180027,0.5168851566364622,0.4831148433635379,0.4359528938930507,0.5640471061069493,0.5140912331579506,0.4859087668420495,0.4357077707387326,0.5642922292612673,0.5199333297599509,0.4800666702400492,0.36225767053460833,0.6377423294653917,0.3144456043670118,0.6855543956329883,0.278369533521608,0.721630466478392,0.42104518548310305,0.578954814516897,0.4584066558620118,0.5415933441379882,0.46428151777212384,0.5357184822278761,0.3418452115888674,0.6581547884111326,0.3925077330736931,0.6074922669263069,0.42541072358710996,0.57458927641289,0.37936258391600863,0.6206374160839914,0.3842693129167744,0.6157306870832255,0.4939791221187171,0.5060208778812829,0.4168391737173158,0.5831608262826842,0.33856912016079427,0.6614308798392057,0.38454158037317915,0.6154584196268209,0.4669744563702518,0.5330255436297482,0.4213623834267628,0.5786376165732372,0.5125147120295495,0.48748528797045054,0.4066997193423929,0.5933002806576071,0.373811921713093,0.626188078286907,0.16064454606126213,0.8393554539387379,0.565461592199331,0.434538407800669,0.39855330710767806,0.601446692892322,0.4889334575991137,0.5110665424008862,0.38337203027449335,0.6166279697255066,0.3636830114349188,0.6363169885650811,0.4346344824394329,0.5653655175605671,0.429857352573447,0.5701426474265531,0.41424817678856285,0.5857518232114372,0.48792181812296914,0.5120781818770309,0.38871284332602496,0.611287156673975
Ada County,16001011609,0.5925262507382233,0.4074737492617767,0.47313938517561255,0.5268606148243874,0.5446845182055601,0.45531548179443987,0.40382064526710865,0.5961793547328913,0.4956635801258008,0.5043364198741992,0.4060336653053967,0.5939663346946032,0.6167862863166513,0.38321371368334867,0.4438393389876399,0.55616066101236,0.5487808575122751,0.4512191424877248,0.4355203884772881,0.564479611522712,0.5207306691652953,0.47926933083470474,0.3743338745336309,0.6256661254663691,0.5005972675369632,0.49940273246303685,0.2860558370539296,0.7139441629460702,0.4880536306704316,0.5119463693295684,0.46453534771549454,0.5354646522845055,0.4607115085115069,0.5392884914884931,0.3498370737851692,0.6501629262148308,0.5600887816380536,0.4399112183619463,0.4373875210648794,0.5626124789351203,0.4531867531136909,0.5468132468863092,0.3907367432986485,0.6092632567013515,0.48950971166967405,0.510490288330326,0.437107358862489,0.5628926411375109,0.5154327781214791,0.48456722187852086,0.3849958660217905,0.6150041339782093,0.5230806018150284,0.4769193981849716,0.4183668393119884,0.5816331606880116,0.5140209434471381,0.48597905655286194,0.42100048411013125,0.5789995158898688,0.501098583601344,0.4989014163986561,0.16569848452531527,0.8343015154746847,0.5931959126480831,0.4068040873519169,0.4026845125812166,0.5973154874187834,0.4883313824882568,0.5116686175117432,0.39382078856611713,0.6061792114338829,0.5204888858879801,0.47951111411201985,0.4313379103370386,0.5686620896629612,0.47128761571937466,0.5287123842806253,0.4132672053976103,0.5867327946023897,0.49378431402233175,0.5062156859776682,0.40154818934121655,0.5984518106587835
Ada County,16001011610,0.5305615194304151,0.4694384805695849,0.47070214072234134,0.5292978592776587,0.538447098844129,0.46155290115587105,0.40545702655924987,0.5945429734407501,0.49713643878923475,0.5028635612107653,0.40026838486949734,0.5997316151305027,0.5762508921411456,0.4237491078588545,0.4333696611480927,0.5666303388519073,0.5364102966524289,0.46358970334757116,0.4341065779444058,0.5658934220555941,0.5159842711371905,0.4840157288628096,0.36326109339390944,0.6367389066060903,0.46070883054518647,0.5392911694548136,0.2865120346918541,0.7134879653081458,0.48318373764386474,0.5168162623561353,0.4683855390398963,0.5316144609601037,0.4574797611773426,0.5425202388226574,0.34785099904436806,0.652149000955632,0.5586866923332205,0.44131330766677945,0.44425549136811177,0.5557445086318882,0.45595803920301475,0.5440419607969853,0.3874670658726546,0.6125329341273453,0.4915878129562564,0.5084121870437436,0.4309375247182036,0.5690624752817964,0.4908382869879397,0.5091617130120603,0.3820203230428901,0.61797967695711,0.5102847458870485,0.48971525411295147,0.41902034038038743,0.5809796596196126,0.51550366588587,0.4844963341141299,0.4196891005475383,0.5803108994524617,0.4899055229902635,0.5100944770097364,0.16774297511172834,0.8322570248882717,0.5835388359344275,0.4164611640655725,0.39988976909587365,0.6001102309041263,0.4972350856666871,0.5027649143333129,0.39073690566463404,0.609263094335366,0.48401333707784544,0.5159866629221546,0.4374749897769891,0.5625250102230108,0.46679510437264765,0.5332048956273523,0.42360389942426063,0.5763961005757393,0.4963698592692943,0.5036301407307057,0.4052627587242489,0.5947372412757509
Ada County,16001011611,0.4946506862330781,0.5053493137669218,0.4709997425995059,0.5290002574004942,0.5318156240120495,0.46818437598795043,0.39873015580174176,0.601269844198258,0.49732941387860047,0.5026705861213996,0.3988539496277561,0.6011460503722439,0.5631756907982801,0.43682430920171994,0.4389451632569059,0.5610548367430941,0.5496676972037364,0.4503323027962635,0.4367808140850709,0.5632191859149289,0.5203711508191942,0.47962884918080584,0.36214262516578305,0.6378573748342169,0.49239743209226566,0.5076025679077344,0.28585289491280097,0.714147105087199,0.4818702003175821,0.5181297996824179,0.46381696713597825,0.5361830328640217,0.4614163599489517,0.5385836400510483,0.34711327406915815,0.6528867259308418,0.5610570866338753,0.4389429133661246,0.43762731531687327,0.5623726846831267,0.4606456229681623,0.5393543770318378,0.38919658911804156,0.6108034108819584,0.48835117064644223,0.5116488293535577,0.43521433436417484,0.5647856656358252,0.48425585405920135,0.5157441459407986,0.38490333681552075,0.6150966631844792,0.5106083181493563,0.48939168185064374,0.42246948617376945,0.5775305138262303,0.5112211102822052,0.48877888971779476,0.41913060937206464,0.5808693906279354,0.42904508695914967,0.5709549130408503,0.15404591161650344,0.8459540883834965,0.5819744734288166,0.41802552657118336,0.40143208011999915,0.5985679198800006,0.4862452888420747,0.5137547111579253,0.3955090342438096,0.6044909657561904,0.44575701391284256,0.5542429860871575,0.440860659391587,0.559139340608413,0.4699157619195198,0.5300842380804802,0.41021443748549924,0.5897855625145008,0.4933859209772341,0.5066140790227659,0.40040117903939376,0.5995988209606062
Ada County,16001011612,0.515259486760458,0.4847405132395421,0.47031081338498637,0.5296891866150136,0.5349618946080027,0.46503810539199736,0.39663152752930814,0.6033684724706919,0.4974812061917676,0.5025187938082324,0.4024696275906131,0.5975303724093869,0.5354813015906308,0.46451869840936927,0.4305008270255393,0.5694991729744607,0.5415562678895367,0.4584437321104633,0.4317492319435668,0.5682507680564332,0.5207289896955293,0.4792710103044707,0.36013156907973554,0.6398684309202645,0.3352496741848611,0.6647503258151388,0.2807938034244461,0.7192061965755538,0.45568052635066264,0.5443194736493373,0.4575968447912316,0.5424031552087685,0.46232609357807636,0.5376739064219237,0.3298693671039879,0.670130632896012,0.4588373126635668,0.5411626873364332,0.4318481315725035,0.5681518684274965,0.42216641345104505,0.5778335865489549,0.37977880280189985,0.6202211971981002,0.49167240038623794,0.5083275996137621,0.42452577507034256,0.5754742249296574,0.3845599708840347,0.6154400291159653,0.38374121537428174,0.6162587846257183,0.4861011985102484,0.5138988014897515,0.41051574768039406,0.589484252319606,0.5125949715267449,0.48740502847325506,0.406302467055176,0.5936975329448241,0.41802680946970666,0.5819731905302933,0.1556209360992502,0.8443790639007498,0.5809224644218504,0.41907753557814964,0.3946755168049525,0.6053244831950475,0.48292319107362847,0.5170768089263715,0.3925645576483156,0.6074354423516843,0.4198190625685663,0.5801809374314337,0.43230784988278403,0.567692150117216,0.45368419958976813,0.5463158004102319,0.4165216642495158,0.5834783357504842,0.4911105145733554,0.5088894854266446,0.4003937650808224,0.5996062349191776
Ada County,16001011613,0.4594873619908572,0.5405126380091428,0.46952661479924185,0.5304733852007582,0.5393518463898911,0.4606481536101089,0.4017568238115287,0.5982431761884712,0.4911290950270123,0.5088709049729877,0.3999169758999464,0.6000830241000535,0.49109571251958756,0.5089042874804124,0.4400395535162313,0.5599604464837687,0.5346166884118932,0.46538331158810675,0.43321216452304084,0.5667878354769591,0.5213601041071401,0.4786398958928599,0.362897179332186,0.637102820667814,0.40521897418165287,0.5947810258183471,0.28104089374025665,0.7189591062597434,0.48888211762456024,0.5111178823754398,0.46953216685807936,0.5304678331419207,0.46636240086735714,0.5336375991326429,0.33436477538481213,0.6656352246151879,0.4763928504633436,0.5236071495366564,0.44224078045914506,0.557759219540855,0.44870407152060787,0.5512959284793921,0.3929312980323842,0.6070687019676158,0.49040303623467135,0.5095969637653286,0.4215013021107872,0.5784986978892128,0.4148784281472772,0.5851215718527227,0.38515472487015334,0.6148452751298467,0.5061558212995244,0.4938441787004756,0.41864072571250915,0.5813592742874909,0.5122085362511125,0.4877914637488875,0.40803567043480116,0.5919643295651988,0.37459528491541527,0.6254047150845847,0.1646793627178596,0.8353206372821403,0.5758080648002865,0.42419193519971354,0.3996179093573629,0.600382090642637,0.49194169244034447,0.5080583075596555,0.39049041207930724,0.6095095879206928,0.38826533031031263,0.6117346696896874,0.43075580801847135,0.5692441919815286,0.46220973405690957,0.5377902659430904,0.4146424990488276,0.5853575009511724,0.4992944927581139,0.5007055072418861,0.39846830784067294,0.601531692159327
Ada County,16001011614,0.4800391161976322,0.5199608838023678,0.46930006385183376,0.530699936148166,0.5388535074004434,0.46114649259955665,0.3945154192802754,0.6054845807197247,0.4971446832770542,0.5028553167229456,0.40399665395073936,0.5960033460492606,0.5224984447463619,0.4775015552536381,0.4330569543713075,0.5669430456286922,0.5481099631947441,0.45189003680525586,0.4328195430694165,0.5671804569305835,0.5275596926986584,0.4724403073013413,0.35638724300424823,0.6436127569957517,0.44315873494009,0.55684126505991,0.28304785269958205,0.7169521473004178,0.4772122135540532,0.5227877864459468,0.46864462442928,0.53135537557072,0.4654003495612757,0.534599650438724,0.34628602501794464,0.6537139749820554,0.489959013628907,0.510040986371093,0.4369823333395604,0.5630176666604394,0.4437909469688983,0.5562090530311017,0.3854598437694783,0.6145401562305217,0.4880305161275356,0.5119694838724641,0.42778784139121284,0.5722121586087872,0.4531935190268415,0.5468064809731585,0.3898549237224778,0.6101450762775221,0.512073643921967,0.48792635607803303,0.4158027173564418,0.5841972826435582,0.5150640753283829,0.48493592467161684,0.4192647618387878,0.5807352381612122,0.43270925510854746,0.5672907448914525,0.1618881084396771,0.8381118915603228,0.5849054656117129,0.41509453438828714,0.4026374278218443,0.5973625721781557,0.49594085652148623,0.5040591434785135,0.3870600687475157,0.6129399312524842,0.4358653610081636,0.5641346389918365,0.42767436250625346,0.5723256374937465,0.46715661996018826,0.5328433800398117,0.41555129013116393,0.5844487098688361,0.4974982535643485,0.5025017464356513,0.39799606233663154,0.6020039376633685
Ada County,16001011615,0.4013757370551479,0.5986242629448522,0.47329504815718915,0.5267049518428109,0.5342766682396971,0.4657233317603029,0.39623866835516913,0.6037613316448308,0.4939004743786943,0.5060995256213058,0.40570606717363644,0.5942939328263636,0.44722841453030826,0.5527715854696917,0.43408346835977635,0.5659165316402234,0.5385569695511384,0.4614430304488616,0.4372852008888875,0.5627147991111126,0.5265554768659149,0.4734445231340851,0.3617261635988659,0.6382738364011341,0.2980492951045842,0.7019507048954158,0.26982288319386544,0.7301771168061344,0.45733969028390287,0.5426603097160971,0.4611454895192058,0.5388545104807941,0.4649070371479242,0.5350929628520757,0.33585270661207145,0.66414729338792855,0.39765793302599034,0.6023420669740097,0.43279902829305267,0.5672009717069473,0.4108486429005947,0.5891513570994054,0.3824002270709197,0.6175997729290803,0.494141960041971,0.505858039958029,0.4242587596950323,0.5757412403049676,0.3289474259746838,0.6710525740253163,0.38626034875011594,0.6137396512498838,0.49148856039015004,0.5085114396098499,0.40594278446571397,0.594057215534286,0.5130889281888065,0.4869110718111936,0.4077011967238959,0.5922988032761042,0.3258037805725731,0.6741962194274269,0.17114860049056008,0.8288513995094398,0.5787551884393336,0.4212448115606664,0.39827766330804537,0.6017223366919546,0.49580482517613716,0.5041951748238628,0.38353867671235875,0.6164613232876412,0.3177678311286426,0.6822321688713574,0.42667130894710165,0.5733286910528982,0.4412460112738574,0.5587539887261426,0.40219313191571127,0.5978068680842887,0.4901660717113034,0.5098339282886967,0.3902969306505572,0.60970306934944285
Ada County,16001011701,0.5199986996478274,0.4800013003521726,0.4748528240449235,0.5251471759550764,0.5219271573428033,0.47807284265719674,0.39452479927096995,0.6054752007290298,0.4905274884361809,0.5094725115638191,0.40364761044140735,0.5963523895585927,0.6147590863654039,0.3852409136345961,0.4336669513120214,0.5663330486879786,0.5444761158636168,0.4555238841363832,0.43291164999990744,0.5670883500000924,0.5210696683752901,0.47893033162470994,0.37015943421911407,0.629840565780886,0.3896370696696435,0.6103629303303565,0.27058921303115974,0.7294107869688403,0.4533917055669763,0.5466082944330237,0.4612264930043949,0.5387735069956049,0.4620709782954538,0.5379290217045462,0.3388407896721192,0.6611592103278808,0.503612635392395,0.4963873646076051,0.4358120636518059,0.5641879363481941,0.4150360518067077,0.5849639481932923,0.37845080411474485,0.6215491958852551,0.48965797192845434,0.5103420280715456,0.4206389071835844,0.5793610928164157,0.42232111737919725,0.5776788826208028,0.39121550044283415,0.6087844995571658,0.4548006133839424,0.5451993866160576,0.4095220769668606,0.5904779230331394,0.5123996015480315,0.48760039845196845,0.4059609947179547,0.5940390052820453,0.41704531698378894,0.5829546830162111,0.1525963342078298,0.8474036657921702,0.5738781428057237,0.4261218571942763,0.3956082504482948,0.6043917495517052,0.49031983889739367,0.5096801611026063,0.39429618452436127,0.6057038154756387,0.4143601995827014,0.5856398004172986,0.4259928790384914,0.5740071209615086,0.42672707263910464,0.5732729273608954,0.40812707132708836,0.5918729286729114,0.4871914407135769,0.5128085592864231,0.3870689301043254,0.6129310698956746
Ada County,16001011702,0.540134863835697,0.459865136164303,0.47593641677589843,0.5240635832241013,0.5560552009055028,0.4439447990944972,0.40333728653762513,0.5966627134623749,0.49503308452042055,0.5049669154795794,0.40597916904168235,0.5940208309583176,0.5577291867486158,0.44227081325138423,0.4327491807529255,0.5672508192470745,0.5530137194900812,0.44698628050991884,0.433862537327462,0.566137462672538,0.5212038836348498,0.4787961163651502,0.3733584615704309,0.6266415384295692,0.4220589618947426,0.5779410381052574,0.26285288646577903,0.7371471135342208,0.48992962564971193,0.510070374350288,0.46736099231572836,0.5326390076842716,0.4629211996445639,0.5370788003554361,0.3482139331742056,0.6517860668257943,0.5398419948583288,0.4601580051416711,0.43882574080110126,0.5611742591988985,0.4574541616845953,0.5425458383154047,0.39309637281790405,0.6069036271820959,0.49093694125821685,0.5090630587417831,0.4287134660800558,0.5712865339199442,0.4723015505022117,0.5276984494977883,0.3909611571473891,0.6090388428526107,0.5087462221389297,0.4912537778610703,0.41263695458356486,0.5873630454164349,0.5101808486020208,0.48981915139797916,0.42056145671626183,0.5794385432837381,0.45228678240301706,0.547713217596983,0.15637175167766412,0.8436282483223358,0.5741004815806641,0.42589951841933593,0.39919715262628647,0.6008028473737134,0.4914921752293741,0.5085078247706258,0.3884785091597445,0.6115214908402554,0.45812692832758245,0.5418730716724175,0.43345287097304236,0.5665471290269576,0.4698254372110394,0.5301745627889606,0.4104356812732682,0.5895643187267317,0.4956036754586542,0.5043963245413458,0.3952687795579285,0.6047312204420715
Ada County,16001011703,0.49554685525513664,0.5044531447448634,0.4710427237184515,0.5289572762815485,0.5230602533930734,0.47693974660692656,0.39486651955762914,0.6051334804423708,0.5016596584197351,0.4983403415802648,0.3972962923074294,0.6027037076925706,0.5385565051258342,0.46144349487416586,0.4239535557650034,0.5760464442349964,0.5263631976616552,0.4736368023383448,0.4332651120372081,0.5667348879627919,0.5210246615152675,0.4789753384847325,0.3602966744210021,0.6397033255789979,0.3703616081732883,0.6296383918267118,0.2642038153187454,0.7357961846812543,0.4503618384698982,0.5496381615301018,0.4633108133483785,0.5366891866516216,0.4590891858351065,0.5409108141648935,0.34102852601733824,0.6589714739826618,0.4504733406874351,0.549526659312565,0.4262943573002172,0.5737056426997829,0.417647207181093,0.582352792818907,0.3843239626683904,0.6156760373316096,0.4853495222191959,0.5146504777808041,0.4244409571341272,0.5755590428658728,0.40643901510755204,0.5935609848924479,0.38035001601188423,0.6196499839881158,0.4887711592889663,0.5112288407110337,0.4107095419065849,0.5892904580934151,0.512171772283153,0.4878282277168469,0.41033156040980717,0.5896684395901929,0.4021563031932053,0.5978436968067947,0.1524393740836947,0.8475606259163051,0.5561044199771474,0.4438955800228526,0.4025494194608195,0.5974505805391805,0.4918891256925166,0.5081108743074834,0.3895500566903914,0.6104499433096087,0.3732343293604964,0.6267656706395036,0.4343642341646818,0.5656357658353179,0.4354371334136322,0.5645628665863678,0.41628682579555387,0.5837131742044461,0.49002777997873986,0.5099722200212601,0.3984238483878763,0.6015761516121236
Ada County,16001011704,0.3310633874601308,0.6689366125398691,0.46244325308711226,0.5375567469128878,0.530477047582358,0.46952295241764197,0.3906418905384326,0.6093581094615674,0.4994570201373354,0.5005429798626646,0.38890365057884757,0.6110963494211524,0.3500690775338567,0.6499309224661434,0.43459673909581886,0.5654032609041811,0.5211462455507713,0.4788537544492288,0.4289804790945457,0.5710195209054543,0.5159739555468769,0.48402604445312314,0.3595850368746035,0.6404149631253965,0.26154476862631826,0.7384552313736817,0.2818688422590988,0.7181311577409012,0.4582930879686648,0.5417069120313351,0.46028311328154203,0.539716886718458,0.4603476820591618,0.5396523179408381,0.3256671798413831,0.674332820158617,0.33728538146724113,0.6627146185327588,0.43932110250081535,0.5606788974991846,0.43428864083873053,0.5657113591612695,0.37850778739339835,0.6214922126066016,0.49256246891467514,0.5074375310853249,0.42060958077597616,0.5793904192240238,0.2685684809162969,0.7314315190837031,0.38697465104723994,0.6130253489527601,0.48673293801687295,0.5132670619831271,0.407073547706701,0.592926452293299,0.5175568011688048,0.4824431988311953,0.4042632219719771,0.5957367780280228,0.24378187964269948,0.7562181203573005,0.1656818308302973,0.8343181691697027,0.5615215984652745,0.43847840153472556,0.3872228455053481,0.6127771544946519,0.496474211235547,0.503525788764453,0.369963877883759,0.6300361221162409,0.2512019415453919,0.7487980584546081,0.4274153356345053,0.5725846643654947,0.44085608996338,0.55914391003662,0.4108065746459918,0.5891934253540082,0.4904425225377992,0.5095574774622008,0.38212998819432237,0.6178700118056776
Ada County,16001011705,0.38656649398763787,0.6134335060123621,0.4654934627259019,0.534506537274098,0.5290712859893093,0.4709287140106907,0.3943882506262619,0.6056117493737381,0.4933249701262836,0.5066750298737164,0.3931267898922287,0.6068732101077713,0.43908982481475856,0.5609101751852414,0.42751601276370416,0.5724839872362958,0.5234722573620134,0.47652774263798653,0.42961903952363645,0.5703809604763636,0.5216533270368002,0.4783466729631997,0.3641022796212666,0.6358977203787334,0.2741547224075824,0.7258452775924176,0.2645975033525528,0.7354024966474472,0.46302652628541485,0.5369734737145851,0.4620841875034803,0.5379158124965197,0.453288773598682,0.546711226401318,0.3329955503152759,0.6670044496847242,0.3468265609597625,0.6531734390402375,0.42906857830956374,0.5709314216904363,0.4386634372571103,0.5613365627428897,0.38490039501449586,0.6150996049855042,0.4853089535032916,0.5146910464967084,0.4174718986141699,0.5825281013858301,0.3153017414473212,0.6846982585526787,0.38024394025194996,0.61975605974805,0.47991318180635173,0.5200868181936483,0.41866536572111046,0.5813346342788895,0.5173995965277557,0.4826004034722443,0.3992965616549593,0.6007034383450407,0.3093618119470685,0.6906381880529315,0.16339305639773977,0.8366069436022603,0.5741853083973139,0.4258146916026861,0.3980788631017444,0.6019211368982557,0.4897757610381768,0.5102242389618231,0.38807917908785766,0.6119208209121424,0.2966169761618692,0.7033830238381308,0.4186732908748081,0.5813267091251919,0.43469935684895833,0.5653006431510417,0.41502365051541534,0.5849763494845847,0.4867720130734229,0.5132279869265771,0.3885897232157099,0.6114102767842902
Ada County,16001011706,0.38049810197276995,0.61950189802723,0.46972541029525244,0.5302745897047476,0.5386212631733128,0.4613787368266872,0.38897677054999286,0.6110232294500071,0.4964151286551276,0.5035848713448724,0.39686330466207026,0.6031366953379297,0.4181428851469587,0.5818571148530414,0.4295259061396768,0.5704740938603232,0.5252241074150985,0.4747758925849015,0.42594205973615035,0.5740579402638497,0.5166075279578582,0.4833924720421418,0.3526324506990463,0.6473675493009537,0.2523674579954028,0.7476325420045973,0.26530785044179583,0.7346921495582042,0.4563385798488722,0.5436614201511278,0.456393072222392,0.543606927777608,0.4634208456070627,0.5365791543929374,0.327222244802795,0.672777755197205,0.35769813608887446,0.6423018639111255,0.427700505615932,0.572299494384068,0.43516994217680405,0.564830057823196,0.3826335080409326,0.6173664919590675,0.493286478976195,0.506713521023805,0.41305001425261534,0.5869499857473847,0.2981880708445725,0.7018119291554274,0.37830362680280755,0.6216963731971925,0.4749021479392747,0.5250978520607252,0.40470937450997113,0.5952906254900289,0.5155141374202645,0.4844858625797355,0.4036392165676705,0.5963607834323296,0.31084332211295596,0.689156677887044,0.16977266593612544,0.8302273340638746,0.5637023937611283,0.4362976062388717,0.3916427578553976,0.6083572421446024,0.49058399568447364,0.5094160043155264,0.37936300302124415,0.6206369969787559,0.29471556042781233,0.7052844395721877,0.42619565687504407,0.573804343124956,0.4429087599754708,0.5570912400245291,0.41000776521094606,0.5899922347890539,0.4956578818557487,0.5043421181442513,0.3823292286500258,0.6176707713499742
Ada County,16001011707,0.2945309156739225,0.7054690843260776,0.4595831342242628,0.5404168657757372,0.5185277000935312,0.4814722999064687,0.4012082397100404,0.5987917602899596,0.4995840475260275,0.5004159524739725,0.3963999523027446,0.6036000476972554,0.3515491163462696,0.6484508836537304,0.4199594689274296,0.5800405310725705,0.5239976935314374,0.4760023064685626,0.43581863368171064,0.5641813663182893,0.5217537947977151,0.4782462052022847,0.3638981381604408,0.6361018618395592,0.22184860873481,0.7781513912651901,0.25070025077364794,0.7492997492263521,0.4513970906939787,0.5486029093060213,0.46205036598529997,0.5379496340147001,0.45690414724065065,0.5430958527593494,0.3269112278640621,0.6730887721359379,0.3085295555068253,0.6914704444931747,0.42087538087873727,0.5791246191212627,0.4235912603921668,0.5764087396078332,0.38463050453018566,0.6153694954698143,0.49238079346064584,0.5076192065393539,0.41730968603043106,0.5826903139695689,0.24583033840689417,0.7541696615931058,0.3668448110099094,0.6331551889900906,0.4778568233495673,0.5221431766504327,0.416402932827251,0.5835970671727491,0.5126102306440732,0.4873897693559266,0.4030542028671848,0.5969457971328151,0.27752391665939485,0.7224760833406052,0.16204458998272964,0.8379554100172704,0.5556018036818232,0.4443981963181768,0.3978796915940936,0.6021203084059065,0.4850134038890201,0.5149865961109799,0.3881892842598439,0.6118107157401561,0.28161934361059116,0.7183806563894088,0.4214246311027366,0.5785753688972635,0.4451676647457262,0.5548323352542738,0.40793567638825395,0.5920643236117461,0.4991445723473196,0.5008554276526802,0.38837341250939045,0.6116265874906095
