county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_hag,vap_white.uss_20_dem_bra,vap_black.uss_20_rep_hag,vap_black.uss_20_dem_bra,vap_hisp.uss_20_rep_hag,vap_hisp.uss_20_dem_bra,vap_oth.uss_20_rep_hag,vap_oth.uss_20_dem_bra
Davidson County,47037001924,0.5720833488881708,0.4279166511118292,0.06562273943203045,0.9343772605679695,0.2865008168521468,0.7134991831478532,0.2166355663538485,0.7833644336461515,0.4982804828316863,0.5017195171683136,0.06661634494847951,0.9333836550515205,0.24850503111065925,0.7514949688893408,0.30069882289007194,0.6993011771099281,0.5697350805532438,0.4302649194467561,0.06047119163876065,0.9395288083612393,0.22060337045130463,0.7793966295486954,0.25691044083768494,0.743089559162315
Davidson County,47037001925,0.591379543809966,0.40862045619003395,0.06797381318964132,0.9320261868103586,0.27545000439276784,0.7245499956072321,0.2160613384136912,0.7839386615863088,0.5155390469808167,0.48446095301918335,0.063090622683569,0.936909377316431,0.24035386834152925,0.7596461316584707,0.3032309627345025,0.6967690372654974,0.5734961897894626,0.42650381021053735,0.05694591056607691,0.9430540894339231,0.2137854048165821,0.786214595183418,0.2582164921486844,0.7417835078513156
Davidson County,47037001926,0.6031071154994778,0.3968928845005221,0.0766363955392017,0.9233636044607983,0.3494791475102776,0.6505208524897224,0.23577126685738112,0.7642287331426189,0.5131532309897078,0.4868467690102923,0.06824987042522453,0.9317501295747754,0.2623691792317907,0.7376308207682093,0.31317950848667137,0.6868204915133287,0.5794065392304891,0.4205934607695109,0.06179725448118114,0.9382027455188189,0.2403296778228501,0.7596703221771499,0.2691342980005691,0.7308657019994309
Davidson County,47037001927,0.5812212408024454,0.4187787591975546,0.07113254926629672,0.9288674507337035,0.28286322230272876,0.7171367776972712,0.20128314022075477,0.798716859779245,0.44724201302642513,0.5527579869735747,0.0611174490297761,0.9388825509702241,0.2413363173006054,0.7586636826993947,0.2874593888675839,0.7125406111324162,0.5165025739573814,0.48349742604261853,0.068699357045212045,0.9313006429547882,0.20702379113074296,0.792976208869257,0.24652658902962757,0.7534734109703722
Davidson County,47037001928,0.6496491043830528,0.35035089561694716,0.0740388393204543,0.9259611606795457,0.3183111811667468,0.6816888188332533,0.23124861291533455,0.7687513870846654,0.501028716238804,0.4989712837611961,0.05994257306626346,0.9400574269337365,0.2373270437369198,0.7626729562630802,0.30906881815027876,0.6909311818497212,0.5846727942388694,0.41532720576113064,0.06311304821874382,0.9368869517812561,0.23089844975843277,0.7691015502415672,0.2748140068235179,0.7251859931764821
Davidson County,47037001929,0.45598413197360593,0.544015868026394,0.06389523819655869,0.9361047618034413,0.2789558966332527,0.7210441033667473,0.2052999740914359,0.794700025908564,0.47887519728988437,0.5211248027101156,0.04027494248195514,0.9597250575180448,0.23582942025175924,0.7641705797482408,0.3062703018301532,0.6937296981698468,0.49292951888606923,0.5070704811139307,0.052951025237289666,0.9470489747627103,0.20253230140558873,0.7974676985944112,0.2521815873510871,0.7478184126489129
Davidson County,47037001930,0.39653861132189244,0.6034613886781076,0.0507791089643147,0.9492208910356853,0.23901751411250127,0.7609824858874987,0.19214159631708091,0.8078584036829191,0.4439814577265061,0.5560185422734939,0.048370638043098345,0.9516293619569016,0.20927368194394494,0.7907263180560551,0.3010335435295867,0.6989664564704132,0.48509951205563934,0.5149004879443606,0.04008733577598296,0.959912664224017,0.1767063137888469,0.8232936862111531,0.241212276889841,0.7587877231101587
Davidson County,47037001931,0.4909199010262266,0.5090800989737734,0.0661133284779521,0.933886671522048,0.3217029863759374,0.6782970136240626,0.22202024395067899,0.777979756049321,0.4793997101706646,0.5206002898293355,0.06860917934070626,0.9313908206592937,0.2200464923625624,0.7799535076374376,0.3131491168760401,0.6868508831239599,0.5411713447506352,0.4588286552493648,0.07115570046893155,0.9288442995310685,0.20837310791208444,0.7916268920879156,0.27874139649937885,0.7212586035006212
Davidson County,47037001932,0.5932980787893135,0.40670192121068627,0.0703749560772859,0.9296250439227141,0.30225665514472805,0.697743344855272,0.22302140603761242,0.7769785939623876,0.5271933650689637,0.4728066349310362,0.07201262931912858,0.9279873706808712,0.25323093106459765,0.7467690689354023,0.31301519928794397,0.686984800712056,0.5842713531598384,0.4157286468401616,0.07260180316859233,0.9273981968314075,0.22504510584498982,0.7749548941550102,0.25507586721872033,0.7449241327812797
Davidson County,47037001933,0.5197114326510651,0.4802885673489349,0.059959017251315146,0.9400409827486846,0.3078704885578506,0.6921295114421494,0.21487424588501244,0.7851257541149875,0.46746180981743235,0.53253819018256765,0.05117461310493627,0.9488253868950635,0.22583144844131117,0.7741685515586888,0.3010158451563682,0.6989841548436319,0.4891991752853967,0.5108008247146033,0.04944301230908252,0.9505569876909175,0.20874104601945315,0.7912589539805469,0.25211402471215694,0.7478859752878428
