county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_18_rep_wic,vap_white.uss_18_dem_bar,vap_black.uss_18_rep_wic,vap_black.uss_18_dem_bar,vap_hisp.uss_18_rep_wic,vap_hisp.uss_18_dem_bar,vap_oth.uss_18_rep_wic,vap_oth.uss_18_dem_bar,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_hyd,vap_white.uss_20_dem_esp,vap_black.uss_20_rep_hyd,vap_black.uss_20_dem_esp,vap_hisp.uss_20_rep_hyd,vap_hisp.uss_20_dem_esp,vap_oth.uss_20_rep_hyd,vap_oth.uss_20_dem_esp
Hinds County,28049000301,0.77870012345092,0.22129987654907982,0.006840725357028273,0.9931592746429717,0.19691005904149037,0.8030899409585096,0.20183976696293693,0.7981602330370628,0.6969693680488348,0.303030631951165,0.005578228470975738,0.9944217715290242,0.3037443125144813,0.6962556874855187,0.5427694235249038,0.457230576475096,0.7101273508307118,0.28987264916928807,0.005922628420724446,0.9940773715792756,0.2547957560050332,0.7452042439949669,0.21666094885040527,0.7833390511495946,0.5738745162476536,0.42612548375234616,0.00237654202439596,0.997623457975604,0.16477861797824153,0.8352213820217584,0.1202410183242258,0.8797589816757739
Hinds County,28049000302,0.7556433321125771,0.24435666788742294,0.0015534263661435774,0.9984465736338564,0.18638880326176638,0.8136111967382336,0.18478276526961074,0.8152172347303892,0.8004592635819777,0.1995407364180223,0.006472553270162978,0.9935274467298371,0.3344395532199123,0.6655604467800877,0.6425534205934164,0.35744657940658364,0.7318524020910263,0.26814759790897363,0.003285726924297726,0.9967142730757023,0.26242016632310305,0.737579833676897,0.23777797713127438,0.7622220228687256,0.6732379067814172,0.3267620932185828,0.002376968161047141,0.9976230318389528,0.18400149234601412,0.8159985076539858,0.150360373769318,0.849639626230682
Hinds County,28049000303,0.7707856743855389,0.22921432561446112,0.006496808065036216,0.9935031919349638,0.23288880911330884,0.7671111908866911,0.23633217241076798,0.763667827589232,0.768747904332147,0.23125209566785299,0.005431435576863018,0.994568564423137,0.3044206898341243,0.6955793101658757,0.6052658707279359,0.3947341292720641,0.7201844848740592,0.27981551512594083,0.014000626390403099,0.9859993736095969,0.31434427542372156,0.6856557245762784,0.29870713051689174,0.7012928694831083,0.6674763241881256,0.33252367581187436,0.006319621007119209,0.9936803789928808,0.2298998825765256,0.7701001174234744,0.18084830151423176,0.8191516984857682
Hinds County,28049000304,0.6867254371695352,0.31327456283046484,5.235804981281552e-4,0.9994764195018718,0.17793497940311714,0.8220650205968828,0.17522374210958538,0.8247762578904146,0.732811519870702,0.267188480129298,0.0033787195981307442,0.9966212804018693,0.2843650755073091,0.7156349244926908,0.5522166589325949,0.4477833410674051,0.7760108681935778,0.22398913180642227,0.002375318828539633,0.9976246811714603,0.253955306214142,0.746044693785858,0.24325554042942305,0.756744459570577,0.5910552968415562,0.4089447031584437,0.0017684872767570927,0.998231512723243,0.16713979021162695,0.832860209788373,0.12926010312421707,0.8707398968757829
Hinds County,28049000305,0.7658711774656064,0.23412882253439357,0.005145704832165873,0.9948542951678341,0.1602115929693162,0.8397884070306838,0.17966033681721327,0.8203396631827867,0.7463453207782964,0.2536546792217036,0.006123854996253602,0.9938761450037464,0.2720568628719539,0.727943137128046,0.5538534327588104,0.4461465672411894,0.7201787360727433,0.2798212639272567,0.0061845199930786725,0.9938154800069213,0.22947939778770668,0.7705206022122933,0.22178082038639385,0.7782191796136059,0.6064860332520965,0.3935139667479035,0.004240252188385742,0.9957597478116142,0.15081459248956708,0.8491854075104329,0.12947220732064277,0.8705277926793572
Hinds County,28049000306,0.8183088458541069,0.18169115414589315,0.008465499905857893,0.9915345000941421,0.2071465580118644,0.7928534419881356,0.2159351764106831,0.7840648235893168,0.8521047538143627,0.14789524618563735,0.010187147338581434,0.9898128526614185,0.33246595201060053,0.6675340479893994,0.6203655052650507,0.3796344947349493,0.7894714390604771,0.21052856093952288,0.02580374142638219,0.9741962585736178,0.29218961833949114,0.7078103816605086,0.27257289615646185,0.7274271038435381,0.7470483929328288,0.2529516070671712,0.014847106806889684,0.9851528931931103,0.19928066073466194,0.8007193392653379,0.17016871244912624,0.8298312875508738
Hinds County,28049000307,0.6345496510918202,0.3654503489081798,0.007684210056604487,0.9923157899433955,0.18728995937852003,0.81271004062148,0.18863966519492265,0.8113603348050774,0.7140276764619579,0.28597232353804214,0.0058900394428273,0.9941099605571727,0.2850307113497992,0.7149692886502008,0.5302281209307828,0.4697718790692172,0.5400574128718445,0.4599425871281555,0.004847677117291074,0.9951523228827089,0.2361398561060206,0.7638601438939794,0.20686434955471475,0.7931356504452852,0.5051979567876724,0.49480204321232757,0.005658957867647513,0.9943410421323525,0.1576489473204498,0.8423510526795502,0.1354841825992055,0.8645158174007945
Hinds County,28049000308,0.7667752470550963,0.23322475294490372,0.009285234943270066,0.99071476505673,0.19504302794113362,0.8049569720588664,0.181706977602316,0.818293022397684,0.8596949101626798,0.14030508983732018,0.012448192128210085,0.9875518078717899,0.31298620547837364,0.6870137945216261,0.6037285338367643,0.3962714661632358,0.708955667317949,0.291044332682051,0.007609016362525241,0.9923909836374747,0.24401268539299398,0.7559873146070059,0.21582406795547743,0.7841759320445225,0.6100533813263478,0.38994661867365227,0.007000449235335584,0.9929995507646644,0.16965791803773367,0.8303420819622663,0.13497277690870008,0.8650272230913
Hinds County,28049000309,0.7338951542653658,0.26610484573463417,0.011174845468790795,0.9888251545312092,0.22280373081479785,0.7771962691852021,0.2889808861592218,0.7110191138407782,0.7572408368089762,0.24275916319102375,0.02878894894032091,0.9712110510596791,0.3098118886591982,0.6901881113408018,0.611729838499655,0.38827016150034493,0.7116697270856743,0.2883302729143257,0.009033504828805432,0.9909664951711946,0.2593992677659807,0.7406007322340193,0.3198172137409273,0.6801827862590727,0.6501969915023278,0.34980300849767215,0.0022877568351580193,0.997712243164842,0.19825321269723073,0.8017467873027693,0.21007460958138288,0.7899253904186171
Hinds County,28049000310,0.5719515445367915,0.42804845546320847,0.012955415111175487,0.9870445848888245,0.18581355052148305,0.8141864494785169,0.20277837668083046,0.7972216233191696,0.7925262695100315,0.2074737304899685,0.011167616312222899,0.98883238368777715,0.295163720869387,0.704836279130613,0.5572330094259915,0.4427669905740085,0.5386336736321113,0.4613663263678887,0.010589882812629969,0.98941011718737,0.23842360101229182,0.7615763989877082,0.2154000284134801,0.78459997158652,0.43657941082527735,0.5634205891747227,0.009193696775130175,0.9908063032248698,0.16760243429297003,0.8323975657070299,0.13420799466223618,0.8657920053377638
Hinds County,28049000311,0.5063907315081079,0.4936092684918922,0.0019181247774296,0.9980818752225704,0.1683357703991629,0.8316642296008371,0.15889178834107037,0.8411082116589296,0.6859779901198841,0.3140220098801159,0.003423571751033161,0.9965764282489669,0.27446100284125113,0.7255389971587488,0.539521826247848,0.460478173752152,0.6583161095128852,0.3416838904871148,0.0028642741700629784,0.997135725829937,0.2329036364428413,0.7670963635571587,0.2049939036658717,0.7950060963341283,0.5187369997990755,0.48126300020092444,0.0011415161647593687,0.9988584838352407,0.15172808055338177,0.8482719194466182,0.11860569700181084,0.8813943029981891
Hinds County,28049000312,0.5507160532157193,0.4492839467842806,0.003003352345686278,0.9969966476543137,0.18078000580270018,0.81921999419729985,0.1078160957573917,0.8921839042426083,0.679632207906546,0.3203677920934538,0.005046469760943398,0.9949535302390566,0.28924056307471796,0.7107594369252821,0.44898826530136193,0.5510117346986381,0.6981261649591416,0.3018738350408582,0.004647555966983346,0.9953524440330167,0.24084239805227092,0.7591576019477291,0.16244317959794607,0.8375568204020539,0.47152992846994823,0.5284700715300515,0.00228872430698528,0.9977112756930148,0.15412265978888226,0.8458773402111177,0.07785872381977976,0.9221412761802202
Hinds County,28049000313,0.7091128677970345,0.29088713220296547,0.0034374012060595827,0.9965625987939404,0.18331437836490025,0.8166856216350995,0.1837591929633718,0.8162408070366283,0.8267331676052301,0.17326683239476987,0.022540534355355833,0.9774594656446441,0.32697390980321983,0.6730260901967802,0.627131511404008,0.37286848859599203,0.7386568089373236,0.26134319106267645,0.033039621315085345,0.9669603786849147,0.2697421735195575,0.7302578264804426,0.2822331351638341,0.7177668648361659,0.6635748498638386,0.3364251501361614,0.007053528738308765,0.9929464712616912,0.18421204629220456,0.8157879537077954,0.15286926321399555,0.8471307367860045
Hinds County,28049000314,0.7500896962564502,0.24991030374354986,0.0038870600484029218,0.9961129399515971,0.20492405412202586,0.7950759458779741,0.19659666218318284,0.8034033378168172,0.7871550285378389,0.2128449714621611,0.010811928707750539,0.9891880712922495,0.31798025583248835,0.6820197441675117,0.6471120612725648,0.3528879387274351,0.7348109064593619,0.2651890935406382,0.003652758327388453,0.9963472416726116,0.26485887564520405,0.7351411243547957,0.23610477854589768,0.7638952214541023,0.6438786172261507,0.3561213827738493,0.003592247292425646,0.9964077527075743,0.1759398620115123,0.8240601379884878,0.14250898786255498,0.857491012137445
Hinds County,28049000315,0.19174729884773695,0.808252701152263,0.005943474814689564,0.9940565251853104,0.1900243649913048,0.8099756350086952,0.19678923103401774,0.8032107689659822,0.10592678435070635,0.8940732156492937,0.0028690899696316836,0.9971309100303684,0.25567796552166083,0.7443220344783392,0.5362692325846773,0.46373076741532265,0.32270075200311726,0.6772992479968828,0.0023830035348101518,0.9976169964651899,0.23684348960988605,0.763156510390114,0.2185547941073813,0.7814452058926187,0.16577170001739078,0.8342282999826092,0.004462946532147468,0.9955370534678526,0.15402681732360726,0.8459731826763928,0.12958811483203228,0.8704118851679677
Hinds County,28049000316,0.7047031797525132,0.2952968202474868,0.0027703483357385977,0.9972296516642614,0.15787507299568335,0.8421249270043166,0.1377015879849339,0.8622984120150661,0.7840692115502254,0.21593078844977462,0.018811853921322605,0.9811881460786774,0.35571225234796644,0.6442877476520336,0.657728827601301,0.3422711723986987,0.7071416145015865,0.2928583854984134,0.007748775942744056,0.992251224057256,0.28678275045464435,0.7132172495453556,0.27064409003360884,0.7293559099663909,0.5970006635580039,0.40299933644199615,0.0020219408405760014,0.997978059159424,0.12369997217276708,0.8763000278272329,0.08569784826809358,0.9143021517319062
Hinds County,28049000317,0.336103957571694,0.663896042428306,0.009814190901785766,0.9901858090982142,0.19166466138118782,0.8083353386188122,0.20602575963934136,0.7939742403606587,0.4601790939084836,0.5398209060915165,0.01017704325756715,0.9898229567424328,0.29452383820201006,0.7054761617979899,0.5716228272964116,0.4283771727035884,0.5362012165011347,0.46379878349886533,0.00855584484738627,0.9914441551526137,0.2485997010112674,0.7514002989887326,0.22959980487332549,0.7704001951266745,0.41834877218131084,0.5816512278186892,0.008072928099897559,0.9919270719001024,0.16084367490066254,0.8391563250993375,0.13944558844653668,0.8605544115534633
Hinds County,28049000318,0.7764061758779796,0.22359382412202042,0.0038045932243585237,0.9961954067756414,0.175169767388479,0.824830232611521,0.1832627436079936,0.8167372563920064,0.7512164641398286,0.24878353586017146,0.004885771140337213,0.9951142288596628,0.2769746136071542,0.7230253863928457,0.5455247540899091,0.4544752459100909,0.5741786359416452,0.42582136405835486,0.00268144333789657,0.9973185566621035,0.20237527525038684,0.7976247247496132,0.16876205322356594,0.831237946776434,0.42528637640441147,0.5747136235955885,0.0024173002083643378,0.9975826997916357,0.13625177277631098,0.863748227223689,0.10994010229696209,0.890059897703038
Hinds County,28049000319,0.690941596662854,0.309058403337146,0.006704337673482013,0.993295662326518,0.1638317583098915,0.8361682416901085,0.19302287181196923,0.8069771281880308,0.7172963067415021,0.28270369325849787,0.006965833640891983,0.993034166359108,0.24075167077110213,0.7592483292288978,0.5522392880894185,0.44776071191058153,0.6659595775936165,0.3340404224063836,0.005909731245298668,0.9940902687547013,0.20426894832994374,0.7957310516700562,0.21433333303776617,0.7856666669622339,0.5005341081975526,0.4994658918024474,0.005791848942976871,0.9942081510570231,0.1440165682202258,0.8559834317797742,0.15034103941354887,0.8496589605864511
Hinds County,28049000320,0.79496899400066,0.20503100599933993,0.059040355492032966,0.940959644507967,0.2167281128673512,0.7832718871326488,0.22323908336349246,0.7767609166365075,0.8275331627002768,0.17246683729972329,0.05163077722038718,0.9483692227796128,0.31820092879201173,0.6817990712079883,0.6093464347130982,0.3906535652869017,0.7655599429864898,0.23444005701351023,0.041405728747492286,0.9585942712525077,0.26398546574937476,0.7360145342506252,0.261709610211787,0.7382903897882129,0.7761097995708859,0.22389020042911406,0.02198851178239319,0.9780114882176066,0.1971486956257517,0.8028513043742483,0.1751694451060548,0.8248305548939452
Hinds County,28049000321,0.4229183604550802,0.5770816395449199,0.006268328356852419,0.9937316716431476,0.17537062258260797,0.8246293774173921,0.18327091715868868,0.8167290828413113,0.5070100105107994,0.4929899894892006,0.006992240246753183,0.9930077597532468,0.2573353487125605,0.7426646512874395,0.5209812697186783,0.47901873028132175,0.5467844995036242,0.4532155004963759,0.006018988824800138,0.9939810111751999,0.20336604608336112,0.7966339539166389,0.19982402004449423,0.8001759799555058,0.37525774350608604,0.624742256493914,0.0046515862160680455,0.9953484137839319,0.14759987793640814,0.8524001220635918,0.12264167516318172,0.8773583248368183
Hinds County,28049000322,0.7363243945970913,0.26367560540290874,0.008493541316508374,0.9915064586834916,0.1729865768427386,0.8270134231572613,0.18563997858789352,0.8143600214121065,0.8627128880460148,0.13728711195398519,0.009653593870630051,0.99034640612937,0.299991756068298,0.700008243931702,0.5816557151035271,0.4183442848964729,0.5893452264689175,0.41065477353108243,0.007592594454706394,0.9924074055452936,0.2323579642062657,0.7676420357937344,0.2168620330756607,0.7831379669243392,0.47064418197654967,0.5293558180234503,0.006465842120115818,0.9935341578798842,0.15570436949949149,0.8442956305005085,0.13238020560961622,0.8676197943903837
Hinds County,28049000323,0.8594802314830087,0.14051976851699133,0.006018977693190319,0.9939810223068096,0.19213343942273262,0.8078665605772674,0.19949783017459796,0.800502169825402,0.8721087144223043,0.12789128557769572,0.009316532837684834,0.9906834671623151,0.3161672844964045,0.6838327155035955,0.6147525014611134,0.3852474985388866,0.8159156868412787,0.18408431315872134,0.007322308987734729,0.9926776910122652,0.24688078545846828,0.7531192145415317,0.23484194716928325,0.7651580528307168,0.696788028345031,0.3032119716549691,0.006642650575083661,0.9933573494249164,0.1769115402467323,0.8230884597532677,0.14399897721148994,0.8560010227885101
Hinds County,28049000401,0.8325270154278448,0.16747298457215523,0.048761486273288364,0.9512385137267116,0.1925149981992374,0.8074850018007627,0.18755041313260262,0.8124495868673973,0.7674771542241502,0.23252284577584978,0.035158867413954874,0.9648411325860451,0.30496012159918706,0.6950398784008129,0.5708784425522557,0.4291215574477442,0.7247469516727341,0.27525304832726594,0.03574071810509745,0.9642592818949025,0.24585740901749362,0.7541425909825064,0.23756858792026814,0.7624314120797319,0.7068367583007845,0.29316324169921554,0.03913649368536654,0.9608635063146332,0.17262255544334124,0.8273774445566587,0.14529268710206472,0.8547073128979353
Hinds County,28049000402,0.9813186616332961,0.01868133836670369,0.12213916306878904,0.877860836931211,0.22212218529736097,0.7778778147026391,0.39666066642947384,0.6033393335705259,0.9414874188324387,0.05851258116756125,0.029655152633021754,0.9703448473669782,0.29927379112396046,0.7007262088760395,0.5156802401473183,0.4843197598526818,0.9106577833764463,0.0893422166235537,0.03332442769172091,0.966675572308279,0.25112069992347363,0.7488793000765264,0.2141405410194305,0.7858594589805693,0.9062295133939413,0.09377048660605865,0.035373519617602024,0.964626480382398,0.1613183528443275,0.8386816471556725,0.13430257782124805,0.8656974221787517
Hinds County,28049000403,0.9764163109859882,0.023583689014011748,0.021437462264170194,0.9785625377358298,0.19293526104675682,0.8070647389532432,0.20753844925868498,0.792461550741315,0.8710553558507799,0.1289446441492201,0.0249885424103707,0.9750114575896293,0.2909973619814764,0.7090026380185236,0.5620639387172842,0.4379360612827158,0.8109509208120224,0.18904907918797761,0.02419507356737042,0.9758049264326296,0.23999465546108287,0.7600053445389171,0.23491415313597058,0.7650858468640295,0.7738299488636067,0.22617005113639332,0.03995813185109198,0.960041868148908,0.17627744425488714,0.8237225557451129,0.1485477974302035,0.8514522025697965
Hinds County,28049000404,0.9594900543970005,0.04050994560299952,0.07417875998964933,0.9258212400103507,0.22555354693997937,0.7744464530600207,0.2631781631900372,0.7368218368099628,0.8727356006398644,0.12726439936013556,0.02757311387000467,0.9724268861299953,0.29302039233690386,0.7069796076630961,0.5494683598226547,0.45053164017734526,0.8231058762937038,0.17689412370629617,0.027702239682788888,0.9722977603172112,0.2436290378360697,0.7563709621639303,0.2290117070884651,0.7709882929115349,0.7560800319481359,0.24391996805186408,0.030369330395746297,0.9696306696042537,0.1652178293595382,0.8347821706404618,0.13187706362936324,0.8681229363706365
Hinds County,28049000405,0.9754161014227654,0.024583898577234652,0.11563895791358039,0.8843610420864196,0.2456467350660942,0.7543532649339058,0.29019547579744964,0.7098045242025501,0.9717811766665901,0.028218823333409835,0.03371918264121379,0.9662808173587862,0.318960799011994,0.681039200988006,0.6061366340149456,0.3938633659850544,0.9232426101155847,0.07675738988441523,0.030397776494348806,0.9696022235056512,0.23985023166080854,0.7601497683391915,0.22692433371304718,0.7730756662869526,0.8795548352017227,0.12044516479827723,0.0342557615142288,0.9657442384857712,0.16730135340079455,0.8326986465992054,0.14733307394950526,0.8526669260504945
Hinds County,28049000406,0.9343847945891024,0.06561520541089762,0.11308498760700096,0.8869150123929989,0.232767768421659,0.767232231578341,0.3302048080979148,0.6697951919020851,0.937549168823808,0.06245083117619194,0.023678141110818264,0.9763218588891815,0.3074703767198445,0.6925296232801555,0.6064624792012487,0.39353752079875126,0.9024079827178291,0.09759201728217097,0.028482888900998156,0.9715171110990016,0.2540757705591705,0.7459242294408295,0.22324810931940936,0.7767518906805907,0.8464375012528281,0.1535624987471719,0.034164001450903723,0.9658359985490963,0.1724396254423086,0.8275603745576914,0.13719629319304713,0.8628037068069528
Hinds County,28049000407,0.971641475902779,0.028358524097221,0.06853213170114926,0.9314678682988505,0.2164595692530315,0.7835404307469686,0.2510365165301003,0.7489634834698997,0.9803382912600602,0.019661708739939752,0.06827757890683675,0.9317224210931633,0.3321314049282113,0.6678685950717888,0.6287698195539114,0.3712301804460885,0.9635310214240503,0.036468978575949614,0.058143394574195845,0.941856605425804,0.2753221467242087,0.7246778532757913,0.2770151025055877,0.7229848974944123,0.9521191526212927,0.047880847378707334,0.05844707734965658,0.9415529226503434,0.186333859607595,0.813666140392405,0.1659142273796695,0.8340857726203306
Hinds County,28049000408,0.9431937048211663,0.05680629517883375,0.32923771188483464,0.6707622881151654,0.20815131890344213,0.7918486810965578,0.21280101469003343,0.7871989853099666,0.9571291630918153,0.042870836908184745,0.26314853700548596,0.7368514629945141,0.32159107330277537,0.6784089266972246,0.6057441741863121,0.3942558258136879,0.9266455354377248,0.0733544645622752,0.2821914883664763,0.7178085116335237,0.2629305215015498,0.7370694784984502,0.24958105843612977,0.7504189415638702,0.8958470726085191,0.1041529273914808,0.2942603543949561,0.7057396456050439,0.1850924097759092,0.8149075902240908,0.1530260336120744,0.8469739663879255
Hinds County,28049000409,0.9298888190780735,0.07011118092192645,0.11496013488999372,0.8850398651100063,0.20507530587548126,0.7949246941245187,0.2226398303644936,0.7773601696355064,0.9619208604932514,0.038079139506748544,0.02829630244606713,0.9717036975539328,0.3138695923062533,0.6861304076937468,0.6276629275841467,0.3723370724158534,0.910418754241621,0.08958124575837902,0.03055532972844258,0.9694446702715575,0.24958299404828685,0.7504170059517131,0.23119356925966666,0.7688064307403334,0.8798601229173783,0.12013987708262176,0.033668050817708454,0.9663319491822916,0.1746735613680705,0.8253264386319296,0.146637718764731,0.853362281235269
Hinds County,28049000410,0.8355942912414831,0.1644057087585169,0.010291659852815709,0.9897083401471843,0.2024189965056281,0.7975810034943719,0.20887646889885123,0.7911235311011487,0.8088312059836112,0.19116879401638875,0.009228504920228546,0.9907714950797715,0.2771528676689666,0.7228471323310335,0.5748460214484025,0.42515397855159753,0.7294254949105261,0.27057450508947384,0.004535082772576104,0.9954649172274239,0.227972943483383,0.772027056516617,0.2330466996409774,0.7669533003590225,0.48528256067586095,0.514717439324139,0.005324496024340698,0.9946755039756593,0.14847076855795036,0.8515292314420496,0.13231210724594464,0.8676878927540553
Hinds County,28049000411,0.8775204157092292,0.12247958429077072,0.020001405206592097,0.9799985947934079,0.19757733497346247,0.8024226650265375,0.2253779765830487,0.7746220234169513,0.905575581154595,0.09442441884540502,0.015501022023654696,0.9844989779763453,0.3251294289557359,0.6748705710442641,0.6365351493409314,0.36346485065906864,0.7400291853776918,0.25997081462230825,0.00682385380717478,0.9931761461928252,0.25072234740104576,0.7492776525989543,0.21968242886631822,0.7803175711336817,0.5442365676323193,0.45576343236768063,0.007227753154430626,0.9927722468455694,0.16852366397169255,0.8314763360283075,0.13207494685440535,0.8679250531455946
Hinds County,28049000412,0.5963466004318012,0.4036533995681988,0.010360717520647567,0.9896392824793524,0.20030276264784685,0.7996972373521531,0.19681758967807686,0.8031824103219232,0.8052492260571573,0.19475077394284274,0.01163983908819708,0.9883601609118029,0.3043437418381293,0.6956562581618707,0.5714324046169172,0.42856759538308276,0.5745801611441885,0.42541983885581147,0.008885325108927162,0.9911146748910729,0.2567401247159036,0.7432598752840964,0.22094822011312906,0.7790517798868709,0.47298475395292083,0.5270152460470792,0.0091683247787574,0.9908316752212426,0.17383545182430835,0.8261645481756916,0.1377476243571208,0.8622523756428793
Hinds County,28049000413,0.8668098499260072,0.13319015007399282,0.021224617484730885,0.9787753825152691,0.1981634588684371,0.8018365411315629,0.21753071342310581,0.7824692865768942,0.8813324566141696,0.11866754338583037,0.02001546883612181,0.9799845311638782,0.30881933752489105,0.691180662475109,0.5986286557223957,0.40137134427760435,0.8063158402900118,0.19368415970998817,0.016547846155083517,0.9834521538449165,0.24187282102721527,0.7581271789727847,0.23689525305782627,0.7631047469421737,0.7204393749366675,0.2795606250633324,0.015487461449644439,0.9845125385503556,0.16991851818039463,0.8300814818196054,0.14434951132120802,0.855650488678792
Hinds County,28049000414,0.8342239294358106,0.1657760705641892,0.02873116861577118,0.9712688313842288,0.2240538184510164,0.7759461815489836,0.22805960721209154,0.7719403927879085,0.864436498340364,0.13556350165963607,0.036326275446900175,0.9636737245530999,0.3272631729067087,0.6727368270932913,0.6073462359105348,0.3926537640894652,0.9145868936772588,0.08541310632274103,0.0030159740349104997,0.9969840259650894,0.2873313097401167,0.7126686902598833,0.27628667539432383,0.7237133246056762,0.7141817152434349,0.2858182847565651,0.007781913241753436,0.9922180867582465,0.17473405839503117,0.8252659416049688,0.12880884620110641,0.8711911537988936
Hinds County,28049000415,0.8799457402956133,0.12005425970438661,0.01823503402384172,0.9817649659761583,0.20092913481851235,0.7990708651814876,0.22170039217542314,0.7782996078245769,0.9076614881794823,0.09233851182051761,0.010201040380643771,0.9897989596193563,0.3028565178844861,0.6971434821155139,0.5996407494192588,0.40035925058074096,0.7225486794071755,0.2774513205928245,0.009249225133682686,0.9907507748663174,0.2475568834637495,0.7524431165362505,0.21950380079865292,0.780496199201347,0.6255082585850248,0.3744917414149752,0.00949332812759672,0.9905066718724033,0.17104999519189637,0.8289500048081037,0.13312275601514773,0.8668772439848522
Hinds County,28049000416,0.34216083502773154,0.6578391649722687,0.02233470251281311,0.9776652974871869,0.19451763552351758,0.8054823644764825,0.19908315190754106,0.800916848092459,0.32768613261014917,0.6723138673898511,0.01335774386063738,0.9866422561393626,0.30142409946133586,0.6985759005386641,0.5655753715669768,0.4344246284330232,0.31232244817668275,0.6876775518233175,0.01177903620772989,0.9882209637922701,0.2530673859186508,0.7469326140813493,0.22312921842459607,0.7768707815754039,0.24898374302520737,0.7510162569747928,0.012424164742008083,0.987575835257992,0.16819428926939314,0.8318057107306068,0.13091108583197722,0.8690889141680228
Hinds County,28049000417,0.8770212522190536,0.12297874778094638,0.054579164250578106,0.9454208357494219,0.21100793549375588,0.7889920645062442,0.23171957329009452,0.7682804267099055,0.9304247564838273,0.06957524351617268,0.021360688984974407,0.9786393110150255,0.3291489930705167,0.6708510069294833,0.6144701990429945,0.3855298009570055,0.8251669239505447,0.17483307604945536,0.015774011468362718,0.9842259885316372,0.24466469318928455,0.7553353068107155,0.22887778376161458,0.7711222162383854,0.7240678385626618,0.27593216143733823,0.017088899874287966,0.982911100125712,0.17208878969725577,0.8279112103027443,0.14440728940809336,0.8555927105919067
Hinds County,28049000418,0.8952919566780134,0.10470804332198659,0.07010050805777816,0.9298994919422219,0.2123781044849266,0.7876218955150733,0.2304686371137997,0.7695313628862003,0.9322888265860868,0.0677111734139132,0.013749587769125772,0.9862504122308742,0.3001853925079644,0.6998146074920356,0.5755045390332748,0.42449546096672525,0.8336153635591512,0.16638463644084875,0.01057106676776909,0.9894289332322309,0.24479168128335094,0.7552083187166491,0.23100635126841115,0.7689936487315888,0.766456433931787,0.23354356606821308,0.006257582887436313,0.9937424171125637,0.17352819248608878,0.8264718075139112,0.15179787945284046,0.8482021205471596
Hinds County,28049000419,0.9494218056118777,0.05057819438812224,0.1468898343978194,0.8531101656021806,0.20211069371609702,0.797889306283903,0.23491821935039914,0.7650817806496009,0.9471064866835108,0.052893513316489185,0.02398140210741275,0.9760185978925873,0.2916039077332136,0.7083960922667865,0.5582814854073375,0.44171851459266254,0.888155986811581,0.11184401318841901,0.019623885141340346,0.9803761148586596,0.2506559423372527,0.7493440576627474,0.22767810277579556,0.7723218972242044,0.8459973059429173,0.15400269405708272,0.04002389424083732,0.9599761057591627,0.17403371355607192,0.8259662864439281,0.14742393417056723,0.8525760658294328
Hinds County,28049000420,0.9571306896715359,0.04286931032846404,0.19332451096001954,0.8066754890399802,0.2046387947872887,0.7953612052127114,0.21902646951916188,0.7809735304808381,0.9708443733268703,0.029155626673129414,0.22015943557711987,0.7798405644228801,0.31104413278343834,0.6889558672165617,0.5999634478093039,0.4000365521906961,0.9418072010343631,0.0581927989656367,0.1837675275876893,0.8162324724123107,0.2561284237355232,0.7438715762644769,0.2475558860190105,0.7524441139809895,0.9312701756060258,0.068729824393974,0.13872992221524247,0.8612700777847573,0.17901242631426975,0.8209875736857303,0.15101853985494684,0.8489814601450532
Hinds County,28049000421,0.9783069350847803,0.021693064915219704,0.07069942980170561,0.9293005701982944,0.22830036432987008,0.7716996356701297,0.3329500327465487,0.6670499672534512,0.9238146207685937,0.07618537923140638,0.024243295645049796,0.9757567043549502,0.2882506398072587,0.7117493601927414,0.5209365909685005,0.47906340903149947,0.8798448661136111,0.12015513388638882,0.026609861279028455,0.9733901387209715,0.24509626270304563,0.7549037372969541,0.2219858869420884,0.7780141130579116,0.8627496776172099,0.1372503223827901,0.037201147179687394,0.9627988528203126,0.1624715581373548,0.837528441862645,0.1466762201410717,0.8533237798589283
Hinds County,28049000422,0.8453084123185753,0.1546915876814246,0.14231131197326619,0.8576886880267338,0.19590712880200367,0.8040928711979963,0.21841346640701298,0.781586533592987,0.9325927395467015,0.06740726045329845,0.022349760992098407,0.9776502390079016,0.31104092309872666,0.6889590769012733,0.601247338340456,0.398752661659544,0.7922446580532531,0.2077553419467469,0.017306572037126055,0.982693427962874,0.24157753855374267,0.7584224614462574,0.22506996657401,0.77493003342599,0.7252373593220689,0.27476264067793105,0.017250959139819895,0.9827490408601801,0.17476346572246215,0.8252365342775378,0.13961885889467218,0.8603811411053278
