county,GEOID,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_cap,vap_white.uss_20_dem_swe,vap_black.uss_20_rep_cap,vap_black.uss_20_dem_swe,vap_hisp.uss_20_rep_cap,vap_hisp.uss_20_dem_swe,vap_oth.uss_20_rep_cap,vap_oth.uss_20_dem_swe,vap_white.gov_20_rep_jus,vap_white.gov_20_dem_sal,vap_black.gov_20_rep_jus,vap_black.gov_20_dem_sal,vap_hisp.gov_20_rep_jus,vap_hisp.gov_20_dem_sal,vap_oth.gov_20_rep_jus,vap_oth.gov_20_dem_sal,vap_white.atg_20_rep_mor,vap_white.atg_20_dem_pet,vap_black.atg_20_rep_mor,vap_black.atg_20_dem_pet,vap_hisp.atg_20_rep_mor,vap_hisp.atg_20_dem_pet,vap_oth.atg_20_rep_mor,vap_oth.atg_20_dem_pet,vap_white.sos_20_rep_war,vap_white.sos_20_dem_ten,vap_black.sos_20_rep_war,vap_black.sos_20_dem_ten,vap_hisp.sos_20_rep_war,vap_hisp.sos_20_dem_ten,vap_oth.sos_20_rep_war,vap_oth.sos_20_dem_ten
Barbour County,54001000013,0.7757757152843379,0.22422428471566208,0.5043871483665878,0.49561285163341223,0.49760579611506756,0.5023942038849325,0.489948078329524,0.510051921670476,0.8032673795537271,0.1967326204462729,0.5152244965285092,0.48477550347149073,0.49271026377714944,0.5072897362228506,0.4832575882676234,0.5167424117323767,0.7610443482281711,0.23895565177182884,0.5057237607823408,0.49427623921765923,0.5028484611173901,0.4971515388826099,0.4818308282268322,0.5181691717731678,0.6791344756704238,0.3208655243295762,0.5103647701441224,0.4896352298558776,0.47430291755115467,0.5256970824488453,0.4897388582525152,0.5102611417474848,0.6145652017453712,0.38543479825462884,0.4712603960610474,0.5287396039389526,0.49922379000083045,0.5007762099991695,0.4827143528615185,0.5172856471384816
Barbour County,54001000014,0.7637018608194853,0.23629813918051468,0.5161451408855379,0.48385485911446213,0.49692800601649784,0.5030719939835021,0.48883792932555137,0.5111620706744486,0.7898818070347919,0.21011819296520806,0.5121323002874553,0.48786769971254473,0.49351167862228085,0.5064883213777192,0.4913452314459771,0.5086547685540229,0.7504477955986916,0.24955220440130838,0.5059022393685965,0.49409776063140354,0.50381061718266,0.49618938281734004,0.48794676014426946,0.5120532398557306,0.66763072175744,0.33236927824255996,0.506046281356022,0.4939537186439779,0.4785448750086783,0.5214551249913216,0.4960834878311548,0.5039165121688451,0.6159391735937468,0.38406082640625316,0.4771647864074374,0.5228352135925626,0.49901251061274704,0.500987489387253,0.48574826405318894,0.5142517359468111
Barbour County,54001000015,0.738708514791041,0.261291485208959,0.5123702686119294,0.4876297313880707,0.4967777607975986,0.5032222392024014,0.48049736977880014,0.5195026302211998,0.7715075142657821,0.22849248573421785,0.5084093259230538,0.49159067407694623,0.48632944024995717,0.5136705597500428,0.48337662999689607,0.516623370003104,0.7766202909826829,0.2233797090173171,0.5034763940887917,0.49652360591120825,0.5044101929235245,0.49558980707647543,0.47077902164545216,0.5292209783545478,0.6514458422044386,0.3485541577955615,0.5026948870016371,0.49730511299836283,0.4816140061832573,0.5183859938167427,0.48899463571709334,0.5110053642829067,0.6021938608399371,0.39780613916006285,0.47309532000989174,0.5269046799901083,0.5065369664555553,0.49346303354444465,0.48451921760587446,0.5154807823941255
Barbour County,54001000016,0.7171615879942859,0.28283841200571413,0.5093292726495436,0.4906707273504564,0.4915663229655169,0.5084336770344834,0.4911968994350157,0.5088031005649842,0.7453065027667349,0.254693497233265,0.516100860723803,0.48389913927619704,0.48685505697794557,0.5131449430220547,0.4899433567738413,0.5100566432261587,0.7476271953745081,0.25237280462549194,0.5039880451509102,0.49601195484908983,0.5053535869255834,0.4946464130744168,0.4787994496142614,0.5212005503857386,0.6473860123746455,0.35261398762535445,0.5123021142821612,0.48769788571783873,0.4790661999275884,0.5209338000724119,0.492861390823947,0.507138609176053,0.5966706847319558,0.4033293152680441,0.4702286522815801,0.5297713477184198,0.5006991762243524,0.4993008237756477,0.48362692564269766,0.5163730743573023
Barbour County,5400100005a,0.8007263261613297,0.1992736738386704,0.5094790420876222,0.4905209579123779,0.4984121745295745,0.5015878254704255,0.4805266734393133,0.5194733265606867,0.8114772583081352,0.1885227416918648,0.5150338754811281,0.4849661245188719,0.48034753955932397,0.519652460440676,0.48659516178289064,0.5134048382171094,0.8072232214137981,0.19277677858620193,0.507158879813766,0.49284112018623405,0.5038062817655727,0.49619371823442726,0.484040937119997,0.515959062880003,0.704022465825831,0.29597753417416905,0.4994869405788009,0.5005130594211991,0.48344456086266374,0.5165554391373363,0.48786318540149154,0.5121368145985085,0.640084566339529,0.359915433660471,0.4708029327069631,0.5291970672930368,0.49942071686115624,0.5005792831388437,0.4840134109884788,0.5159865890115213
Barbour County,5400100006A,0.7545983533478638,0.24540164665213615,0.5122790227318953,0.4877209772681047,0.493098136619561,0.506901863380439,0.4872858353825549,0.5127141646174451,0.7001256013665341,0.29987439863346593,0.5155095892608924,0.4844904107391076,0.4811883826708543,0.5188116173291457,0.4830986141328291,0.5169013858671708,0.7213046118284906,0.2786953881715094,0.504866081388433,0.4951339186115669,0.49818478156796847,0.5018152184320316,0.48195958135041006,0.5180404186495899,0.5645900625123487,0.4354099374876513,0.5024187087996127,0.49758129120038735,0.477783907610376,0.522216092389624,0.4898444682259257,0.5101555317740742,0.5662153129708216,0.43378468702917833,0.47552787906145744,0.5244721209385426,0.4937524702814942,0.5062475297185058,0.48810382434921884,0.5118961756507812
Berkeley County,54003000001,0.6612968812028616,0.3387031187971384,0.16346186066410967,0.8365381393358903,0.2999457553876326,0.7000542446123674,0.3160307566755549,0.6839692433244451,0.76441873494995,0.23558126505004992,0.1371520747362735,0.8628479252637264,0.3055434920263122,0.6944565079736879,0.2721229796747086,0.7278770203252914,0.6628041369300172,0.33719586306998284,0.16573028412451385,0.8342697158754862,0.2627486961071453,0.7372513038928548,0.30687976426093716,0.6931202357390628,0.7212093388937012,0.2787906611062988,0.15366650606588483,0.8463334939341152,0.2377806840957704,0.7622193159042296,0.31203736850996683,0.6879626314900332,0.612544992093004,0.38745500790699605,0.17457700946108662,0.8254229905389134,0.2916030549324648,0.7083969450675353,0.30011559674102195,0.699884403258978
Berkeley County,54003000002,0.63482563602125,0.36517436397874997,0.12845971812570542,0.8715402818742946,0.28234210249069475,0.7176578975093052,0.2739178367963095,0.7260821632036905,0.7044044498358532,0.29559555016414685,0.1092491139696282,0.8907508860303718,0.2923022806928198,0.7076977193071802,0.23059444529520914,0.7694055547047909,0.6430070639803281,0.35699293601967186,0.13941368348971575,0.8605863165102843,0.2541326439862435,0.7458673560137564,0.2728525555102063,0.7271474444897936,0.6982211604667734,0.30177883953322665,0.13802074351350876,0.8619792564864912,0.26481235065913317,0.7351876493408669,0.2747079346519335,0.7252920653480665,0.6289557267267597,0.3710442732732403,0.15404402927164254,0.8459559707283575,0.2922599115703057,0.7077400884296944,0.279718917139322,0.7202810828606779
Berkeley County,54003000005,0.6817637210253032,0.3182362789746967,0.16571478244075966,0.8342852175592403,0.29845940702044965,0.7015405929795503,0.31065149232014827,0.6893485076798517,0.7149617635090152,0.28503823649098486,0.1332094626985505,0.8667905373014495,0.30004090170884373,0.6999590982911562,0.2672103785916084,0.7327896214083917,0.6892415099506942,0.3107584900493058,0.17747733353054052,0.8225226664694595,0.25937118496680855,0.7406288150331914,0.3067282002664798,0.6932717997335202,0.7213555943179322,0.2786444056820678,0.17042804044675477,0.8295719595532453,0.26588675502508813,0.7341132449749119,0.3059966714032682,0.69400332859673175,0.6190192211214873,0.38098077887851267,0.17979997233100362,0.8202000276689964,0.2900415416682103,0.7099584583317897,0.3021132260491048,0.6978867739508952
Berkeley County,54003000006,0.5676405249536693,0.4323594750463306,0.1253941848301054,0.8746058151698947,0.28043818508734686,0.7195618149126531,0.29300645156295346,0.7069935484370465,0.6493605149475745,0.3506394850524255,0.09863062252174225,0.9013693774782577,0.2760988455238447,0.7239011544761552,0.2641251166269006,0.7358748833730995,0.6135527484751312,0.3864472515248688,0.13652395282131827,0.8634760471786818,0.24256294192607286,0.7574370580739271,0.30029136297745584,0.6997086370225442,0.6274376392143103,0.3725623607856897,0.11574736103758147,0.8842526389624186,0.2450471116894209,0.754952888310579,0.3020219191176776,0.6979780808823224,0.5442263694650812,0.45577363053491887,0.13283522307280934,0.8671647769271906,0.2778142223769964,0.7221857776230036,0.3004385854564367,0.6995614145435632
Berkeley County,54003000007,0.5072807351450375,0.49271926485496254,0.1173701763668104,0.8826298236331896,0.26836700145142234,0.7316329985485777,0.28004493732343666,0.7199550626765633,0.5965963244662529,0.4034036755337469,0.10449764404381373,0.8955023559561863,0.27695574248150695,0.723044257518493,0.25263973076253393,0.747360269237466,0.5215385224888557,0.4784614775111443,0.12540806367499086,0.8745919363250091,0.22781665572504187,0.7721833442749582,0.280901867758962,0.719098132241038,0.5675584176024241,0.43244158239757585,0.12011862822848761,0.8798813717715124,0.24276879132313478,0.7572312086768652,0.2862263187039401,0.7137736812960599,0.46429882381124987,0.5357011761887501,0.12514725080856703,0.874852749191433,0.26694720988172316,0.7330527901182768,0.2801177121460342,0.7198822878539658
Berkeley County,54003000008,0.5911508817622014,0.4088491182377985,0.15129820797941157,0.8487017920205885,0.29311890065373747,0.7068810993462625,0.3174361948449511,0.6825638051550489,0.6728792106155147,0.3271207893844853,0.13116008783283203,0.8688399121671679,0.3026861644221275,0.6973138355778725,0.2796639388190142,0.7203360611809858,0.6161356417745066,0.3838643582254933,0.17169748930283046,0.8283025106971695,0.25819111622240837,0.7418088837775917,0.31151356256469115,0.6884864374353089,0.6460685091282938,0.3539314908717061,0.1596533046097271,0.840346695390273,0.2720488356016584,0.7279511643983416,0.3115848114509242,0.6884151885490758,0.5591194095148454,0.44088059048515454,0.1753514829847422,0.8246485170152578,0.29176950588346207,0.7082304941165379,0.31444505904036646,0.6855549409596335
