county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru
San Diego County,06073007907,0.7167966138144564,0.28320338618554364,0.8986419097974846,0.10135809020251538,0.8211402703699868,0.17885972963001312,0.7550220719835957,0.24497792801640428,0.2571606917266009,0.7428393082733991,0.6871043377756457,0.3128956622243543,0.6852095904581318,0.31479040954186815,0.9114989974908304,0.08850100250916959,0.7199968580765814,0.28000314192341863,0.6858135780514928,0.3141864219485072,0.3067031557498971,0.693296844250103,0.7681102614441515,0.2318897385558485
San Diego County,06073007908,0.7009150967542974,0.2990849032457026,0.9040189745445177,0.09598102545548229,0.8184179083055185,0.18158209169448147,0.7584789759565382,0.2415210240434617,0.25432976285360753,0.7456702371463925,0.6897331172717388,0.3102668827282612,0.697070776497262,0.302929223502738,0.918890074622281,0.08110992537771902,0.7229965925109756,0.2770034074890244,0.6917018650520593,0.30829813494794067,0.30704433896401756,0.6929556610359825,0.763440617787815,0.23655938221218498
San Diego County,06073007910,0.6740389284359951,0.3259610715640049,0.9062786545773052,0.09372134542269485,0.8150764824279587,0.18492351757204134,0.7573884182876859,0.24261158171231414,0.2661103171653095,0.7338896828346905,0.6863057467318591,0.3136942532681409,0.6913376161350415,0.3086623838649585,0.9137275103743776,0.08627248962562242,0.7177005108967625,0.28229948910323754,0.6879429285366219,0.3120570714633781,0.31134016919647356,0.6886598308035264,0.753749380997389,0.24625061900261103
San Diego County,06073007911,0.6802888318422425,0.3197111681577575,0.9026154893908,0.09738451060919999,0.8197437084998888,0.18025629150011124,0.7551030880924996,0.24489691190750018,0.2593431076285848,0.7406568923714152,0.6837391091283045,0.3162608908716955,0.7037138446346344,0.2962861553653657,0.9149772598095688,0.08502274019043124,0.7183515615178069,0.2816484384821932,0.6913892826217292,0.3086107173782708,0.29891897693022484,0.7010810230697752,0.7663273870417302,0.23367261295826983
San Diego County,06073007912,0.6677244094932534,0.3322755905067466,0.9045191247613199,0.09548087523868007,0.8163567004587995,0.18364329954120057,0.7578386160755778,0.24216138392442216,0.2637567877099874,0.7362432122900123,0.6804602151702996,0.31953978482970036,0.685919075548599,0.31408092445140096,0.9157394009773073,0.0842605990226927,0.718073329897896,0.281926670102104,0.6888930885227451,0.3111069114772549,0.3034341279524028,0.696565872047597,0.7641378627540559,0.2358621372459441
San Diego County,06073008002,0.591667138532396,0.40833286146760395,0.9077545770436181,0.09224542295638191,0.8155500808588431,0.18444991914115696,0.7529190961960294,0.24708090380397066,0.2566699941350812,0.7433300058649188,0.678855142941182,0.321144857058818,0.6959062846107703,0.3040937153892297,0.9086898608771888,0.09131013912281111,0.7171143831654027,0.28288561683459734,0.6884157357435936,0.3115842642564064,0.3106901581585188,0.6893098418414813,0.7579580058162672,0.24204199418373282
San Diego County,06073008003,0.7072887397074459,0.2927112602925541,0.89841497118336755,0.10158502881663249,0.8154496335565643,0.18455036644343575,0.7559143437223289,0.24408565627767106,0.25783289971379664,0.7421671002862031,0.6894925298877121,0.31050747011228785,0.6914299700483058,0.3085700299516943,0.9086102074731135,0.09138979252688653,0.714606060936996,0.2853939390630041,0.6885947598378607,0.31140524016213933,0.3075297411624524,0.6924702588375474,0.7726461949751998,0.22735380502480015
San Diego County,06073008006,0.7086525687219449,0.29134743127805507,0.8988451059711366,0.10115489402886338,0.8173897017225729,0.1826102982774271,0.7551654385579912,0.2448345614420087,0.2628350341012527,0.7371649658987474,0.6877859832553423,0.31221401674465765,0.6688827117700658,0.33111728822993425,0.905447437914144,0.0945525620858558,0.7171006698304903,0.28289933016950974,0.6874682348121803,0.31253176518781967,0.3018469098419896,0.6981530901580104,0.7627012234238896,0.23729877657611037
San Diego County,06073008101,0.6801725373151953,0.31982746268480455,0.899602135196468,0.10039786480353202,0.8148793742667876,0.18512062573321242,0.7570783934732909,0.2429216065267091,0.2603793850559886,0.7396206149440114,0.6879658110844595,0.31203418891554047,0.6967817898751099,0.3032182101248901,0.9103574350524879,0.0896425649475121,0.7146858204820533,0.28531417951794663,0.6967007688384997,0.3032992311615002,0.29399126216932336,0.7060087378306766,0.7639921896799734,0.2360078103200266
San Diego County,06073008102,0.6447102029995179,0.3552897970004821,0.9006887613985928,0.09931123860140703,0.8125993154936931,0.1874006845063071,0.7577684175711168,0.24223158242888315,0.2568241521264405,0.7431758478735595,0.6794537402172016,0.3205462597827984,0.6843498513996377,0.3156501486003623,0.9104907789296917,0.08950922107030816,0.7152411317996662,0.284758868200334,0.6918197690800335,0.30818023091996644,0.30421634747140847,0.6957836525285915,0.7604544291237708,0.23954557087622916
