county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.gov_16_dem_car,vap_white.gov_16_rep_bon,vap_black.gov_16_dem_car,vap_black.gov_16_rep_bon,vap_hisp.gov_16_dem_car,vap_hisp.gov_16_rep_bon,vap_oth.gov_16_dem_car,vap_oth.gov_16_rep_bon,vap_white.uss_18_dem_car,vap_white.uss_18_rep_arl,vap_black.uss_18_dem_car,vap_black.uss_18_rep_arl,vap_hisp.uss_18_dem_car,vap_hisp.uss_18_rep_arl,vap_oth.uss_18_dem_car,vap_oth.uss_18_rep_arl,vap_white.atg_18_dem_jen,vap_white.atg_18_rep_pep,vap_black.atg_18_dem_jen,vap_black.atg_18_rep_pep,vap_hisp.atg_18_dem_jen,vap_hisp.atg_18_rep_pep,vap_oth.atg_18_dem_jen,vap_oth.atg_18_rep_pep,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_coo,vap_white.uss_20_rep_wit,vap_black.uss_20_dem_coo,vap_black.uss_20_rep_wit,vap_hisp.uss_20_dem_coo,vap_hisp.uss_20_rep_wit,vap_oth.uss_20_dem_coo,vap_oth.uss_20_rep_wit,vap_white.gov_20_dem_car,vap_white.gov_20_rep_mur,vap_black.gov_20_dem_car,vap_black.gov_20_rep_mur,vap_hisp.gov_20_dem_car,vap_hisp.gov_20_rep_mur,vap_oth.gov_20_dem_car,vap_oth.gov_20_rep_mur
New Castle County,10003002-27,0.40564263982398807,0.5943573601760119,0.9378655784343217,0.062134421565678326,0.9070855897096147,0.09291441029038533,0.8456140374752317,0.15438596252476836,0.494100064337085,0.505899935662915,0.9437767137928181,0.05622328620718183,0.9292692692597004,0.07073073074029959,0.8021319261028277,0.19786807389717234,0.5381516525379719,0.4618483474620281,0.9502420638128005,0.04975793618719947,0.9127823084342986,0.08721769156570132,0.8330910325889553,0.16690896741104466,0.6043592657373191,0.39564073426268087,0.9135807062374993,0.0864192937625007,0.8421243883282615,0.15787561167173844,0.7076320977701831,0.29236790222981696,0.5221256822932033,0.4778743177067967,0.9547039253967019,0.045296074603298146,0.889117163728178,0.11088283627182201,0.8287725208358921,0.1712274791641078,0.5130537739649892,0.48694622603501087,0.9469531869006163,0.053046813099383756,0.8906263615292588,0.10937363847074118,0.804581573185298,0.195418426814702,0.4963986840063952,0.5036013159936048,0.9447248157968821,0.05527518420311789,0.8850526457900204,0.1149473542099796,0.8940691872525576,0.10593081274744244
New Castle County,10003003-01,0.5545198421927908,0.44548015780720923,0.9977954184420296,0.0022045815579704317,0.9603295505089957,0.03967044949100433,0.923923172783592,0.07607682721640795,0.5355366561045909,0.4644633438954091,0.9951137858412616,0.00488621415873832,0.9369449057240261,0.06305509427597383,0.8360093526505831,0.16399064734941698,0.5652634628435578,0.4347365371564422,0.9933276913887175,0.006672308611282532,0.9240410886987825,0.07595891130121749,0.8425612216941558,0.15743877830584424,0.5857643878676729,0.41423561213232707,0.8756102822482437,0.12438971775175639,0.834568476888601,0.16543152311139894,0.6917063649065065,0.30829363509349345,0.521635710502668,0.47836428949733206,0.9935965136888778,0.006403486311122158,0.886002576383308,0.11399742361669196,0.8184826446772215,0.1815173553227785,0.557759103473531,0.44224089652646903,0.9916390693118899,0.008360930688110037,0.8911608766716613,0.10883912332833871,0.8142215279641855,0.18577847203581452,0.5257159589289035,0.47428404107109645,0.9877965645648085,0.012203435435191513,0.865900514379138,0.13409948562086202,0.8898505679150452,0.11014943208495472
New Castle County,10003003-02,0.7939775583629709,0.2060224416370291,0.9751115555671852,0.024888444432814773,0.9359435159985666,0.06405648400143334,0.898910286946354,0.10108971305364603,0.7190236440137797,0.28097635598622034,0.9795682490974746,0.02043175090252532,0.9318659052499447,0.06813409475005526,0.8418023675509919,0.15819763244900809,0.8189412377415196,0.18105876225848042,0.9760782370455262,0.023921762954473815,0.9346273573879647,0.0653726426120353,0.8840464850115729,0.11595351498842711,0.7833427956042304,0.2166572043957696,0.945084021546302,0.05491597845369805,0.8668070929015103,0.1331929070984898,0.7532729752638246,0.2467270247361754,0.8198485910892753,0.18015140891072473,0.9782625445410799,0.02173745545892019,0.9099441776397781,0.09005582236022186,0.8786754411567677,0.12132455884323237,0.8306885683473273,0.16931143165267268,0.9795406216371275,0.020459378362872496,0.9169757428340979,0.0830242571659021,0.8673032522561294,0.13269674774387064,0.8038881503087383,0.19611184969126172,0.9772659349354359,0.0227340650645641,0.906957047729292,0.09304295227070807,0.9313476639162691,0.06865233608373084
New Castle County,10003003-03,0.6216062361997589,0.37839376380024115,0.993601351534252,0.006398648465748037,0.9796953989402583,0.020304601059741714,0.9116673150110577,0.08833268498894228,0.5268517657741397,0.4731482342258602,0.9822890941518962,0.017710905848103774,0.9527899352703274,0.047210064729672624,0.8156553275474809,0.184344672452519,0.6083145162571831,0.39168548374281686,0.9890684422366054,0.01093155776339462,0.9602737574641552,0.03972624253584482,0.866749456464015,0.1332505435359847,0.5730262721342619,0.42697372786573806,0.9043422391093352,0.09565776089066476,0.8064157914378972,0.19358420856210282,0.6881902234102101,0.31180977658978964,0.5992742381971148,0.40072576180288527,0.9904337058298099,0.009566294170190092,0.9530630715087165,0.04693692849128351,0.8706441412946294,0.12935585870537042,0.5859300342421816,0.41406996575781846,0.984986752747016,0.015013247252984044,0.9359857368050384,0.06401426319496165,0.8277622469119051,0.1722377530880946,0.5383176375342748,0.4616823624657252,0.9808053223104439,0.019194677689556055,0.9159283225929312,0.0840716774070688,0.8995526698381929,0.10044733016180687
New Castle County,10003003-04,0.6600599599032059,0.3399400400967941,0.9491737862881927,0.050826213711807254,0.9203903999739028,0.07960960002609714,0.8700654783203156,0.12993452167968442,0.7024150463938866,0.29758495360611337,0.9538498067594855,0.04615019324051455,0.9284703655019174,0.0715296344980826,0.8181962149615376,0.18180378503846237,0.7459689224132766,0.25403107758672344,0.9571141310744794,0.04288586892552056,0.9200001177082922,0.07999988229170785,0.8526379884730134,0.14736201152698664,0.7578982606912443,0.2421017393087557,0.9108325484015,0.08916745159849998,0.8540537574994586,0.1459462425005415,0.7235657100490351,0.2764342899509649,0.7259952368734638,0.2740047631265362,0.9507208469701832,0.049279153029816815,0.8915370498132397,0.10846295018676032,0.844438038497655,0.155561961502345,0.7817049167122886,0.2182950832877114,0.9551949181772927,0.04480508182270727,0.9084450919456486,0.09155490805435121,0.8364867692006531,0.16351323079934685,0.757695689011266,0.242304310988734,0.9492556085126063,0.05074439148739372,0.892196592952645,0.10780340704735505,0.9260886659613702,0.07391133403862983
New Castle County,10003003-05,0.43978502273043574,0.5602149772695643,0.9719333754971511,0.028066624502848903,0.9209627125750262,0.0790372874249738,0.8638399711061442,0.13616002889385584,0.512864098060601,0.4871359019393991,0.9745881158683289,0.025411884131671014,0.9233359227166652,0.07666407728333476,0.8121818352302421,0.18781816476975788,0.5457049427571415,0.4542950572428585,0.9718743972095357,0.02812560279046433,0.9096333512715203,0.09036664872847969,0.8329067322892977,0.1670932677107023,0.5661990593778493,0.43380094062215074,0.9270011085067076,0.07299889149329244,0.8333333873094377,0.16666661269056224,0.6832941008646027,0.3167058991353972,0.5169733812565727,0.48302661874342734,0.9729781856378343,0.02702181436216564,0.8861927884643758,0.11380721153562424,0.8278599808412014,0.17214001915879865,0.5398730363564128,0.46012696364358713,0.9690849988012955,0.03091500119870451,0.8932094354614565,0.1067905645385435,0.8151930942762309,0.18480690572376915,0.5207434970689288,0.4792565029310713,0.9722936287676293,0.027706371232370713,0.8875472259346722,0.11245277406532779,0.9062090377535984,0.09379096224640156
New Castle County,10003003-06,0.5821271960169666,0.4178728039830334,0.9419765194253135,0.058023480574686544,0.9235472875016919,0.0764527124983081,0.8781552290988899,0.12184477090111012,0.5796062508433254,0.4203937491566746,0.949709945779024,0.05029005422097599,0.929958756456228,0.07004124354377197,0.8109035607019278,0.18909643929807213,0.6506622532099039,0.3493377467900961,0.9613855536975903,0.038614446302409754,0.9190712060799711,0.08092879392002898,0.8468839781995966,0.15311602180040337,0.6463329579127127,0.3536670420872873,0.9077845812212992,0.09221541877870071,0.8467870029241326,0.1532129970758672,0.7123152017814043,0.2876847982185957,0.6721114287979841,0.3278885712020159,0.9513459696195817,0.04865403038041823,0.892965835293953,0.10703416470604682,0.8418352689200255,0.15816473107997453,0.7232903319544685,0.27670966804553154,0.9495376193400415,0.050462380659958464,0.9074667918257739,0.09253320817422588,0.8341253813502518,0.1658746186497482,0.7023675898092524,0.29763241019074754,0.9438201149186382,0.05617988508136187,0.8944979297136832,0.10550207028631678,0.9177647193426667,0.08223528065733329
New Castle County,10003003-07,0.5621530143049039,0.43784698569509606,0.9454805703870971,0.05451942961290293,0.9228031204032436,0.07719687959675633,0.8761376603416297,0.12386233965837036,0.5941898059104305,0.40581019408956953,0.9547924981032515,0.04520750189674847,0.9292839265980037,0.07071607340199626,0.820449302601121,0.17955069739887894,0.6386007923343036,0.36139920766569644,0.9507298097282276,0.0492701902717724,0.917695996305166,0.08230400369483402,0.8492289915478174,0.15077100845218266,0.6448533281159569,0.3551466718840432,0.9109780908163885,0.08902190918361157,0.8505050803330968,0.1494949196669032,0.7123155152021162,0.2876844847978838,0.6228761828383068,0.3771238171616932,0.9514506093285988,0.04854939067140117,0.8921313658062627,0.10786863419373723,0.841268748677117,0.158731251322883,0.6410114000475445,0.35898859995245547,0.9458229559398964,0.054177044060103575,0.9023843178056886,0.0976156821943114,0.8287790663856204,0.17122093361437962,0.6308846332097544,0.36911536679024554,0.9461907515563015,0.05380924844369853,0.8948317505391868,0.10516824946081312,0.9206839189925757,0.07931608100742427
New Castle County,10003003-08,0.37109687121325907,0.6289031287867409,0.9333534156589925,0.06664658434100745,0.9252141467466523,0.07478585325334779,0.8539347553815114,0.1460652446184886,0.4452553392280421,0.5547446607719578,0.9339366361816666,0.06606336381833339,0.9245715914790474,0.07542840852095259,0.7847927439766044,0.2152072560233956,0.528414109164784,0.47158589083521596,0.9557805890875758,0.04421941091242422,0.9180485693109146,0.08195143068908539,0.830892806249043,0.1691071937509569,0.5379025586914539,0.46209744130854613,0.9000638052957799,0.0999361947042201,0.8372420829205514,0.16275791707944864,0.6866666503107148,0.3133333496892851,0.502258555717506,0.497741444282494,0.9502118485758797,0.049788151424120256,0.8865845985874257,0.11341540141257433,0.8314881833163225,0.1685118166836775,0.5149060608138253,0.4850939391861747,0.9432054294286563,0.05679457057134375,0.8855719042123918,0.11442809578760817,0.8155316348674715,0.18446836513252848,0.4937391778779207,0.5062608221220793,0.9482476117561284,0.05175238824387165,0.8788681383417779,0.12113186165822204,0.9053311280552656,0.0946688719447344
New Castle County,10003003-09,0.3712540513821295,0.6287459486178705,0.9345425604448381,0.06545743955516191,0.9147689983206128,0.08523100167938721,0.8541560775023265,0.1458439224976735,0.44613000795980173,0.5538699920401983,0.9394999997216099,0.06050000027839006,0.9227227901671499,0.07727720983285011,0.8004630463777807,0.1995369536222193,0.47469460523370904,0.525305394766291,0.9495246066778522,0.05047539332214779,0.9080604200973718,0.09193957990262824,0.8240191656831118,0.17598083431688813,0.49468034169447545,0.5053196583055246,0.8927987773350016,0.10720122266499843,0.832986197294687,0.16701380270531294,0.6855640480470114,0.31443595195298857,0.4312421721943732,0.5687578278056268,0.9340604901834961,0.06593950981650383,0.8888440888866667,0.1111559111133333,0.8235502773568095,0.17644972264319042,0.46485867535318476,0.5351413246468152,0.9396146855065745,0.06038531449342554,0.8917682291901082,0.10823177080989178,0.8087034154384288,0.19129658456157114,0.4583999184233015,0.5416000815766985,0.9339906176967713,0.06600938230322875,0.8865088029785175,0.1134911970214825,0.9031536100700691,0.09684638992993085
New Castle County,10003003-10,0.4743377826538551,0.5256622173461448,0.9504878150591096,0.049512184940890366,0.9253963809514724,0.07460361904852765,0.8660539947187396,0.13394600528126038,0.5125955145340668,0.4874044854659332,0.943788225963807,0.05621177403619304,0.9243098281841055,0.07569017181589457,0.8071164230562025,0.1928835769437975,0.5921140953271234,0.4078859046728764,0.9512676055463029,0.04873239445369716,0.9236750814973932,0.07632491850260678,0.8430783690968866,0.15692163090311334,0.6112840734539361,0.38871592654606374,0.905654234667554,0.09434576533244599,0.844478686869794,0.15552131313020598,0.7038550146791674,0.29614498532083255,0.5718131671349657,0.4281868328650341,0.9515190803501385,0.04848091964986143,0.8859637250828941,0.1140362749171059,0.8397259526251898,0.16027404737481027,0.6024183773431735,0.39758162265682645,0.9442497306332073,0.05575026936679271,0.9009617143999465,0.09903828560005341,0.8255551129355216,0.1744448870644784,0.5694846917871235,0.4305153082128763,0.9524490200860524,0.04755097991394761,0.891745641616255,0.10825435838374495,0.9073401813210349,0.09265981867896507
New Castle County,10003003-11,0.1885530354486439,0.8114469645513561,0.9383433025347078,0.06165669746529221,0.9107575407121025,0.08924245928789727,0.8427142135776591,0.15728578642234098,0.3231721949436496,0.6768278050563503,0.9444018677883154,0.055598132211684644,0.9198110948274151,0.08018890517258494,0.782936499119755,0.21706350088024498,0.2926308874107304,0.7073691125892696,0.9709075959929802,0.0290924040070199,0.9175034011431973,0.0824965988568027,0.8180572827994914,0.18194271720050856,0.3009997270392045,0.6990002729607955,0.9019303636063641,0.09806963639363589,0.8189890073420412,0.1810109926579586,0.6654606479250152,0.33453935207498475,0.23162317318229814,0.7683768268177018,0.9472167413560877,0.05278325864391235,0.8786085332174631,0.12139146678253687,0.8049605283362942,0.1950394716637059,0.25686088585947037,0.7431391141405296,0.9365100192089296,0.06348998079107035,0.8836034371427591,0.11639656285724084,0.7942974991192477,0.2057025008807523,0.2524265879873522,0.7475734120126478,0.9437693234223222,0.0562306765776778,0.8790589933886239,0.12094100661137604,0.8867907991605596,0.1132092008394404
New Castle County,10003003-12,0.5417545474815629,0.45824545251843707,0.9463659939551912,0.05363400604480888,0.9243380943570192,0.07566190564298059,0.8730446500535617,0.12695534994643826,0.5885392901928835,0.41146070980711646,0.9495518367071347,0.05044816329286522,0.9237537959131656,0.0762462040868343,0.8105574196870722,0.18944258031292788,0.6374617357246285,0.36253826427537145,0.9604022618086357,0.03959773819136425,0.9196391655890074,0.08036083441099258,0.8576290174500903,0.14237098254990968,0.6624975117218932,0.33750248827810686,0.91134918325624,0.08865081674376,0.8477706264103476,0.1522293735896522,0.7231169343685849,0.2768830656314151,0.6189217177960002,0.3810782822039997,0.9459184740678669,0.05408152593213306,0.8909366468210411,0.10906335317895885,0.8482126796528587,0.15178732034714126,0.6483667439225886,0.3516332560774113,0.951523446575695,0.04847655342430504,0.9056062583064088,0.09439374169359115,0.8249338124280776,0.17506618757192244,0.6092254141207635,0.39077458587923647,0.9446320142901689,0.05536798570983118,0.8908961034426274,0.1091038965573724,0.907827530091916,0.092172469908084
